SInce,since,s,ReasonForward,0
and,and,s,,0
with,with,s,,0
more,more,s,Comparison,0
Love,love,c,Positivity,0
",",",",s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
affirm,affirm,s,Citations,0
it,it,c,,0
",",",",s,,0
than,than,n,Comparison,0
my,my,s,Autobio,0
Father's,father's,s,Autobio,1
sorry,sorry,c,Negativity,0
",",",",s,Negativity,1
to,to,s,ProjectAhead,0
see,see,c,ProjectAhead,1
",",",",s,,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
supposes,supposes,c,Uncertainty,0
",",",",s,,0
your,your,s,DirectAddress,0
Conversion,conversion,c,Transformation,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
he,he,s,Updates,0
is,is,n,Updates,1
vexed,vexed,s,Negativity,0
to'th,to'th,c,UNRECOGNIZED,0
',',s,,0
Heart,heart,nnn,SenseObject,0
Pish,pish,c,Negativity,0
.,.,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
it,it,c,,0
",",",",s,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
prayed,prayed,s,,0
against,against,s,Resistance,0
it,it,s,Resistance,1
strongly,strongly,c,Intensity,0
.,.,nnn,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
thee,thee,c,DirectAddress,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
alone,alone,s,SpaceRelation,0
--,--,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
bring,bring,s,,0
all,all,s,Intensity,0
off,off,s,Intensity,1
when,when,s,Autobio,0
I,i,s,Autobio,1
list,list,c,,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
be,be,n,ReportingStates,0
mad,mad,s,Negativity,0
too,too,c,Metadiscourse,0
;,;,s,Metadiscourse,1
ah,ah,s,OralCues,0
Doll,doll,c,SenseObject,0
",",",",s,,0
ever,ever,s,Biographical_Time,0
take,take,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Traveller,traveller,s,PersonProperty,0
for,for,s,,0
a,a,s,,0
Plot,plot,s,LangRef,0
--,--,s,,0
but,but,s,Resistance,0
hark,hark,s,DirectAddress,0
ye,ye,c,DirectAddress,1
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,n,SubjectivePercept,0
little,little,s,SubjectivePercept,1
business,business,s,AbstractConcepts,0
for,for,s,,0
thee,thee,nnn,DirectAddress,0
Yours,yours,c,DirectAddress,0
",",",",s,,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
business,business,c,AbstractConcepts,0
",",",",s,,0
speak,speak,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
obeyed,obeyed,c,CommonAuthorities,0
;,;,s,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
I,i,s,ReceivedPOV,0
can,can,s,ReceivedPOV,1
deny,deny,s,ReceivedPOV,2
you,you,s,DirectAddress,0
nothing,nothing,c,DenyDisclaim,0
.,.,nnn,,0
Ah,ah,s,OralCues,0
poor,poor,s,Negativity,0
Soul,soul,c,Disclosure,0
!,!,s,,0
',',c,,0
Faith,faith,c,StandardsPos,0
",",",",s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,,0
dear,dear,s,Positivity,0
Rogue,rogue,s,Negativity,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
;,;,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,,0
you,you,s,DirectAddress,0
partly,partly,s,SubjectivePercept,0
may,may,s,Uncertainty,0
guess,guess,n,Uncertainty,1
this,this,c,Immediacy,0
;,;,s,Immediacy,1
it,it,s,,0
is,is,s,SubjectivePercept,0
concerning,concerning,s,SubjectivePercept,1
my,my,s,FirstPer,0
Old,old,s,SenseProperty,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
Madam,madam,s,PersonProperty,0
Cellide,cellide,nnn,UNRECOGNIZED,0
Oh,oh,s,OralCues,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
there,there,s,Updates,0
already,already,s,Updates,1
--,--,s,,0
what,what,c,,0
",",",",s,,0
some,some,s,Uncertainty,0
small,small,s,SenseProperty,0
affront,affront,s,Negative_Relation,0
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
lay,lay,s,ReportingEvents,0
my,my,n,Autobio,0
life,life,s,Autobio,1
--,--,s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
Arbitrator,arbitrator,nnn,PersonProperty,0
',',c,,0
Faith,faith,s,StandardsPos,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
in,in,s,StandardsPos,0
the,the,s,StandardsPos,1
right,right,s,StandardsPos,2
--,--,s,,0
and,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
but,but,s,Resistance,0
a,a,s,,0
small,small,s,SubjectivePercept,0
matter,matter,s,SubjectivePercept,1
--,--,s,,0
but,but,s,Resistance,0
you,you,s,DirectAddress,0
know,know,n,DirectAddress,1
she,she,s,Updates,0
is,is,s,Updates,1
so,so,s,,0
pettish,pettish,s,Negativity,0
--,--,nnn,,0
Some,some,s,Uncertainty,0
lie,lie,s,Motions,0
--,--,s,,0
or,or,s,,0
defamation,defamation,s,StandardsNeg,0
of,of,s,StandardsNeg,1
her,her,c,PersonPronoun,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
lay,lay,s,ReportingEvents,0
my,my,s,Autobio,0
life,life,c,Autobio,1
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
faith,faith,c,StandardsPos,0
",",",",s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
a,a,s,,0
petty,petty,s,Negativity,0
business,business,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
flight,flight,s,SenseProperty,0
matter,matter,c,AbstractConcepts,0
;,;,s,Resistance,0
but,but,s,Resistance,1
however,however,c,Resistance,0
",",",",s,Resistance,1
to,to,s,,0
make,make,s,ReportingEvents,0
all,all,n,,0
well,well,s,SenseObject,0
again,again,s,RecurringEvents,0
--,--,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
writ,writ,s,CommonAuthorities,0
her,her,s,PersonPronoun,0
a,a,s,,0
Letter,letter,s,SenseObject,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
my,my,s,FirstPer,0
Suit,suit,s,SenseObject,0
to,to,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,n,ReportingStates,0
Emissary,emissary,s,PersonProperty,0
--,--,s,,0
thou,thou,s,DirectAddress,0
can,can,s,Contingency,0
hit,hit,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
humor,humor,s,Positivity,0
right,right,c,,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
will,will,s,PredictedFuture,0
put,put,s,ReportingEvents,0
in,in,s,ReportingEvents,1
a,a,s,ReportingEvents,2
Word,word,s,ReportingEvents,3
or,or,n,,0
two,two,s,Numbers,0
(,(,c,,0
by,by,s,Aside,0
the,the,s,Aside,1
by,by,c,Aside,2
),),s,,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
old,old,s,SenseProperty,0
acquaintance,acquaintance,s,PersonProperty,0
sake,sake,nnn,SenseObject,0
Well,well,s,SenseObject,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
what,what,s,,0
I,i,s,Contingency,0
can,can,c,Contingency,1
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
assure,assure,s,Confidence,0
ye,ye,c,OralCues,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
heard,heard,s,Updates,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
your,your,s,DirectAddress,0
mad,mad,n,Negativity,0
Tricks,tricks,c,SubjectivePercept,0
",",",",s,,0
the,the,s,,0
Gambols,gambols,s,Motions,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
played,played,s,ReportingEvents,0
since,since,s,,0
your,your,s,DirectAddress,0
departure,departure,c,SceneShift,0
",",",",s,,0
in,in,s,,0
every,every,s,Generalization,0
Town,town,s,SpaceRelation,0
you,you,n,DirectAddress,0
came,came,c,ReportingStates,0
",",",",s,ReportingStates,1
your,your,s,DirectAddress,0
several,several,s,Specifiers,0
Mischiefs,mischiefs,c,StandardsNeg,0
",",",",s,,0
your,your,s,DirectAddress,0
Rowses,rowses,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
your,your,s,DirectAddress,0
Wenches,wenches,c,PersonProperty,0
;,;,s,,0
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
Quarrels,quarrels,n,Negative_Relation,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,,0
the,the,s,,0
no,no,s,DenyDisclaim,0
causes,causes,s,Cause,0
of,of,s,Cause,1
',',c,,0
em,em,s,SpaceRelation,0
--,--,s,,0
Your,your,s,DirectAddress,0
fame,fame,s,StandardsPos,0
came,came,s,SceneShift,0
over,over,s,SceneShift,1
before,before,s,Sequence,0
ye,ye,nnn,OralCues,0
Whoo,whoo,s,UNRECOGNIZED,0
Pox,pox,s,StandardsNeg,0
--,--,s,,0
lies,lies,c,,0
",",",",s,,0
damned,damned,s,Anger,0
lies,lies,s,,0
--,--,s,,0
prithee,prithee,s,DirectAddress,0
tell,tell,s,,0
her,her,s,PersonPronoun,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
converted,converted,s,Transformation,0
now,now,c,Immediacy,0
;,;,s,,0
Not,not,s,DenyDisclaim,0
like,like,n,DenyDisclaim,1
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
I,i,s,Autobio,0
was,was,c,Autobio,1
:,:,s,,0
Thou,thou,s,DirectAddress,0
had,had,s,ProjectBack,0
a,a,s,SubjectivePercept,0
pretty,pretty,s,SubjectivePercept,1
faculty,faculty,s,AbstractConcepts,0
of,of,s,,0
swearing,swearing,s,Intensity,0
once,once,c,TimeShift,0
",",",",s,,0
Prithee,prithee,s,DirectAddress,0
try,try,s,ProjectAhead,0
--,--,n,,0
Pox,pox,c,StandardsNeg,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
an,an,s,Specifiers,3
Oath,oath,s,CommonAuthorities,0
or,or,s,,0
two,two,s,Numbers,0
to,to,s,,0
oblige,oblige,s,Responsibility,0
a,a,s,PersonProperty,0
Brother,brother,s,PersonProperty,1
--,--,s,,0
Pshaw,pshaw,c,Negativity,0
",",",",s,,0
pshaw,pshaw,c,Negativity,0
",",",",s,,0
it,it,s,,0
is,is,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
--,--,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
swear,swear,s,Intensity,0
an,an,s,TimeDuration,0
hour,hour,s,TimeDuration,1
together,together,s,Inclusive,0
for,for,s,,0
thee,thee,s,DirectAddress,0
at,at,s,Uncertainty,0
any,any,s,Uncertainty,1
time,time,nnn,Uncertainty,2
A,a,s,Intensity,0
very,very,s,Intensity,1
friendly,friendly,s,Positivity,0
offer,offer,c,ReportingEvents,0
;,;,s,OralCues,0
Well,well,s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,Concessive,0
though,though,s,Concessive,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
promise,promise,s,StandardsPos,0
ye,ye,s,OralCues,0
to,to,s,,0
swear,swear,s,Intensity,0
as,as,s,DirectAddress,0
you,you,n,DirectAddress,1
request,request,s,Request,0
--,--,s,,0
yet,yet,s,Resistance,0
perhaps,perhaps,s,Uncertainty,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
do,do,s,Contingency,1
your,your,s,DirectAddress,0
business,business,s,AbstractConcepts,0
as,as,s,,0
well,well,nnn,SenseObject,0
Will,will,s,PredictedFuture,0
thou,thou,c,DirectAddress,0
?,?,s,Question,0
--,--,s,,0
why,why,s,Question,0
a,a,s,StandardsPos,0
blessing,blessing,s,StandardsPos,1
on,on,s,,0
thy,thy,s,DirectAddress,0
heart,heart,c,SenseObject,0
",",",",s,,0
and,and,s,,0
',',c,,0
faith,faith,s,StandardsPos,0
to,to,s,,0
requite,requite,s,RecurringEvents,0
thee,thee,c,DirectAddress,0
",",",",s,,0
if,if,n,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
e're,e're,s,SubjectivePercept,0
a,a,s,,0
tall,tall,c,SenseProperty,0
",",",",s,,0
handsome,handsome,c,Positivity,0
",",",",s,OralCues,0
Well,well,s,OralCues,1
set,set,s,ReportingEvents,0
brisk,brisk,s,SenseProperty,0
Fellow,fellow,s,PersonProperty,0
--,--,s,,0
better,better,s,Comparison,0
than,than,s,Comparison,1
ordinary,ordinary,n,PriorKnowledge,0
about,about,s,,0
Town,town,c,SpaceRelation,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
get,get,s,,0
him,him,s,PersonPronoun,0
for,for,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
that,that,s,,0
thy,thy,s,DirectAddress,0
business,business,s,AbstractConcepts,0
may,may,s,Contingency,0
be,be,s,Contingency,1
done,done,s,ReportingStates,0
too,too,nnn,,0
How,how,s,Updates,0
now,now,s,Updates,1
Sirrah,sirrah,c,Negativity,0
",",",",s,,0
what,what,s,,0
News,news,c,Updates,0
?,?,nn,Question,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
two,two,s,Numbers,0
Ladies,ladies,s,PersonProperty,0
below,below,s,AbstractConcepts,0
come,come,s,ReportingEvents,0
to,to,s,,0
Visit,visit,s,SceneShift,0
ye,ye,c,OralCues,0
.,.,nnn,,0
Ten,ten,s,Numbers,0
to,to,s,Numbers,1
one,one,s,Numbers,2
it,it,s,,0
is,is,s,Question,0
they,they,c,Question,1
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
trouble,trouble,s,Negativity,0
of,of,s,,0
going,going,s,ReportingEvents,0
is,is,s,ReportingStates,0
saved,saved,c,ReportingStates,0
;,;,s,ReportingStates,1
Tell,tell,s,,0
her,her,s,PersonPronoun,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
come,come,c,PredictedFuture,1
.,.,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
seen,seen,s,SpaceRelation,0
--,--,s,,0
',',c,,0
twill,twill,s,SenseObject,0
look,look,s,Resemblances,0
like,like,s,Resemblances,1
modesty,modesty,s,SubjectivePercept,0
in,in,s,,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
play,play,s,ReportingEvents,0
but,but,s,Resistance,0
thy,thy,s,DirectAddress,0
part,part,s,,0
now,now,n,Immediacy,0
dear,dear,s,Positivity,0
Rogue,rogue,c,Negativity,0
",",",",s,,0
and,and,s,,0
command,command,s,CommonAuthorities,0
me,me,s,FirstPer,0
for,for,s,Intensity,0
ever,ever,c,Intensity,1
.,.,nnn,Question,0
What,what,c,Question,1
",",",",s,Question,2
still,still,s,Updates,0
this,this,s,,0
mopeing,mopeing,s,UNRECOGNIZED,0
alone,alone,s,SpaceRelation,0
my,my,s,Positivity,0
dear,dear,s,Positivity,1
--,--,s,,0
why,why,s,Question,0
sure,sure,s,Confidence,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
forgot,forgot,s,Negativity,0
what,what,n,Negativity,1
diversion,diversion,s,SubjectivePercept,0
or,or,s,,0
good,good,s,StandardsPos,0
Company,company,s,StandardsPos,1
means,means,c,Definition,0
",",",",s,Definition,1
or,or,s,,0
do,do,s,Intensity,0
ye,ye,s,OralCues,0
intend,intend,s,ProjectAhead,0
to,to,s,ProjectAhead,1
turn,turn,s,,0
Nun,nun,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
exclude,exclude,s,ReportingEvents,0
your,your,n,DirectAddress,0
self,self,s,SubjectivePercept,0
from,from,s,SceneShift,0
the,the,s,SceneShift,1
World,world,c,SceneShift,2
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
practicing,practicing,s,GenericEvents,0
Austerity,austerity,nnn,Negativity,0
Neither,neither,s,DenyDisclaim,0
of,of,s,,0
these,these,s,Immediacy,0
assure,assure,s,Reassure,0
your,your,s,Reassure,1
self,self,c,SubjectivePercept,0
;,;,s,,0
for,for,s,,0
first,first,c,Sequence,0
",",",",s,Sequence,1
I,i,s,FirstPer,0
love,love,s,Positivity,0
Company,company,s,AbstractConcepts,0
too,too,s,,0
well,well,c,OralCues,0
",",",",s,OralCues,1
to,to,s,,0
take,take,n,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
from,from,s,,0
',',c,,0
em,em,c,SpaceRelation,0
",",",",s,,0
that,that,s,,0
am,am,s,FirstPer,0
or,or,s,,0
desire,desire,s,Positivity,0
to,to,s,Positivity,1
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
Considerable,considerable,s,StandardsPos,0
Subject,subject,c,LangRef,0
;,;,s,,0
and,and,s,,0
secondly,secondly,c,Sequence,0
",",",",n,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
too,too,s,,0
well,well,s,SenseObject,0
to,to,s,,0
exclude,exclude,s,ReportingEvents,0
it,it,s,,0
from,from,s,,0
pleasing,pleasing,s,Positivity,0
Society,society,c,AbstractConcepts,0
",",",",s,,0
through,through,s,,0
any,any,n,,0
aversion,aversion,s,Negative_Relation,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
for,for,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
",",",",s,,0
or,or,s,,0
any,any,s,,0
passion,passion,s,Positivity,0
for,for,s,Positivity,1
the,the,s,,0
Nunnery,nunnery,s,SpaceRelation,0
you,you,s,DirectAddress,0
speak,speak,s,Citations,0
of,of,nnn,Citations,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
very,very,s,Intensity,0
glad,glad,s,Positivity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
mistaken,mistaken,c,StandardsNeg,0
;,;,s,Resistance,0
but,but,s,Resistance,1
hearkee,hearkee,c,UNRECOGNIZED,0
",",",",s,,0
do,do,s,Intensity,0
thou,thou,s,DirectAddress,0
want,want,s,ProjectAhead,0
e're,e're,s,SubjectivePercept,0
a,a,s,,0
Trick,trick,c,SubjectivePercept,0
",",",",s,,0
a,a,n,,0
Design,design,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
Plott,plott,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
bubble,bubble,s,SenseObject,0
thy,thy,s,DirectAddress,0
Servant,servant,c,PersonProperty,0
",",",",s,,0
or,or,s,Uncertainty,0
so,so,nnn,Uncertainty,1
Not,not,s,DenyDisclaim,0
I,i,s,FirstPer,0
indeed,indeed,s,Intensity,0
--,--,s,,0
but,but,s,Resistance,0
how,how,s,Resistance,1
dee,dee,s,UNRECOGNIZED,0
mean,mean,s,ProjectAhead,0
to,to,s,ProjectAhead,1
Bubble,bubble,s,SenseObject,0
him,him,c,PersonPronoun,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
cause,cause,s,Cause,0
him,him,s,Cause,1
to,to,s,Cause,2
stand,stand,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SpaceRelation,2
Snow,snow,s,SenseObject,0
at,at,s,,0
thy,thy,s,DirectAddress,0
Chamber,chamber,s,SenseObject,0
Window,window,s,SenseObject,0
all,all,s,TimeDuration,0
Night,night,s,TimeDuration,1
long,long,c,SenseProperty,0
",",",",s,,0
to,to,n,,0
make,make,s,Cause,0
him,him,s,Cause,1
temperate,temperate,s,SubjectivePercept,0
--,--,s,,0
or,or,s,,0
make,make,s,Cause,0
him,him,s,Cause,1
Jump,jump,s,Motions,0
over,over,s,,0
thy,thy,s,DirectAddress,0
Turkey,turkey,s,SenseObject,0
Chairs,chairs,s,SenseObject,0
in,in,s,,0
the,the,s,,0
Parlour,parlour,c,SenseObject,0
",",",",n,,0
and,and,s,,0
break,break,s,Negativity,0
his,his,s,Negativity,1
Shins,shins,c,SenseObject,0
",",",",s,,0
to,to,s,ProjectAhead,0
try,try,s,ProjectAhead,1
his,his,s,PersonPronoun,0
Activity,activity,s,GenericEvents,0
--,--,s,,0
or,or,s,,0
tie,tie,s,Negativity,0
his,his,s,Negativity,1
hands,hands,s,Negativity,2
behind,behind,s,SpaceRelation,0
him,him,c,SpaceRelation,1
",",",",s,,0
and,and,n,Sequence,0
then,then,s,Sequence,1
break,break,s,Negativity,0
his,his,s,Negativity,1
head,head,s,Negativity,2
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Hilt,hilt,s,SenseObject,0
of,of,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
Sword,sword,c,SenseObject,0
",",",",s,,0
to,to,s,ProjectAhead,0
try,try,s,ProjectAhead,1
his,his,s,PersonPronoun,0
Valor,valor,c,StandardsPos,0
",",",",s,,0
and,and,n,,0
Patience,patience,c,StandardsPos,0
;,;,s,,0
--,--,s,,0
or,or,s,,0
have,have,s,,0
thou,thou,s,DirectAddress,0
occasion,occasion,s,AbstractConcepts,0
for,for,s,,0
a,a,s,,0
Lie,lie,s,Motions,0
--,--,s,,0
a,a,s,PersonProperty,0
Woman's,woman's,s,PersonProperty,1
Lie,lie,c,Motions,0
?,?,s,Question,0
that,that,s,Specifiers,0
is,is,c,Specifiers,1
",",",",s,Specifiers,2
a,a,s,,0
loud,loud,c,SenseProperty,0
",",",",n,,0
malicious,malicious,s,StandardsNeg,0
--,--,s,,0
swinging,swinging,s,Motions,0
lie,lie,s,Motions,0
--,--,s,,0
a,a,s,,0
lie,lie,s,Motions,0
that,that,s,,0
has,has,s,,0
stuff,stuff,s,Uncertainty,0
enough,enough,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
spoiled,spoiled,s,Negativity,0
in,in,n,,0
the,the,s,,0
making,making,s,ReportingEvents,0
--,--,s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
have,have,c,,0
",",",",s,,0
speak,speak,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
fit,fit,s,ReportingEvents,0
thee,thee,nnn,DirectAddress,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
when,when,s,Autobio,0
I,i,s,Autobio,1
want,want,c,ProjectAhead,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
fail,fail,s,StandardsNeg,0
to,to,s,StandardsNeg,1
make,make,s,ReportingEvents,0
use,use,s,ReportingEvents,1
of,of,s,ReportingEvents,2
your,your,s,DirectAddress,0
offer,offer,c,ReportingEvents,0
.,.,s,Resistance,0
But,but,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
now,now,n,Immediacy,0
employed,employed,s,ReportingEvents,0
upon,upon,s,,0
a,a,s,,0
business,business,s,AbstractConcepts,0
--,--,s,,0
and,and,s,,0
though,though,s,Concessive,0
you,you,s,DirectAddress,0
think,think,s,DirectAddress,1
me,me,s,FirstPer,0
so,so,s,,0
retired,retired,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
Person,person,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
say,say,n,Citations,0
truth,truth,c,StandardsPos,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
just,just,s,Intensity,0
going,going,s,SceneShift,0
out,out,s,SceneShift,1
before,before,s,Sequence,0
you,you,s,DirectAddress,0
came,came,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
coming,coming,s,DirectAddress,0
to,to,s,DirectAddress,1
you,you,c,DirectAddress,2
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,,0
Letter,letter,n,SenseObject,0
for,for,s,,0
ye,ye,nnn,OralCues,0
A,a,s,,0
Letter,letter,c,SenseObject,0
?,?,nnn,Question,0
A,a,s,,0
Billet,billet,s,SenseObject,0
Doux,doux,s,,0
--,--,s,,0
from,from,s,,0
some,some,s,Uncertainty,0
unknown,unknown,s,Uncertainty,1
Gallant,gallant,s,StandardsPos,0
I,i,s,FirstPer,0
warrant,warrant,s,ReasonForward,0
that,that,s,ReasonForward,1
was,was,s,ProjectBack,0
surpised,surpised,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
the,the,n,SpaceRelation,1
Country,country,nnn,SpaceRelation,2
No,no,c,OralCues,0
",",",",s,OralCues,1
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
surpised,surpised,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
Town,town,c,SpaceRelation,1
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
assure,assure,s,Reassure,0
you,you,s,Reassure,1
that,that,c,Reassure,2
",",",",s,,0
and,and,s,,0
he,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
Relation,relation,s,AbstractConcepts,0
of,of,n,,0
mine,mine,nnn,FirstPer,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
are,are,s,ReportingStates,0
ye,ye,s,OralCues,0
thereabouts,thereabouts,s,SpaceRelation,0
--,--,s,,0
nay,nay,s,OralCues,0
then,then,s,Sequence,0
I,i,s,Sequence,1
begin,begin,s,Sequence,0
to,to,s,Sequence,1
smell,smell,s,SenseProperty,0
the,the,s,SenseProperty,1
Jest,jest,c,Positivity,0
",",",",s,,0
There,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Wild,wild,n,Intensity,0
Monsieur,monsieur,c,PersonProperty,0
",",",",s,,0
a,a,s,PersonProperty,0
Brother,brother,s,PersonProperty,1
of,of,s,PersonProperty,2
yours,yours,s,DirectAddress,0
--,--,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
newly,newly,s,Updates,0
returned,returned,s,SceneShift,0
from,from,s,SceneShift,1
Travel,travel,c,Motions,0
",",",",s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
I,i,n,SelfDisclosure,0
confess,confess,s,SelfDisclosure,1
has,has,s,ReportingEvents,0
a,a,s,ReportingEvents,1
better,better,s,Comparison,0
faculty,faculty,s,AbstractConcepts,0
at,at,s,GenericEvents,0
lying,lying,c,GenericEvents,1
",",",",s,,0
than,than,s,Comparison,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
;,;,s,,0
and,and,s,,0
