SElf-love,self-love,s,StandardsPos,0
see,see,s,Curiosity,1
what,what,s,Curiosity,2
I,i,s,FirstPer,0
admire,admire,c,StandardsPos,0
.,.,nn,,0
The,the,s,,0
Empress,empress,s,CommonAuthorities,0
knows,knows,s,Confidence,0
your,your,s,DirectAddress,0
worth,worth,c,DirectAddress,1
;,;,s,Resistance,0
but,but,c,Resistance,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
there,there,s,,0
be,be,c,ReportingStates,0
",",",",n,,0
Those,those,s,Specifiers,0
who,who,s,Specifiers,1
can,can,s,Contingency,0
value,value,s,StandardsPos,0
it,it,s,,0
as,as,s,,0
high,high,s,Resemblances,0
as,as,s,Resemblances,1
she,she,c,PersonPronoun,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
it,it,s,,0
is,is,s,Exceptions,0
but,but,s,Exceptions,1
just,just,c,Intensity,0
",",",",s,,0
(,(,c,,0
since,since,s,,0
in,in,s,,0
my,my,s,Autobio,0
Fathers,fathers,s,Autobio,1
cause,cause,c,Cause,0
",",",",n,,0
You,you,s,DirectAddress,0
fought,fought,c,Resistance,0
),),s,,0
your,your,s,DirectAddress,0
Valor,valor,s,StandardsPos,0
should,should,s,Insist,0
have,have,s,,0
my,my,s,FirstPer,0
applause,applause,c,Positivity,0
.,.,nn,,0
O,o,s,LangRef,0
Jealousy,jealousy,c,Negative_Relation,0
",",",",s,,0
how,how,s,,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
Eagle-ey'd,eagle-ey'd,c,UNRECOGNIZED,0
!,!,n,,0
She,she,s,PersonPronoun,0
loves,loves,c,Positivity,0
;,;,s,,0
and,and,s,,0
would,would,s,ProjectBack,0
her,her,s,PersonPronoun,0
Love,love,s,Positivity,0
in,in,s,,0
praises,praises,s,StandardsPos,0
hide,hide,c,ReportingEvents,0
:,:,n,Question,0
How,how,s,Question,1
am,am,s,Question,0
I,i,s,Question,1
bound,bound,s,ReportingEvents,0
this,this,s,,0
Rival,rival,s,Resistance,0
to,to,s,,0
pursue,pursue,c,ProjectAhead,0
",",",",n,,0
Who,who,s,,0
ravishes,ravishes,s,Intensity,0
my,my,s,Positivity,0
Love,love,s,Positivity,1
and,and,s,,0
Fortune,fortune,s,ProjectAhead,0
too,too,c,,0
!,!,nn,,0
Somewhat,somewhat,s,Uncertainty,0
of,of,s,,0
mournful,mournful,c,Sad,0
",",",",s,,0
sure,sure,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
my,my,s,FirstPer,0
Ears,ears,s,SenseObject,0
does,does,s,ReportingEvents,0
wound,wound,c,Negativity,0
;,;,n,,0
Like,like,s,Resemblances,0
the,the,s,Resemblances,1
hoarse,hoarse,s,SenseProperty,0
murmurs,murmurs,s,SenseProperty,0
of,of,s,,0
a,a,s,,0
Trumpets,trumpets,s,SenseObject,0
sound,sound,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
Drums,drums,s,SenseObject,0
unbrac'd,unbrac'd,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,,0
Soldiers,soldiers,s,PersonProperty,0
broken,broken,s,SenseProperty,0
cries,cries,c,Motions,0
.,.,n,,0
Albinus,albinus,c,UNRECOGNIZED,0
",",",",s,,0
Whence,whence,s,SpaceRelation,0
proceeds,proceeds,s,Sequence,0
this,this,s,,0
dismal,dismal,s,Negativity,0
noise,noise,c,SenseProperty,0
?,?,nn,Question,0
Too,too,s,Negativity,0
soon,soon,s,Negativity,1
you,you,s,ConfirmExperience,0
will,will,s,ConfirmExperience,1
know,know,s,ConfirmExperience,2
what,what,s,,0
I,i,s,SelfDisclosure,0
want,want,s,SelfDisclosure,1
words,words,s,LangRef,0
to,to,s,,0
tell,tell,c,,0
.,.,nnn,Question,0
How,how,s,Question,1
fares,fares,s,SubjectivePercept,0
my,my,s,FirstPer,0
Son,son,c,PersonProperty,0
?,?,s,Question,0
Is,is,s,ReportingStates,0
my,my,s,FirstPer,0
Charinus,charinus,s,UNRECOGNIZED,0
well,well,c,SenseObject,0
?,?,n,Question,0
Not,not,s,DenyDisclaim,0
answer,answer,s,DenyDisclaim,1
me,me,c,FirstPer,0
!,!,s,,0
Oh,oh,s,OralCues,0
my,my,s,FirstPer,0
prophetique,prophetique,s,UNRECOGNIZED,0
fear,fear,c,Fear,0
!,!,nn,,0
How,how,s,Curiosity,0
can,can,s,Curiosity,1
I,i,s,FirstPer,0
speak,speak,c,ReportingEvents,0
;,;,s,Curiosity,0
or,or,s,Curiosity,1
how,how,c,Curiosity,2
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
hear,hear,c,DirectAddress,2
?,?,n,Question,0
Imagine,imagine,s,DirectAddress,0
that,that,s,DirectAddress,1
which,which,s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
most,most,s,Comparison,0
deplore,deplore,c,Negativity,0
",",",",n,,0
And,and,s,,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
speak,speak,s,ReportingEvents,0
is,is,s,Question,0
it,it,c,Question,1
",",",",s,,0
or,or,s,,0
more,more,c,Comparison,0
.,.,nn,,0
Thy,thy,s,DirectAddress,0
mournful,mournful,s,Sad,0
message,message,s,AbstractConcepts,0
in,in,s,,0
thy,thy,s,DirectAddress,0
looks,looks,s,ReportingEvents,0
I,i,s,FirstPer,0
read,read,c,ReportingEvents,0
:,:,n,,0
Is,is,s,Question,0
he,he,s,Question,1
(,(,c,,0
oh,oh,s,OralCues,0
that,that,s,,0
I,i,s,SelfDisclosure,0
live,live,s,SelfDisclosure,1
to,to,s,,0
ask,ask,s,Request,0
it,it,c,,0
),),s,,0
dead,dead,c,Negativity,0
?,?,nn,Question,0
Sir,sir,s,PersonProperty,0
--,--,nnn,,0
Stay,stay,c,TimeDuration,0
;,;,s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
speak,speak,s,Citations,0
that,that,s,Citations,1
word,word,c,LangRef,0
",",",",s,,0
thou,thou,s,DirectAddress,0
speak,speak,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
last,last,c,Sequence,0
:,:,n,,0
Some,some,s,Uncertainty,0
God,god,s,CommonAuthorities,0
now,now,c,Updates,0
",",",",s,Updates,1
if,if,s,Contingency,0
he,he,s,Contingency,1
dares,dares,c,SubjectivePercept,0
",",",",s,,0
relate,relate,s,ReportingEvents,0
what,what,s,Question,0
is,is,s,Question,1
past,past,c,AbstractConcepts,0
:,:,n,,0
Say,say,s,Citations,0
but,but,s,Resistance,0
he,he,s,Updates,0
is,is,s,Updates,1
dead,dead,c,Negativity,0
",",",",s,,0
that,that,s,,0
God,god,s,CommonAuthorities,0
shall,shall,s,ProjectAhead,0
mortal,mortal,s,PersonProperty,0
be,be,c,ReportingStates,0
.,.,nn,Sequence,0
Then,then,c,Sequence,1
",",",",s,Autobio,0
what,what,s,Autobio,1
I,i,s,Autobio,2
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
speak,speak,c,ReportingEvents,0
",",",",s,,0
look,look,s,ProjectBack,0
back,back,s,ProjectBack,1
and,and,s,,0
see,see,c,,0
.,.,nnn,Imperative,0
See,see,s,Imperative,1
nothing,nothing,c,DenyDisclaim,0
",",",",s,,0
Eyes,eyes,c,SenseObject,0
",",",",s,,0
henceforth,henceforth,c,ProjectAhead,0
",",",",s,Resistance,0
but,but,s,Resistance,1
Death,death,s,Negativity,0
and,and,s,,0
woe,woe,c,Sad,0
",",",",n,,0
You,you,s,DirectAddress,0
Have,have,s,DirectAddress,1
done,done,s,ReportingStates,0
me,me,s,FirstPer,0
the,the,s,Negativity,0
worst,worst,s,Negativity,1
office,office,s,SenseObject,0
you,you,s,Reassure,0
can,can,s,Reassure,1
do,do,c,Reassure,2
.,.,n,,0
Youv'e,youv'e,s,UNRECOGNIZED,0
shown,shown,s,ReportingEvents,0
me,me,s,FirstPer,0
Destinies,destinies,s,ProjectAhead,0
prepost'rous,prepost'rous,s,UNRECOGNIZED,0
crime,crime,c,StandardsNeg,0
;,;,n,,0
An,an,s,,0
unripe,unripe,s,SenseProperty,0
fate,fate,c,SubjectivePercept,0
;,;,s,,0
disclosed,disclosed,s,ReportingEvents,0
e're,e're,s,SubjectivePercept,0
Nature's,nature's,s,CommonAuthorities,0
time,time,c,,0
.,.,nn,Imperative,0
Assuage,assuage,c,Imperative,1
",",",",s,,0
great,great,s,Intensity,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
passion,passion,c,SubjectivePercept,0
",",",",s,,0
lest,lest,s,Negativity,0
you,you,s,DirectAddress,0
show,show,n,ReportingEvents,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
somewhat,somewhat,s,Uncertainty,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Soul,soul,s,Disclosure,0
which,which,s,,0
Fate,fate,s,SubjectivePercept,0
can,can,s,Contingency,0
bow,bow,c,SenseObject,0
.,.,nn,,0
Fortune,fortune,s,ProjectAhead,0
should,should,s,Insist,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
greatness,greatness,s,StandardsPos,0
be,be,s,ReportingStates,0
controlled,controlled,c,ReportingEvents,0
:,:,n,,0
Arm,arm,s,SenseObject,0
your,your,s,DirectAddress,0
great,great,s,StandardsPos,0
mind,mind,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
take,take,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
hold,hold,c,,0
.,.,nn,,0
To,to,s,,0
tame,tame,s,AbstractConcepts,0
Philosophers,philosophers,s,PersonProperty,0
teach,teach,s,ReportingEvents,0
constancy,constancy,c,StandardsPos,0
;,;,n,,0
There,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
farther,farther,s,SpaceRelation,0
use,use,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
it,it,s,,0
in,in,s,,0
me,me,c,FirstPer,0
.,.,n,,0
Gods,gods,s,CommonAuthorities,0
(,(,c,,0
but,but,s,Resistance,0
why,why,s,Question,0
name,name,s,LangRef,0
I,i,s,FirstPer,0
you,you,c,DirectAddress,0
!,!,n,,0
All,all,s,Generalization,0
that,that,s,Generalization,1
was,was,s,ProjectBack,0
worth,worth,s,StandardsPos,0
a,a,s,StandardsPos,1
prayer,prayer,s,CommonAuthorities,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
is,is,s,ReportingStates,0
gone,gone,c,ReportingEvents,0
:,:,c,OralCues,0
),),n,OralCues,1
I,i,s,Metadiscourse,0
ask,ask,s,Metadiscourse,1
not,not,s,DenyDisclaim,0
back,back,s,Positivity,0
my,my,s,Positivity,1
Virtue,virtue,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
my,my,s,FirstPer,0
Son,son,c,PersonProperty,0
.,.,nn,,0
His,his,s,PersonPronoun,0
too,too,s,,0
great,great,s,Intensity,0
thirst,thirst,s,Intensity,1
of,of,s,,0
fame,fame,s,StandardsPos,0
his,his,s,PersonPronoun,0
ruin,ruin,s,Negativity,0
brought,brought,c,ReportingStates,0
.,.,n,ReportingStates,1
Though,though,c,Concessive,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
beyond,beyond,s,,0
humanity,humanity,s,CommonAuthorities,0
he,he,s,PersonPronoun,0
fought,fought,c,ReportingStates,0
.,.,nn,ReportingStates,1
This,this,s,ProjectBack,0
was,was,s,ProjectBack,1
my,my,s,FirstPer,0
Vision,vision,s,PrivateThinking,0
of,of,s,PrivateThinking,1
this,this,s,,0
fatal,fatal,s,Negativity,0
day,day,c,TimeDuration,0
!,!,nnn,,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
fierce,fierce,s,Resistance,0
have,have,s,Question,0
he,he,s,Question,1
led,led,s,ReportingEvents,0
our,our,s,Inclusive,0
Troops,troops,s,SenseObject,0
the,the,s,Specifiers,0
way,way,c,Specifiers,1
:,:,n,,0
While,while,s,TimeDuration,0
fiery,fiery,s,SenseProperty,0
showrs,showrs,s,UNRECOGNIZED,0
of,of,s,,0
Sulphur,sulphur,s,SenseObject,0
on,on,s,,0
him,him,s,PersonPronoun,0
rained,rained,c,SpaceRelation,0
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
left,left,s,SceneShift,0
he,he,s,PersonPronoun,0
till,till,s,Motions,0
the,the,s,Motions,1
Battlements,battlements,s,SenseObject,0
he,he,s,PersonPronoun,0
gained,gained,c,ReportingEvents,0
:,:,n,,0
There,there,s,SpaceRelation,0
with,with,s,SpaceRelation,1
a,a,s,,0
Forest,forest,s,SpaceRelation,0
of,of,s,SpaceRelation,1
their,their,s,PersonPronoun,0
Darts,darts,s,Motions,0
he,he,s,Neutral_Attribution,0
strove,strove,c,Neutral_Attribution,1
;,;,n,,0
And,and,s,,0
stood,stood,s,ReportingEvents,0
like,like,s,SubjectivePercept,0
Capaneus,capaneus,s,UNRECOGNIZED,0
defying,defying,s,Resistance,0
Jove,jove,c,,0
.,.,n,,0
With,with,s,,0
his,his,s,PersonPronoun,0
broad,broad,s,AbstractConcepts,0
Sword,sword,s,SenseObject,0
the,the,s,,0
boldest,boldest,s,Comparison,0
beating,beating,s,Resistance,0
down,down,c,Resistance,1
",",",",n,,0
While,while,s,TimeDuration,0
Fate,fate,s,SubjectivePercept,0
grew,grew,s,Negativity,0
pale,pale,s,Negativity,1
lest,lest,s,Contingency,0
he,he,s,Contingency,1
should,should,s,Insist,0
win,win,s,StandardsPos,0
the,the,s,StandardsPos,1
Town,town,c,SpaceRelation,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
turned,turned,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Iron,iron,s,SenseObject,0
leafs,leafs,s,SenseObject,0
of,of,s,,0
its,its,s,,0
dark,dark,s,SenseProperty,0
Book,book,c,,0
",",",",n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
new,new,s,,0
dooms,dooms,c,Negativity,0
;,;,s,,0
or,or,s,,0
mend,mend,s,Positivity,0
what,what,s,Question,0
it,it,s,Question,1
mistook,mistook,c,StandardsNeg,0
.,.,n,Imperative,0
Till,till,s,Imperative,1
sought,sought,s,ReportingEvents,0
by,by,s,,0
many,many,s,,0
Deaths,deaths,c,Negativity,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
sunk,sunk,s,Neutral_Attribution,1
though,though,s,Concessive,0
late,late,c,SubjectiveTime,0
",",",",n,,0
And,and,s,,0
by,by,s,,0
his,his,s,PersonPronoun,0
fall,fall,s,,0
asserted,asserted,s,Citations,0
doubtful,doubtful,s,Uncertainty,0
Fate,fate,c,SubjectivePercept,0
.,.,nn,,0
Oh,oh,s,OralCues,0
my,my,s,Positivity,0
Dear,dear,s,Positivity,1
Brother,brother,c,PersonProperty,0
!,!,s,,0
whom,whom,s,PersonPronoun,0
Heaven,heaven,s,Positivity,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
see,see,c,,0
",",",",n,,0
And,and,s,,0
would,would,s,Contingency,0
not,not,s,Contingency,1
longer,longer,s,Comparison,0
suffer,suffer,s,Negativity,0
him,him,s,PersonPronoun,0
to,to,s,GenericEvents,0
be,be,c,GenericEvents,1
!,!,nn,,0
And,and,s,,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
thou,thou,s,DirectAddress,0
a,a,s,,0
Death,death,s,Negativity,0
with,with,s,StandardsPos,0
Honor,honor,s,StandardsPos,1
choose,choose,c,ReportingEvents,0
",",",",n,Resistance,0
But,but,s,Resistance,1
impudently,impudently,s,StandardsNeg,0
liv'st,liv'st,s,UNRECOGNIZED,0
to,to,s,,0
bring,bring,s,,0
this,this,s,,0
news,news,c,Updates,0
?,?,n,Question,0
After,after,s,Sequence,0
his,his,s,Sad,0
loss,loss,s,Sad,1
how,how,s,Question,0
did,did,s,Question,1
thou,thou,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
breath,breath,c,SenseObject,0
?,?,n,Question,0
--,--,s,,0
But,but,s,Resistance,0
thy,thy,s,DirectAddress,0
base,base,s,AbstractConcepts,0
Ghost,ghost,s,SenseProperty,0
shall,shall,s,ProjectAhead,0
follow,follow,s,SceneShift,0
him,him,s,SceneShift,1
in,in,s,SceneShift,2
death,death,c,Negativity,0
.,.,n,,0
A,a,s,,0
decimation,decimation,s,Negativity,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
strictly,strictly,s,CommonAuthorities,0
make,make,n,Specifiers,0
Of,of,s,Specifiers,1
all,all,s,,0
who,who,s,,0
my,my,s,FirstPer,0
Charinus,charinus,s,UNRECOGNIZED,0
did,did,s,ReportingEvents,0
forsake,forsake,c,Resistance,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
of,of,s,,0
each,each,s,Specifiers,0
Legion,legion,s,AbstractConcepts,0
each,each,s,Specifiers,0
Centurion,centurion,n,PersonProperty,0
Shall,shall,s,ProjectAhead,0
dye,dye,c,SenseObject,0
:,:,s,,0
--,--,s,,0
Placidius,placidius,c,UNRECOGNIZED,0
",",",",s,,0
see,see,s,,0
my,my,s,Positivity,0
pleasure,pleasure,s,Positivity,1
done,done,c,ReportingStates,0
.,.,nn,ReportingStates,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,Confront,0
will,will,s,Confront,1
lose,lose,s,Confront,2
by,by,s,,0
this,this,s,,0
severity,severity,n,Negativity,0
Your,your,s,DirectAddress,0
Soldiers,soldiers,s,PersonProperty,0
hearts,hearts,c,SenseObject,0
.,.,nn,,0
--,--,s,,0
Why,why,c,Question,0
",",",",s,,0
they,they,s,,0
take,take,s,ReportingEvents,0
Pay,pay,s,ReportingEvents,0
to,to,s,,0
dye,dye,c,SenseObject,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
spare,spare,s,SenseProperty,0
Albinus,albinus,s,UNRECOGNIZED,0
only,only,c,SubjectivePercept,0
.,.,nnn,,0
--,--,s,,0
I,i,s,FirstPer,0
consent,consent,n,CommonAuthorities,0
To,to,s,CommonAuthorities,1
leave,leave,s,SceneShift,0
his,his,s,SceneShift,1
life,life,s,AbstractConcepts,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
his,his,s,PersonPronoun,0
punishment,punishment,c,Negativity,0
.,.,n,,0
Discharged,discharged,s,ReportingEvents,0
from,from,s,,0
trust,trust,c,Confidence,0
;,;,s,,0
branded,branded,s,ReportingEvents,0
with,with,s,,0
infamy,infamy,n,StandardsNeg,0
Let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
live,live,s,Biographical_Time,0
on,on,c,Biographical_Time,1
",",",",s,,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
ask,ask,s,Request,0
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
dye,dye,c,SenseObject,0
.,.,nn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
petition,petition,s,AbstractConcepts,0
for,for,s,SubjectivePercept,0
him,him,c,SubjectivePercept,1
.,.,nnn,,0
--,--,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
said,said,c,Citations,0
:,:,n,Citations,1
And,and,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
entreated,entreated,c,Request,0
",",",",s,Resistance,0
but,but,s,Resistance,1
obeyed,obeyed,c,CommonAuthorities,0
.,.,n,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
Empress,empress,c,CommonAuthorities,0
",",",",s,,0
whence,whence,s,SpaceRelation,0
does,does,s,DirectAddress,0
your,your,s,DirectAddress,1
compassion,compassion,s,StandardsPos,0
grow,grow,c,ReportingEvents,0
?,?,nn,Question,0
You,you,s,Reassure,0
need,need,s,Reassure,1
not,not,s,Reassure,2
ask,ask,s,Request,0
it,it,c,,0
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
my,my,s,Autobio,0
birth,birth,s,Autobio,1
you,you,s,DirectAddress,0
know,know,c,DirectAddress,1
.,.,n,,0
The,the,s,SenseObject,0
Race,race,s,SenseObject,1
of,of,s,SenseObject,2
Antonin's,antonin's,s,UNRECOGNIZED,0
was,was,s,Updates,0
named,named,s,Updates,1
the,the,s,Positivity,0
Good,good,c,Positivity,1
:,:,n,,0
I,i,s,FirstPer,0
draw,draw,s,Motions,0
my,my,s,FirstPer,0
pity,pity,s,Sad,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Royal,royal,s,CommonAuthorities,0
Blood,blood,c,SenseObject,0
.,.,nn,,0
Still,still,s,Updates,0
must,must,s,Insist,0
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
upbraided,upbraided,s,Negative_Relation,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Line,line,c,SpaceRelation,0
?,?,n,Question,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
you,you,s,DirectAddress,0
speak,speak,s,ReportingEvents,0
it,it,s,,0
in,in,s,Anger,0
contempt,contempt,s,Anger,1
of,of,s,Anger,2
mine,mine,c,FirstPer,0
.,.,n,Resistance,0
But,but,s,Resistance,1
your,your,s,DirectAddress,0
late,late,s,SubjectiveTime,0
Brother,brother,s,PersonProperty,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
prize,prize,s,Positivity,0
me,me,s,FirstPer,0
less,less,c,Comparison,0
",",",",n,,0
Because,because,s,ReasonBackward,0
I,i,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
boast,boast,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
Images,images,c,SenseProperty,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
the,the,s,,0
Gods,gods,s,CommonAuthorities,0
owned,owned,s,ReportingEvents,0
me,me,s,FirstPer,0
more,more,s,Comparison,0
when,when,s,TimeShift,0
they,they,s,TimeShift,1
decreed,decreed,n,CommonAuthorities,0
A,a,s,,0
Thracian,thracian,s,UNRECOGNIZED,0
Shepherd,shepherd,s,PersonProperty,0
should,should,s,DirectAddress,0
your,your,s,DirectAddress,1
Line,line,s,SpaceRelation,0
succeed,succeed,c,StandardsPos,0
.,.,nn,,0
The,the,s,,0
Gods,gods,c,CommonAuthorities,0
!,!,s,,0
O,o,s,LangRef,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
name,name,s,ReportingEvents,0
the,the,s,ReportingEvents,1
powers,powers,s,AbstractConcepts,0
divine,divine,c,StandardsPos,0
",",",",n,,0
They,they,s,Biographical_Time,0
never,never,s,Biographical_Time,1
mingled,mingled,s,Narrative_Verbs,0
their,their,s,Narrative_Verbs,1
Decrees,decrees,s,CommonAuthorities,0
with,with,s,,0
thine,thine,c,UNRECOGNIZED,0
.,.,n,,0
My,my,s,FirstPer,0
Brother,brother,s,PersonProperty,0
gave,gave,s,ReportingEvents,0
me,me,s,ReportingEvents,1
to,to,s,,0
thee,thee,s,DirectAddress,0
for,for,s,,0
a,a,s,PersonProperty,0
Wife,wife,c,PersonProperty,1
",",",",n,,0
And,and,s,,0
for,for,s,,0
my,my,s,FirstPer,0
Dowry,dowry,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
did,did,s,ReportingEvents,0
take,take,s,ReportingEvents,0
his,his,s,ReportingEvents,1
life,life,c,AbstractConcepts,0
.,.,nn,,0
The,the,s,,0
Gods,gods,s,CommonAuthorities,0
by,by,s,,0
many,many,s,,0
Victories,victories,s,Positivity,0
have,have,s,Confidence,0
shown,shown,c,Confidence,1
",",",",n,,0
That,that,s,,0
they,they,s,,0
my,my,s,FirstPer,0
merits,merits,s,StandardsPos,0
and,and,s,,0
his,his,s,Biographical_Time,0
death,death,s,Biographical_Time,1
did,did,s,ReportingEvents,0
own,own,c,ReportingEvents,0
.,.,nn,,0
Yes,yes,c,DirectAddress,0
;,;,s,,0
they,they,s,,0
have,have,s,,0
owned,owned,s,ReportingEvents,0
it,it,c,,0
;,;,s,,0
witness,witness,s,PersonProperty,0
this,this,s,,0
just,just,s,Intensity,0
day,day,c,TimeDuration,0
;,;,n,,0
When,when,s,TimeShift,0
they,they,s,TimeShift,1
begin,begin,s,Sequence,0
thy,thy,s,DirectAddress,0
mischiefs,mischiefs,s,StandardsNeg,0
to,to,s,,0
repay,repay,c,RecurringEvents,0
.,.,n,Imperative,0
See,see,s,Imperative,1
the,the,s,Imperative,2
reward,reward,s,Positivity,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
thy,thy,s,DirectAddress,0
wicked,wicked,s,Negativity,0
care,care,c,StandardsPos,0
",",",",n,,0
Before,before,s,Sequence,0
thee,thee,s,DirectAddress,0
thy,thy,s,DirectAddress,0
succession,succession,s,Sequence,0
ended,ended,s,ReportingEvents,0
there,there,c,SpaceRelation,0
.,.,n,SpaceRelation,1
Yet,yet,s,Resistance,0
but,but,s,Resistance,0
in,in,s,Specifiers,0
part,part,s,Specifiers,1
my,my,s,FirstPer,0
Brothers,brothers,s,PersonProperty,0
Ghost,ghost,s,SenseProperty,0
is,is,s,Positivity,0
pleased,pleased,c,Positivity,1
:,:,n,,0
Restless,restless,s,Negativity,0
till,till,s,AbstractConcepts,0
all,all,s,Generalization,0
the,the,s,Generalization,1
groaning,groaning,s,Negativity,0
world,world,s,AbstractConcepts,0
be,be,s,ReportingStates,0
eased,eased,c,Reassure,0
.,.,n,,0
For,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
;,;,s,,0
no,no,s,Exceptions,0
other,other,s,Exceptions,1
happiness,happiness,s,Positivity,0
I,i,s,FirstPer,0
own,own,n,ReportingEvents,0
Than,than,s,Comparison,0
to,to,s,Comparison,1
have,have,s,,0
born,born,s,,0
no,no,s,DenyDisclaim,0
Issue,issue,s,AbstractConcepts,0
to,to,s,,0
thy,thy,s,DirectAddress,0
Throne,throne,c,SenseObject,0
.,.,nn,Imperative,0
Provoke,provoke,s,Imperative,1
my,my,s,Anger,0
rage,rage,s,Anger,1
no,no,s,DenyDisclaim,0
farther,farther,c,SpaceRelation,0
",",",",s,,0
lest,lest,s,Negativity,0
I,i,s,FirstPer,0
be,be,n,ReportingStates,0
Revenged,revenged,s,ReportingEvents,0
at,at,s,Immediacy,0
once,once,s,Immediacy,1
upon,upon,s,,0
the,the,s,,0
Gods,gods,s,CommonAuthorities,0
and,and,s,,0
thee,thee,c,DirectAddress,0
.,.,nn,Question,0
What,what,s,Question,1
horrid,horrid,s,Negativity,0
tortures,tortures,s,Negativity,0
seize,seize,s,Intensity,0
my,my,s,FirstPer,0
laboring,laboring,s,Negativity,0
mind,mind,c,SubjectivePercept,0
!,!,n,,0
O,o,c,LangRef,0
",",",",s,,0
only,only,s,SubjectivePercept,0
excellent,excellent,s,StandardsPos,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
thy,thy,s,DirectAddress,0
kind,kind,c,Positivity,0
!,!,n,,0
To,to,s,,0
hear,hear,s,SpaceRelation,0
thee,thee,s,DirectAddress,0
threatened,threatened,s,Fear,0
while,while,s,TimeDuration,0
I,i,s,FirstPer,0
idle,idle,s,SenseProperty,0
stand,stand,c,AbstractConcepts,0
:,:,n,,0
Heaven,heaven,c,Positivity,0
!,!,s,,0
was,was,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
born,born,s,ProjectBack,0
to,to,s,ProjectBack,1
fear,fear,s,Fear,0
a,a,s,,0
Tyrants,tyrants,s,Negative_Relation,0
hand,hand,c,SenseObject,0
?,?,nn,Question,0
Hence,hence,s,ReasonForward,0
