VIctorious,victorious,s,Positivity,0
too,too,s,,0
base,base,c,AbstractConcepts,0
.,.,n,,0
Flatly,flatly,s,Intensity,0
command,command,s,CommonAuthorities,0
I,i,s,FirstPer,0
that's,that's,s,ReportingStates,0
for,for,s,,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
:,:,n,,0
Say,say,s,Citations,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
Sacrepant,sacrepant,s,UNRECOGNIZED,0
and,and,s,,0
art,art,s,AbstractConcepts,0
in,in,s,Positivity,0
love,love,n,Positivity,1
And,and,s,,0
who,who,s,,0
in,in,s,,0
Affricke,affricke,s,UNRECOGNIZED,0
dare,dare,s,Uncertainty,0
say,say,s,Uncertainty,1
the,the,s,,0
County,county,s,AbstractConcepts,0
nay,nay,c,OralCues,0
.,.,n,,0
O,o,s,LangRef,0
Angelica,angelica,c,Positivity,0
",",",",s,,0
fairer,fairer,s,Comparison,0
then,then,s,,0
Chloris,chloris,s,UNRECOGNIZED,0
when,when,s,,0
in,in,s,Intensity,0
all,all,s,Intensity,1
her,her,s,Intensity,2
pride,pride,n,StandardsPos,0
Bright,bright,s,Positivity,0
Mayas,mayas,s,PersonProperty,0
son,son,s,PersonProperty,0
intrapther,intrapther,s,UNRECOGNIZED,0
in,in,s,,0
the,the,s,SenseObject,0
net,net,c,SenseObject,1
",",",",n,,0
Wherewith,wherewith,s,CommonAuthorities,0
Vulcan,vulcan,s,UNRECOGNIZED,0
entangled,entangled,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
God,god,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
war,war,c,GenericEvents,0
.,.,nn,,0
Your,your,s,DirectAddress,0
honor,honor,s,StandardsPos,0
is,is,s,Updates,0
so,so,s,Updates,1
far,far,s,Updates,2
in,in,s,PrivateThinking,0
contemplation,contemplation,s,PrivateThinking,1
of,of,s,PrivateThinking,2
Angelica,angelica,c,Positivity,0
",",",",n,,0
As,as,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,,0
forgot,forgot,s,Negativity,0
the,the,s,Negativity,1
second,second,s,Sequence,0
in,in,s,,0
attaining,attaining,s,StandardsPos,0
to,to,s,StandardsPos,1
the,the,s,SenseObject,0
crown,crown,c,SenseObject,1
.,.,nn,,0
That's,that's,s,ReportingStates,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
done,done,s,ReportingStates,0
by,by,s,ReportingStates,1
poison,poison,c,StandardsNeg,0
",",",",s,,0
prowess,prowess,c,StandardsPos,0
",",",",s,,0
or,or,s,,0
any,any,s,,0
means,means,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
treachery,treachery,s,Anger,0
to,to,s,,0
put,put,s,Negativity,0
to,to,n,Negativity,1
death,death,s,Negativity,2
the,the,s,,0
traitrous,traitrous,s,UNRECOGNIZED,0
Orlando,orlando,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,s,Resistance,1
who,who,s,Question,0
is,is,s,Question,1
this,this,s,,0
comes,comes,s,SceneShift,0
here,here,c,SceneShift,1
.,.,s,,0
Stand,stand,s,AbstractConcepts,0
close,close,nnn,Motions,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sent,sent,s,ReportingEvents,0
on,on,s,,0
imbassage,imbassage,s,UNRECOGNIZED,0
to,to,s,SpaceRelation,0
the,the,s,SpaceRelation,1
right,right,s,SpaceRelation,2
mighty,mighty,s,Intensity,0
and,and,s,,0
magnificent,magnificent,c,Positivity,0
:,:,s,,0
alias,alias,c,Specifiers,0
",",",",s,,0
the,the,s,,0
right,right,n,,0
proud,proud,s,StandardsPos,0
and,and,s,,0
pontifical,pontifical,s,GenericEvents,0
the,the,s,,0
County,county,s,AbstractConcepts,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
.,.,s,,0
For,for,s,,0
Marsillus,marsillus,s,UNRECOGNIZED,0
and,and,s,,0
Orlando,orlando,s,UNRECOGNIZED,0
knowing,knowing,n,Confidence,0
him,him,s,PersonPronoun,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
as,as,s,,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
prowess,prowess,s,StandardsPos,0
as,as,s,,0
policy,policy,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
fearing,fearing,s,Fear,0
least,least,s,Comparison,0
in,in,s,,0
leaning,leaning,s,PrivateThinking,0
to,to,s,PrivateThinking,1
the,the,n,Specifiers,0
other,other,s,Specifiers,1
faction,faction,c,StandardsNeg,0
",",",",s,,0
he,he,s,PersonPronoun,0
might,might,s,Contingency,0
greatly,greatly,s,Intensity,0
prejudice,prejudice,s,StandardsNeg,0
them,them,c,StandardsNeg,1
",",",",s,,0
they,they,s,,0
seek,seek,s,ProjectAhead,0
first,first,s,Innovations,0
to,to,s,Innovations,1
hold,hold,s,,0
the,the,n,SenseObject,0
candle,candle,s,SenseObject,1
before,before,s,Sequence,0
the,the,s,StandardsNeg,0
devil,devil,c,StandardsNeg,1
:,:,s,,0
and,and,s,,0
knowing,knowing,s,Confidence,0
him,him,s,PersonPronoun,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
a,a,s,,0
Thrasonicall,thrasonicall,s,UNRECOGNIZED,0
mad-cap,mad-cap,c,UNRECOGNIZED,0
",",",",s,,0
they,they,n,,0
have,have,s,,0
sent,sent,s,ReportingEvents,0
me,me,s,FirstPer,0
a,a,s,,0
Gnathonicall,gnathonicall,s,UNRECOGNIZED,0
companion,companion,c,Positivity,0
",",",",s,,0
to,to,s,,0
give,give,s,,0
him,him,s,PersonPronoun,0
lettice,lettice,s,UNRECOGNIZED,0
fit,fit,s,StandardsPos,0
for,for,s,StandardsPos,1
his,his,s,StandardsPos,2
lips,lips,c,SenseObject,0
.,.,n,,0
Now,now,s,Immediacy,0
sir,sir,c,PersonProperty,0
",",",",s,,0
knowing,knowing,s,Confidence,0
his,his,s,PersonPronoun,0
astronomical,astronomical,s,Intensity,0
humors,humors,c,Positivity,0
",",",",s,,0
as,as,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
gazeth,gazeth,s,UNRECOGNIZED,0
so,so,s,Intensity,0
high,high,s,Intensity,1
at,at,s,SpaceRelation,0
the,the,n,SpaceRelation,1
stars,stars,c,SenseObject,0
",",",",s,,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
never,never,s,DenyDisclaim,0
looks,looks,s,SpaceRelation,0
on,on,s,SpaceRelation,1
the,the,s,SpaceRelation,2
pauement,pauement,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
streets,streets,c,SpaceRelation,2
.,.,s,Resistance,0
But,but,s,Resistance,1
whist,whist,c,AbstractConcepts,0
",",",",s,,0
Lupus,lupus,n,AbstractConcepts,0
est,est,s,AbstractConcepts,0
in,in,s,,0
fabula,fabula,nnn,UNRECOGNIZED,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
that,that,s,,0
ruminatest,ruminatest,s,UNRECOGNIZED,0
to,to,s,,0
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
a,a,s,,0
catalogue,catalogue,s,SenseObject,0
of,of,s,,0
privy,privy,s,Disclosure,0
conspiracies,conspiracies,c,Resistance,0
",",",",n,,0
what,what,s,,0
art,art,s,AbstractConcepts,0
thou,thou,nnn,DirectAddress,0
God,god,s,CommonAuthorities,0
save,save,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty,majesty,c,CommonAuthorities,0
?,?,nnn,Question,0
My,my,s,FirstPer,0
Majesty,majesty,c,CommonAuthorities,0
",",",",s,,0
come,come,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
my,my,s,FirstPer,0
well,well,s,SenseObject,0
nutrimented,nutrimented,s,UNRECOGNIZED,0
Knave,knave,c,Negativity,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,GenericEvents,0
be,be,c,GenericEvents,1
?,?,nnn,Question,0
The,the,s,Intensity,0
mighty,mighty,s,Intensity,1
Mandricard,mandricard,s,UNRECOGNIZED,0
of,of,s,,0
Mexico,mexico,c,,0
.,.,nnn,,0
I,i,s,FirstPer,0
hold,hold,s,,0
these,these,s,Immediacy,0
salutations,salutations,s,Positivity,0
as,as,s,,0
omynous,omynous,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
saluting,saluting,s,StandardsPos,0
me,me,s,FirstPer,0
by,by,s,,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,c,DenyDisclaim,0
",",",",n,,0
he,he,s,PersonPronoun,0
presageth,presageth,s,UNRECOGNIZED,0
what,what,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,c,ReportingStates,0
;,;,s,,0
for,for,s,,0
so,so,s,,0
did,did,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Lacedaemonians,lacedaemonians,s,UNRECOGNIZED,0
by,by,s,,0
Agathocles,agathocles,c,UNRECOGNIZED,0
",",",",s,,0
who,who,n,DirectAddress,0
of,of,s,DirectAddress,1
a,a,s,,0
base,base,s,AbstractConcepts,0
potter,potter,c,PersonProperty,0
",",",",s,,0
wore,wore,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Kingly,kingly,s,CommonAuthorities,0
Diadem,diadem,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
why,why,s,Question,0
deemest,deemest,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
me,me,s,FirstPer,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
the,the,n,Intensity,0
mighty,mighty,s,Intensity,1
Mandricard,mandricard,s,UNRECOGNIZED,0
of,of,s,,0
Mexico,mexico,nnn,,0
Marie,marie,s,UNRECOGNIZED,0
sir,sir,c,PersonProperty,0
.,.,nnn,Imperative,0
Stay,stay,s,Imperative,1
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
were,were,s,ProjectBack,0
thou,thou,s,DirectAddress,0
never,never,s,DenyDisclaim,0
in,in,s,,0
France,france,c,,0
.,.,nnn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
if,if,s,Contingency,0
it,it,s,Contingency,1
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Majesty,majesty,c,CommonAuthorities,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
it,it,s,PrivateThinking,0
seems,seems,s,PrivateThinking,1
for,for,s,ReasonBackward,0
there,there,s,ReasonBackward,1
they,they,s,,0
salute,salute,s,Positivity,0
their,their,s,Positivity,1
king,king,s,PersonProperty,0
by,by,s,,0
the,the,s,Specifiers,0
name,name,s,Specifiers,1
of,of,s,Specifiers,2
Sir,sir,c,PersonProperty,0
",",",",s,,0
Mounsier,mounsier,c,UNRECOGNIZED,0
",",",",n,Resistance,0
but,but,s,Resistance,1
forward,forward,nnn,AbstractConcepts,0
Such,such,s,Intensity,0
sparks,sparks,s,SenseProperty,0
of,of,s,,0
peerlesse,peerlesse,s,UNRECOGNIZED,0
Majesty,majesty,c,CommonAuthorities,0
",",",",n,,0
From,from,s,,0
those,those,s,,0
looks,looks,s,ReportingEvents,0
flames,flames,s,SenseObject,0
like,like,s,Intensity,0
lightning,lightning,s,Intensity,1
from,from,s,SpaceRelation,0
the,the,s,SpaceRelation,1
East,east,n,SpaceRelation,2
As,as,s,,0
either,either,s,Metadiscourse,0
Mandricard,mandricard,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
some,some,s,Uncertainty,0
greater,greater,s,Comparison,0
Prince,prince,c,PersonProperty,0
.,.,nn,,0
Methinks,methinks,s,SelfDisclosure,0
these,these,s,Immediacy,0
salutations,salutations,s,Positivity,0
makes,makes,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
thoghts,thoghts,s,UNRECOGNIZED,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
heroical,heroical,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,s,Resistance,1
say,say,s,DialogCues,0
to,to,s,DialogCues,1
whom,whom,n,PersonPronoun,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
sent,sent,nnn,SceneShift,0
To,to,s,SceneShift,1
the,the,s,,0
County,county,s,AbstractConcepts,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
.,.,nnn,Question,0
Why,why,s,Question,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
he,he,c,PersonPronoun,0
.,.,nnn,,0
It,it,s,Positivity,0
pleases,pleases,s,Positivity,1
your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
to,to,s,,0
jest,jest,c,Positivity,0
.,.,nnn,Question,0
What,what,s,Question,1
ere,ere,s,ProjectBack,0
I,i,s,SelfDisclosure,0
seem,seem,c,SelfDisclosure,1
",",",",s,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
he,he,c,PersonPronoun,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
may,may,s,DirectAddress,0
it,it,s,DirectAddress,1
please,please,s,DirectAddress,2
your,your,s,DirectAddress,3
honor,honor,c,StandardsPos,0
:,:,s,,0
the,the,s,,0
Emperor,emperor,s,PersonProperty,0
Marsillus,marsillus,s,UNRECOGNIZED,0
together,together,s,Inclusive,0
with,with,s,Inclusive,1
his,his,n,PersonPronoun,0
daughter,daughter,s,PersonProperty,0
Angelica,angelica,s,Positivity,0
and,and,s,,0
Orlando,orlando,s,UNRECOGNIZED,0
entreats,entreats,s,Request,0
your,your,s,DirectAddress,0
Excellency,excellency,s,StandardsPos,0
to,to,s,,0
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
them,them,nnn,,0
Is,is,s,ReportingStates,0
Angelica,angelica,s,Positivity,0
there,there,c,,0
?,?,nnn,Question,0
There,there,s,,0
my,my,s,FirstPer,0
good,good,s,,0
Lord,lord,c,CommonAuthorities,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Villain,villain,c,Negativity,0
",",",",s,,0
Angelica,angelica,s,Positivity,0
sends,sends,s,ProjectAhead,0
for,for,s,ProjectAhead,1
me,me,c,FirstPer,0
.,.,n,Imperative,0
See,see,s,Imperative,1
that,that,s,,0
thou,thou,s,DirectAddress,0
entertain,entertain,s,Positivity,0
that,that,s,,0
happy,happy,s,Positivity,0
messenger,messenger,c,PersonProperty,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
bring,bring,s,,0
him,him,s,PersonPronoun,0
in,in,s,SpaceRelation,0
with,with,s,SpaceRelation,1
thee,thee,c,DirectAddress,0
.,.,nn,,0
Princes,princes,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
France,france,c,,0
",",",",s,,0
the,the,s,,0
sparkling,sparkling,s,SenseProperty,0
light,light,s,SenseProperty,0
of,of,s,,0
fame,fame,c,StandardsPos,0
",",",",n,,0
Whose,whose,s,PersonPronoun,0
glories,glories,s,StandardsPos,0
brighter,brighter,s,Positivity,0
than,than,s,Comparison,0
the,the,s,Comparison,1
burnisht,burnisht,s,UNRECOGNIZED,0
gates,gates,c,SenseObject,0
",",",",n,,0
From,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
Latonas,latonas,s,UNRECOGNIZED,0
lordly,lordly,s,CommonAuthorities,0
son,son,s,PersonProperty,0
does,does,s,ReportingEvents,0
march,march,c,AbstractConcepts,0
",",",",n,,0
When,when,s,,0
mounted,mounted,s,SpaceRelation,0
on,on,s,SpaceRelation,1
his,his,s,PersonPronoun,0
coach,coach,s,PersonProperty,0
tinseld,tinseld,s,UNRECOGNIZED,0
with,with,s,,0
flames,flames,c,SenseObject,0
",",",",n,,0
He,he,s,PersonPronoun,0
triumphs,triumphs,s,Positivity,0
in,in,s,,0
the,the,s,Positivity,0
beauty,beauty,s,Positivity,1
of,of,s,Positivity,2
the,the,s,,0
heavens,heavens,c,Positivity,0
.,.,n,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
the,the,s,SpaceRelation,0
place,place,s,SpaceRelation,1
where,where,s,SpaceRelation,2
Rodamant,rodamant,s,UNRECOGNIZED,0
lies,lies,s,SpaceRelation,0
hid,hid,c,SpaceRelation,1
:,:,n,,0
Here,here,s,SpaceRelation,0
lies,lies,s,SpaceRelation,1
he,he,s,PersonPronoun,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
thief,thief,s,Negative_Relation,0
of,of,s,,0
Thessaly,thessaly,c,UNRECOGNIZED,0
",",",",n,Aside,0
Which,which,s,Aside,1
scuds,scuds,s,Motions,0
abroad,abroad,c,SceneShift,0
",",",",s,,0
and,and,s,,0
searches,searches,s,ProjectAhead,0
for,for,s,ProjectAhead,1
his,his,s,PersonPronoun,0
pray,pray,c,Intensity,0
;,;,n,,0
And,and,s,,0
being,being,s,ReportingStates,0
gotten,gotten,c,,0
",",",",s,,0
straight,straight,s,AbstractConcepts,0
he,he,s,PersonPronoun,0
gallops,gallops,s,Motions,0
home,home,c,SpaceRelation,0
",",",",n,,0
As,as,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
dares,dares,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
break,break,s,Negativity,0
a,a,s,Negativity,1
spear,spear,s,SenseObject,0
in,in,s,,0
field,field,c,SenseObject,0
.,.,n,Resistance,0
But,but,s,Resistance,1
trust,trust,s,Confidence,0
me,me,s,FirstPer,0
Princes,princes,s,PersonProperty,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
girt,girt,s,SpaceRelation,0
his,his,s,PersonPronoun,0
fort,fort,c,SenseObject,0
",",",",n,,0
And,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
sack,sack,s,SenseObject,0
it,it,c,,0
",",",",s,,0
or,or,s,,0
on,on,s,,0
this,this,s,,0
Castle,castle,s,SenseObject,0
wall,wall,c,SenseObject,1
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
write,write,s,ReportingEvents,0
my,my,s,FirstPer,0
resolution,resolution,s,StandardsPos,0
with,with,s,,0
my,my,s,FirstPer,0
blood,blood,c,SenseObject,0
.,.,s,,0
Therefore,therefore,s,ReasonForward,0
drum,drum,s,SenseProperty,0
sound,sound,s,SenseProperty,1
a,a,s,,0
parle,parle,c,UNRECOGNIZED,0
.,.,nn,Question,0
Who,who,s,Question,1
is,is,s,Question,2
that,that,s,,0
troubles,troubles,s,Negativity,0
our,our,s,Inclusive,0
sleeps,sleeps,c,Motions,0
?,?,nn,Question,0
Why,why,s,Question,0
sluggard,sluggard,c,Negativity,0
",",",",s,,0
see,see,s,,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
Lycaons,lycaons,s,UNRECOGNIZED,0
son,son,n,PersonProperty,0
The,the,s,,0
hardy,hardy,s,StandardsPos,0
plough-swaine,plough-swaine,s,UNRECOGNIZED,0
unto,unto,s,CommonAuthorities,0
mighty,mighty,s,Intensity,0
Jove,jove,c,,0
",",",",n,,0
Has,has,s,,0
tracde,tracde,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
silver,silver,s,SenseObject,0
furrows,furrows,s,SenseObject,0
in,in,s,,0
the,the,s,,0
heavens,heavens,c,Positivity,0
",",",",n,,0
And,and,s,,0
turning,turning,s,,0
home,home,s,SpaceRelation,0
his,his,s,PersonPronoun,0
ouer-watched,ouer-watched,s,UNRECOGNIZED,0
teeme,teeme,c,UNRECOGNIZED,0
",",",",n,,0
Gives,gives,s,ReportingEvents,0
leave,leave,s,ReportingEvents,1
unto,unto,s,CommonAuthorities,0
Apollos,apollos,s,UNRECOGNIZED,0
Chariot,chariot,c,SenseObject,0
.,.,n,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
sluggard,sluggard,c,Negativity,0
",",",",s,,0
sleep,sleep,s,Motions,0
is,is,s,ReportingStates,0
far,far,s,SpaceRelation,0
unfit,unfit,n,StandardsNeg,0
For,for,s,StandardsNeg,1
such,such,s,Specifiers,0
as,as,s,Specifiers,1
still,still,s,Updates,0
have,have,s,Updates,1
hammering,hammering,s,Intensity,0
in,in,s,Intensity,1
their,their,s,Intensity,2
heads,heads,c,Intensity,3
",",",",n,Resistance,0
But,but,s,Resistance,1
only,only,s,SubjectivePercept,0
hope,hope,s,ProjectAhead,0
of,of,s,ProjectAhead,1
honor,honor,s,StandardsPos,0
and,and,s,,0
revenge,revenge,c,Resistance,0
.,.,n,,0
These,these,s,Immediacy,0
called,called,s,ReportingEvents,0
me,me,s,FirstPer,0
forth,forth,s,SpaceRelation,0
to,to,s,,0
rouse,rouse,s,Motions,0
thy,thy,s,DirectAddress,0
master,master,s,PersonProperty,0
up,up,c,,0
.,.,n,Imperative,0
Tell,tell,s,Imperative,1
him,him,s,PersonPronoun,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
false,false,s,StandardsNeg,0
coward,coward,s,Anger,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
is,is,c,TimeDuration,2
",",",",n,,0
That,that,s,,0
Orlando,orlando,s,UNRECOGNIZED,0
the,the,s,,0
County,county,s,PersonProperty,0
Palatine,palatine,c,PersonProperty,1
",",",",n,,0
Is,is,s,ReportingStates,0
come,come,s,Updates,0
this,this,s,Updates,1
morning,morning,s,Updates,2
with,with,s,Specifiers,0
a,a,s,Specifiers,1
band,band,s,SenseObject,0
of,of,s,,0
French,french,c,AbstractConcepts,0
",",",",n,,0
To,to,s,,0
play,play,s,Negativity,0
him,him,s,Negativity,1
hunts-vp,hunts-vp,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
point,point,s,AbstractConcepts,0
of,of,s,AbstractConcepts,0
war,war,c,AbstractConcepts,1
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
his,his,s,PersonPronoun,0
minstrell,minstrell,s,UNRECOGNIZED,0
with,with,s,,0
my,my,s,FirstPer,0
drum,drum,s,SenseObject,0
and,and,s,,0
fife,fife,c,SenseObject,0
:,:,n,,0
Bid,bid,s,ReportingEvents,0
him,him,s,ReportingEvents,1
come,come,s,ReportingEvents,0
forth,forth,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
dance,dance,s,Motions,0
it,it,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
dare,dare,c,SubjectivePercept,0
",",",",n,,0
Let,let,s,ReportingEvents,0
Fortune,fortune,s,ProjectAhead,0
throw,throw,s,ReportingEvents,0
her,her,s,ReportingEvents,1
favors,favors,s,Positivity,0
where,where,s,SpaceRelation,0
she,she,s,SpaceRelation,1
list,list,c,,0
.,.,nn,,0
Frenchman,frenchman,s,UNRECOGNIZED,0
between,between,s,,0
half,half,s,Numbers,0
sleeping,sleeping,s,GenericEvents,0
and,and,s,,0
awake,awake,n,SenseProperty,0
Although,although,s,Concessive,0
the,the,s,,0
mystie,mystie,s,UNRECOGNIZED,0
veil,veil,s,SenseObject,0
straind,straind,s,UNRECOGNIZED,0
over,over,s,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",n,,0
Hinders,hinders,s,Resistance,0
my,my,s,FirstPer,0
sight,sight,s,SenseProperty,0
from,from,s,,0
nothing,nothing,s,DenyDisclaim,0
all,all,s,,0
thy,thy,s,DirectAddress,0
crew,crew,c,PersonProperty,0
:,:,n,,0
Yet,yet,s,Resistance,0
for,for,s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
thee,thee,s,DirectAddress,0
and,and,s,,0
thy,thy,s,DirectAddress,0
straggling,straggling,s,Motions,0
grooms,grooms,n,PersonProperty,0
Can,can,s,Contingency,0
in,in,s,,0
conceit,conceit,s,SubjectivePercept,0
build,build,s,ReportingEvents,0
Castles,castles,s,SenseObject,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
Sky,sky,c,SenseProperty,2
:,:,n,,0
But,but,s,Resistance,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
actions,actions,s,GenericEvents,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
stammering,stammering,s,Motions,0
Greek,greek,c,,0
",",",",n,Aside,0
Which,which,s,Aside,1
breathes,breathes,s,Motions,0
his,his,s,PersonPronoun,0
courage,courage,s,StandardsPos,0
bootlesse,bootlesse,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
air,air,c,SpaceRelation,2
.,.,n,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
thee,thee,s,DirectAddress,0
well,well,s,SenseObject,0
Orlando,orlando,c,UNRECOGNIZED,0
:,:,s,,0
get,get,s,,0
thee,thee,s,DirectAddress,0
gone,gone,c,ReportingStates,0
",",",",n,ReportingStates,1
Say,say,s,Citations,0
that,that,s,Citations,1
a,a,s,,0
Centynell,centynell,s,UNRECOGNIZED,0
did,did,s,ReportingEvents,0
suffer,suffer,s,Negativity,0
thee,thee,c,DirectAddress,0
:,:,n,,0
For,for,s,Contingency,0
if,if,s,Contingency,1
the,the,s,SpaceRelation,0
Round,round,s,SpaceRelation,1
or,or,s,,0
Court,court,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
Guard,guard,s,CommonAuthorities,2
should,should,s,Insist,0
hear,hear,n,SpaceRelation,0
Thou,thou,s,DirectAddress,0
or,or,s,,0
thy,thy,s,DirectAddress,0
men,men,s,PersonProperty,0
were,were,s,ProjectBack,0
braying,braying,s,SenseProperty,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
walls,walls,c,SenseObject,0
",",",",n,,0
Charles,charles,s,UNRECOGNIZED,0
wealth,wealth,s,Positivity,0
the,the,s,Positivity,0
wealth,wealth,s,Positivity,1
of,of,s,Positivity,2
all,all,s,Generalization,0
his,his,s,Generalization,1
Western,western,s,SpaceRelation,0
mines,mines,c,SenseObject,0
",",",",n,,0
Found,found,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SpaceRelation,2
mountains,mountains,s,SenseObject,0
of,of,s,,0
Transalpine,transalpine,s,SceneShift,0
France,france,c,,0
",",",",n,,0
Might,might,s,Contingency,0
not,not,s,DenyDisclaim,0
pay,pay,s,DenyDisclaim,1
ransom,ransom,s,Negativity,0
to,to,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
for,for,s,,0
thee,thee,c,DirectAddress,0
.,.,nn,,0
Brave,brave,s,StandardsPos,0
Centynell,centynell,s,UNRECOGNIZED,0
if,if,s,Contingency,0
nature,nature,s,AbstractConcepts,0
has,has,s,,0
inchast,inchast,c,UNRECOGNIZED,0
",",",",n,,0
Asympathie,asympathie,s,UNRECOGNIZED,0
of,of,s,,0
courage,courage,s,StandardsPos,0
to,to,s,,0
thy,thy,s,DirectAddress,0
tale,tale,c,LangRef,0
",",",",n,,0
And,and,s,,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
champion,champion,s,Positivity,0
of,of,s,Positivity,1
Andromache,andromache,c,UNRECOGNIZED,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
or,or,s,,0
thy,thy,s,DirectAddress,0
master,master,s,PersonProperty,0
dare,dare,s,SubjectivePercept,0
came,came,s,ReportingEvents,0
out,out,s,ReportingEvents,1
the,the,s,SenseObject,0
