OPen,open,s,,0
to,to,s,,0
ride,ride,s,,0
the,the,s,,0
Mare,mare,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
any,any,s,,0
vantage,vantage,s,SpaceRelation,0
of,of,s,SpaceRelation,1
ground,ground,c,SenseObject,0
",",",",s,,0
to,to,n,ProjectAhead,0
get,get,s,ProjectAhead,1
up,up,nnn,,0
How,how,s,,0
comes,comes,s,ReportingEvents,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
?,?,s,Question,0
Fie,fie,c,Negativity,0
",",",",s,,0
what,what,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
of,of,s,,0
good,good,s,Positivity,0
temper,temper,s,Positivity,1
would,would,s,ProjectBack,0
endure,endure,s,Resistance,0
this,this,n,,0
tempest,tempest,s,Negativity,0
of,of,s,,0
exclamation,exclamation,c,Intensity,0
?,?,s,Question,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,Confidence,0
ashamed,ashamed,s,Confidence,1
to,to,s,,0
enforce,enforce,s,CommonAuthorities,0
a,a,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
Widdowe,widdowe,s,UNRECOGNIZED,0
to,to,s,,0
so,so,n,,0
rough,rough,s,SenseProperty,0
a,a,s,,0
course,course,c,AbstractConcepts,0
",",",",s,,0
to,to,s,,0
come,come,s,ReportingEvents,0
by,by,s,ReportingEvents,1
her,her,s,ReportingEvents,2
own,own,nnn,ReportingEvents,3
What,what,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
gross,gross,s,AbstractConcepts,0
sum,sum,s,AbstractConcepts,0
that,that,s,,0
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
thee,thee,c,DirectAddress,0
?,?,nnn,Question,0
Marry,marry,s,Positivity,0
(,(,c,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
were,were,s,ProjectBack,0
an,an,s,,0
honest,honest,s,StandardsPos,0
man,man,c,StandardsPos,1
),),s,,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
the,the,s,SenseObject,0
money,money,s,SenseObject,1
too,too,c,Metadiscourse,0
.,.,s,Metadiscourse,1
Thou,thou,s,DirectAddress,0
did,did,n,ReportingEvents,0
swear,swear,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
me,me,s,FirstPer,0
upon,upon,s,,0
a,a,s,,0
parcel,parcel,s,SenseProperty,0
gilt,gilt,s,SenseProperty,1
Goblet,goblet,c,SenseObject,0
",",",",s,,0
sitting,sitting,s,SenseProperty,0
in,in,s,,0
my,my,s,FirstPer,0
Dolphin-chamber,dolphin-chamber,s,UNRECOGNIZED,0
at,at,s,SpaceRelation,0
the,the,n,SpaceRelation,1
round,round,s,SenseObject,0
table,table,c,SenseObject,1
",",",",s,,0
by,by,s,,0
a,a,s,,0
sea-cole,sea-cole,s,UNRECOGNIZED,0
fire,fire,c,SenseObject,0
",",",",s,,0
on,on,s,TimeDate,0
Wednesday,wednesday,s,TimeDate,1
in,in,s,,0
Whitson,whitson,s,UNRECOGNIZED,0
week,week,c,TimeDuration,0
",",",",s,,0
when,when,s,,0
the,the,s,,0
Prince,prince,n,PersonProperty,0
broke,broke,s,,0
thy,thy,s,DirectAddress,0
head,head,s,SceneShift,0
for,for,s,SceneShift,1
lik'ning,lik'ning,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
to,to,s,,0
a,a,s,,0
singing,singing,s,Motions,0
man,man,s,PersonProperty,0
of,of,s,PersonProperty,1
Windsor,windsor,c,,0
;,;,s,,0
Thou,thou,s,DirectAddress,0
did,did,s,ReportingEvents,0
swear,swear,n,CommonAuthorities,0
to,to,s,CommonAuthorities,1
me,me,s,FirstPer,0
then,then,s,,0
(,(,c,Aside,0
as,as,s,Aside,1
I,i,s,Autobio,0
was,was,s,Autobio,1
washing,washing,s,Motions,0
thy,thy,s,DirectAddress,0
wound,wound,c,Negativity,0
),),s,,0
to,to,s,,0
marry,marry,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
thy,thy,n,DirectAddress,0
wife,wife,c,PersonProperty,0
.,.,s,,0
Can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
deny,deny,s,Repair_Citation,0
it,it,c,,0
?,?,s,Question,0
Did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
good,good,s,,0
wife,wife,s,PersonProperty,0
Keech,keech,s,UNRECOGNIZED,0
the,the,s,PersonProperty,0
Butchers,butchers,s,PersonProperty,1
wife,wife,s,PersonProperty,0
come,come,s,ReportingEvents,0
in,in,s,ReportingEvents,1
then,then,c,TimeShift,0
",",",",n,TimeShift,1
and,and,s,,0
call,call,s,Request,0
me,me,s,Request,1
gossip,gossip,s,In_Media,0
Quickly,quickly,c,SubjectiveTime,0
?,?,s,Question,0
coming,coming,s,ReportingEvents,0
in,in,s,ReportingEvents,1
to,to,s,,0
borrow,borrow,s,ReportingEvents,0
a,a,s,ReportingEvents,1
mess,mess,s,Negativity,0
of,of,s,,0
Vinegar,vinegar,c,SenseObject,0
:,:,s,,0
telling,telling,s,Citations,0
us,us,c,Citations,1
",",",",n,,0
she,she,s,ProjectBack,0
had,had,s,ProjectBack,1
a,a,s,Positivity,0
good,good,s,Positivity,1
dish,dish,s,SenseObject,0
of,of,s,,0
Prawnes,prawnes,c,UNRECOGNIZED,0
:,:,s,,0
whereby,whereby,s,CommonAuthorities,0
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
desire,desire,s,Positivity,0
to,to,s,Positivity,1
eat,eat,s,ReportingEvents,0
some,some,c,Uncertainty,0
:,:,s,,0
whereby,whereby,s,CommonAuthorities,0
I,i,n,FirstPer,0
told,told,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
they,they,s,,0
were,were,s,ProjectBack,0
ill,ill,s,Negativity,0
for,for,s,,0
a,a,s,,0
green,green,s,SenseProperty,0
wound,wound,c,Negativity,0
?,?,s,Question,0
And,and,s,,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
thou,thou,s,DirectAddress,0
(,(,c,,0
when,when,s,TimeShift,0
she,she,s,TimeShift,1
was,was,n,ProjectBack,0
gone,gone,s,ReportingEvents,0
down,down,s,,0
stairs,stairs,c,SenseObject,0
),),s,,0
desire,desire,s,Positivity,0
me,me,s,FirstPer,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
familiar,familiar,s,PriorKnowledge,0
with,with,s,PriorKnowledge,1
such,such,s,Intensity,0
poor,poor,s,Negativity,0
people,people,c,PersonProperty,0
",",",",n,,0
saying,saying,c,Citations,0
",",",",s,,0
that,that,s,,0
ere,ere,s,ProjectAhead,0
long,long,s,ProjectAhead,1
they,they,s,Insist,0
should,should,s,Insist,1
call,call,s,Request,0
me,me,s,Request,1
Madam,madam,c,PersonProperty,0
?,?,s,Question,0
And,and,s,,0
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,DenyDisclaim,0
kiss,kiss,s,OralCues,0
me,me,c,OralCues,1
",",",",n,,0
and,and,s,,0
bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
fetch,fetch,s,Motions,0
thee,thee,s,DirectAddress,0
30.s,30.s,c,UNRECOGNIZED,0
?,?,s,Question,0
I,i,s,FirstPer,0
put,put,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
now,now,s,Immediacy,0
to,to,s,,0
thy,thy,s,DirectAddress,0
Book-oath,book-oath,c,UNRECOGNIZED,0
",",",",s,,0
deny,deny,s,Repair_Citation,0
it,it,s,,0
if,if,s,Contingency,0
thou,thou,n,DirectAddress,0
can,can,nnn,Contingency,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
mad,mad,s,Negativity,0
soul,soul,c,Disclosure,0
:,:,s,,0
and,and,s,,0
she,she,s,Citations,0
says,says,s,Citations,1
up,up,s,Motions,0
and,and,s,Motions,1
down,down,s,Motions,2
the,the,s,,0
town,town,c,SpaceRelation,0
",",",",s,,0
that,that,n,,0
her,her,s,PersonPronoun,0
eldest,eldest,s,Comparison,0
son,son,s,PersonProperty,0
is,is,s,Resemblances,0
like,like,s,Resemblances,1
you,you,c,DirectAddress,0
.,.,s,,0
She,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
bin,bin,s,SpaceRelation,0
in,in,s,SpaceRelation,1
good,good,s,StandardsPos,0
case,case,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
the,the,s,Confidence,0
truth,truth,s,Confidence,1
is,is,c,Confidence,2
",",",",n,Confidence,3
poverty,poverty,s,Negativity,0
has,has,s,,0
distracted,distracted,s,SubjectivePercept,0
her,her,c,SubjectivePercept,1
:,:,s,,0
but,but,s,Exceptions,0
for,for,s,Exceptions,1
these,these,s,Immediacy,0
foolish,foolish,s,Negativity,0
Officers,officers,c,PersonProperty,0
",",",",s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,c,DirectAddress,0
",",",",s,,0
I,i,n,FirstPer,0
may,may,s,Contingency,0
have,have,s,Contingency,1
redress,redress,s,StandardsPos,0
against,against,s,Resistance,0
them,them,nnn,Resistance,1
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
",",",",s,,0
sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
well,well,s,StandardsPos,0
acquainted,acquainted,s,StandardsPos,1
with,with,s,StandardsPos,2
your,your,s,DirectAddress,0
manner,manner,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
wrenching,wrenching,s,Motions,0
the,the,s,Motions,1
true,true,n,StandardsPos,0
cause,cause,c,Cause,0
",",",",s,,0
the,the,s,,0
false,false,s,StandardsNeg,0
way,way,c,AbstractConcepts,0
.,.,s,Resistance,0
It,it,s,Resistance,1
is,is,s,Resistance,2
not,not,s,Resistance,3
a,a,s,,0
confident,confident,s,StandardsPos,0
brow,brow,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
throng,throng,s,SenseObject,0
of,of,s,,0
words,words,c,LangRef,0
",",",",n,,0
that,that,s,,0
come,come,s,ReportingEvents,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
(,(,c,,0
more,more,s,Comparison,0
then,then,s,,0
impudent,impudent,c,StandardsNeg,0
),),s,,0
sawcines,sawcines,s,UNRECOGNIZED,0
from,from,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
can,can,s,Contingency,0
thrust,thrust,s,ReportingEvents,0
me,me,s,FirstPer,0
from,from,n,,0
a,a,s,,0
level,level,s,AbstractConcepts,0
consideration,consideration,c,CommonAuthorities,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
practiced,practiced,s,Curiosity,0
upon,upon,s,Curiosity,1
the,the,s,,0
easie-yeelding,easie-yeelding,s,UNRECOGNIZED,0
spirit,spirit,n,SubjectivePercept,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
woman,woman,nnn,PersonProperty,0
Yes,yes,s,DirectAddress,0
in,in,s,,0
troth,troth,s,CommonAuthorities,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Prithee,prithee,s,DirectAddress,0
peace,peace,c,StandardsPos,0
:,:,s,,0
pay,pay,s,ReportingEvents,0
her,her,s,PersonPronoun,0
the,the,s,,0
debt,debt,s,AbstractConcepts,0
you,you,s,DirectAddress,0
owe,owe,s,ReportingEvents,0
her,her,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
vnpay,vnpay,s,UNRECOGNIZED,0
the,the,s,,0
villainy,villainy,s,StandardsNeg,0
you,you,s,DirectAddress,0
have,have,n,DirectAddress,1
done,done,s,ReportingStates,0
her,her,c,PersonPronoun,0
:,:,s,,0
the,the,s,Specifiers,0
one,one,s,Specifiers,1
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
sterling,sterling,s,SenseProperty,0
money,money,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
with,with,s,,0
current,current,n,Immediacy,0
repentance,repentance,nnn,Negative_Relation,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
undergo,undergo,s,Transformation,0
this,this,s,,0
sneape,sneape,s,UNRECOGNIZED,0
without,without,s,Contingency,0
reply,reply,c,Repair_Citation,0
.,.,s,,0
You,you,s,DirectAddress,0
call,call,s,DirectAddress,1
honorable,honorable,n,StandardsPos,0
Boldness,boldness,c,Confidence,0
",",",",s,,0
impudent,impudent,s,StandardsNeg,0
Sauciness,sauciness,c,SenseProperty,0
:,:,s,,0
If,if,s,Contingency,0
a,a,s,Contingency,1
man,man,s,PersonProperty,0
will,will,s,PredictedFuture,0
curt'sie,curt'sie,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
say,say,s,DenyDisclaim,0
nothing,nothing,c,DenyDisclaim,1
",",",",s,,0
he,he,s,Updates,0
is,is,n,Updates,1
virtuous,virtuous,c,StandardsPos,0
:,:,s,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
(,(,c,,0
your,your,s,DirectAddress,0
humble,humble,s,SubjectivePercept,0
duty,duty,s,StandardsPos,0
remembered,remembered,c,ProjectBack,0
),),s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
your,your,s,DirectAddress,0
suitor,suitor,c,PersonProperty,0
.,.,s,,0
I,i,n,FirstPer,0
say,say,s,DialogCues,0
to,to,s,DialogCues,1
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,SelfDisclosure,0
desire,desire,s,SelfDisclosure,1
deliu'rance,deliu'rance,s,UNRECOGNIZED,0
from,from,s,,0
these,these,s,Immediacy,0
Officers,officers,s,PersonProperty,0
being,being,s,ReportingStates,0
upon,upon,s,,0
hasty,hasty,n,SubjectiveTime,0
employment,employment,s,GenericEvents,0
in,in,s,GenericEvents,1
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
Affairs,affairs,nnn,GenericEvents,0
You,you,s,DirectAddress,0
speak,speak,c,ReportingEvents,0
",",",",s,,0
as,as,s,,0
having,having,s,ReportingEvents,0
power,power,s,ReportingEvents,1
to,to,s,,0
do,do,s,Negativity,0
wrong,wrong,c,Negativity,1
:,:,s,,0
But,but,s,Resistance,0
answer,answer,s,Specifiers,0
in,in,s,,0
the,the,s,Consequence,0
effect,effect,s,Consequence,1
of,of,s,Consequence,2
your,your,n,DirectAddress,0
Reputation,reputation,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
satisfy,satisfy,s,StandardsPos,0
the,the,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
woman,woman,nnn,PersonProperty,0
Come,come,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
Hostess,hostess,c,PersonProperty,0
.,.,nnn,,0
Now,now,s,Immediacy,0
Master,master,s,PersonProperty,0
Gower,gower,c,UNRECOGNIZED,0
;,;,s,,0
What,what,s,,0
news,news,c,Updates,0
?,?,nnn,Question,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
(,(,c,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
),),s,,0
and,and,s,,0
Henry,henry,s,PersonProperty,0
Prince,prince,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
Wales,wales,n,CommonAuthorities,2
Are,are,s,ReportingStates,0
near,near,s,SpaceRelation,0
at,at,s,SpaceRelation,1
hand,hand,c,SpaceRelation,2
:,:,s,,0
The,the,s,,0
rest,rest,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Paper,paper,s,,0
tells,tells,c,Citations,0
.,.,nn,,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,FirstPer,0
a,a,s,PersonProperty,0
Gentleman,gentleman,c,PersonProperty,1
.,.,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
you,you,s,DirectAddress,0
said,said,s,DirectAddress,1
so,so,s,,0
before,before,c,Sequence,0
.,.,nnn,,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,FirstPer,0
a,a,s,PersonProperty,0
Gentleman,gentleman,c,PersonProperty,1
.,.,s,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
words,words,s,Updates,0
of,of,s,Updates,1
it,it,nnn,,0
By,by,s,,0
this,this,s,,0
Heavenly,heavenly,s,Positivity,0
ground,ground,s,SenseObject,0
I,i,s,FirstPer,0
tread,tread,s,Motions,0
on,on,c,Motions,1
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
feign,feign,s,SubjectivePercept,0
to,to,s,,0
pawn,pawn,s,SenseObject,0
both,both,s,,0
my,my,s,FirstPer,0
Plate,plate,c,SenseObject,0
",",",",n,,0
and,and,s,,0
the,the,s,,0
Tapistry,tapistry,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,FirstPer,0
dyning,dyning,s,UNRECOGNIZED,0
Chambers,chambers,nnn,SenseObject,0
Glasses,glasses,c,SenseObject,0
",",",",s,,0
glasses,glasses,c,SenseObject,0
",",",",s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
only,only,s,SubjectivePercept,0
drinking,drinking,c,Motions,0
:,:,s,,0
and,and,s,,0
for,for,s,,0
thy,thy,s,DirectAddress,0
walls,walls,s,SenseObject,0
a,a,s,SubjectivePercept,0
pretty,pretty,s,SubjectivePercept,1
slight,slight,n,SenseProperty,0
Drollery,drollery,c,Positivity,0
",",",",s,,0
or,or,s,,0
the,the,s,LangRef,0
Story,story,s,LangRef,1
of,of,s,,0
the,the,s,,0
Prodigal,prodigal,c,Negativity,0
",",",",s,,0
or,or,s,,0
the,the,s,,0
Germane,germane,s,StandardsPos,0
hunting,hunting,s,SpaceRelation,0
in,in,s,SpaceRelation,1
Waterworke,waterworke,c,UNRECOGNIZED,0
",",",",n,,0
is,is,s,SubjectivePercept,0
worth,worth,s,SubjectivePercept,1
a,a,s,,0
thousand,thousand,s,Numbers,0
of,of,s,,0
these,these,s,Immediacy,0
Bed-hangings,bed-hangings,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
these,these,s,Immediacy,0
Fly-bitten,fly-bitten,s,SenseProperty,0
Tapistries,tapistries,c,UNRECOGNIZED,0
.,.,s,Imperative,0
Let,let,n,Imperative,1
it,it,s,Contingency,0
be,be,s,Contingency,1
ten,ten,s,Numbers,0
pound,pound,s,Numbers,1
(,(,c,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
can,can,c,Contingency,0
.,.,c,Contingency,1
),),s,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
if,if,s,Contingency,0
it,it,s,Contingency,1
were,were,s,Contingency,2
not,not,s,Contingency,3
for,for,s,Contingency,4
thy,thy,s,DirectAddress,0
humors,humors,c,Positivity,0
",",",",s,,0
there,there,n,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
a,a,s,DenyDisclaim,3
better,better,s,Comparison,0
Wench,wench,s,PersonProperty,0
in,in,s,,0
England,england,c,,0
.,.,s,Imperative,0
Go,go,c,Imperative,1
",",",",s,,0
wash,wash,s,Motions,0
thy,thy,s,DirectAddress,0
face,face,c,SenseObject,0
",",",",s,,0
and,and,s,,0
draw,draw,s,Motions,0
thy,thy,s,DirectAddress,0
Action,action,c,GenericEvents,0
:,:,s,,0
Come,come,c,DirectAddress,0
",",",",n,DirectAddress,1
thou,thou,s,DirectAddress,0
must,must,s,Insist,0
not,not,s,Insist,1
be,be,s,Insist,2
in,in,s,,0
this,this,s,,0
humor,humor,s,Positivity,0
with,with,s,,0
me,me,c,FirstPer,0
",",",",s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
I,i,s,FirstPer,0
know,know,s,Confidence,0
thou,thou,s,DirectAddress,0
was,was,s,ProjectBack,0
it,it,s,,0
set,set,s,Confidence,0
on,on,s,Confidence,1
to,to,n,,0
this,this,nnn,,0
Prithee,prithee,s,DirectAddress,0
(,(,c,,0
Sir,sir,s,PersonProperty,0
John,john,c,PersonProperty,0
),),s,,0
let,let,s,CommonAuthorities,0
it,it,s,CommonAuthorities,1
be,be,s,CommonAuthorities,2
but,but,s,Resistance,0
twenty,twenty,s,Numbers,0
Nobles,nobles,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
loath,loath,s,Negative_Relation,0
to,to,s,Negative_Relation,1
pawn,pawn,s,SenseObject,0
my,my,s,FirstPer,0
Plate,plate,c,SenseObject,0
",",",",s,,0
in,in,n,StandardsPos,0
good,good,s,StandardsPos,1
earnest,earnest,s,StandardsPos,2
la,la,nnn,AbstractConcepts,0
Let,let,s,ReportingEvents,0
it,it,s,ReportingEvents,1
alone,alone,c,ReportingEvents,2
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
other,other,s,Specifiers,0
shift,shift,c,Motions,0
:,:,s,,0
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,s,Confidence,2
a,a,s,Negativity,0
fool,fool,s,Negativity,1
still,still,c,Updates,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
you,you,s,Insist,0
shall,shall,s,Insist,1
have,have,s,Cause,0
it,it,s,Cause,1
although,although,s,Concessive,0
I,i,s,FirstPer,0
pawn,pawn,s,SenseObject,0
my,my,s,FirstPer,0
Gown,gown,c,SenseObject,0
.,.,s,,0
I,i,s,DirectAddress,0
hope,hope,s,DirectAddress,1
you,you,s,DirectAddress,2
will,will,s,PredictedFuture,0
come,come,s,PredictedFuture,1
to,to,n,PredictedFuture,2
Supper,supper,c,TimeDuration,0
:,:,s,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
pay,pay,s,ReportingEvents,0
me,me,s,FirstPer,0
altogether,altogether,nnn,Intensity,0
Will,will,s,PredictedFuture,0
I,i,s,SelfDisclosure,0
live,live,c,SelfDisclosure,1
?,?,s,Question,0
Go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
her,her,c,PersonPronoun,0
",",",",s,,0
with,with,s,,0
her,her,c,PersonPronoun,0
:,:,s,,0
hooke-on,hooke-on,c,UNRECOGNIZED,0
",",",",s,,0
hooke-on,hooke-on,c,UNRECOGNIZED,0
.,.,nnn,Request,0
Will,will,s,Request,1
you,you,s,Request,2
have,have,s,,0
Doll,doll,s,SenseObject,0
Teare-sheet,teare-sheet,s,UNRECOGNIZED,0
meet,meet,s,ReportingEvents,0
you,you,s,DirectAddress,0
at,at,s,SpaceRelation,0
supper,supper,c,SpaceRelation,1
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
words,words,c,LangRef,0
.,.,s,DirectAddress,0
Let,let,s,DirectAddress,1
Us,us,s,DirectAddress,2
have,have,s,Cause,0
her,her,c,Cause,1
.,.,nnn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,s,Updates,0
bitter,bitter,s,Negativity,0
news,news,c,Updates,0
.,.,nnn,Question,0
What,what,s,Question,1
Is,is,s,Question,2
the,the,s,Updates,0
news,news,s,Updates,1
(,(,c,,0
my,my,s,FirstPer,0
good,good,s,,0
Lord,lord,c,CommonAuthorities,0
?,?,c,Question,0
),),nnn,,0
Where,where,s,,0
lay,lay,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
King,king,s,PersonProperty,0
last,last,s,ProjectBack,0
night,night,c,ProjectBack,1
?,?,nnn,Question,0
At,at,s,,0
Basingstoke,basingstoke,s,UNRECOGNIZED,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
(,(,c,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
),),s,,0
all,all,s,Positivity,0
is,is,s,Positivity,1
well,well,c,Positivity,2
.,.,s,Question,0
What,what,s,Question,1
is,is,s,Question,2
the,the,s,Updates,0
news,news,s,Updates,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
?,?,nnn,Question,0
Come,come,s,ReportingEvents,0
all,all,s,Generalization,0
his,his,s,Generalization,1
Forces,forces,s,,0
back,back,c,,0
?,?,nnn,Question,0
No,no,c,DenyDisclaim,0
:,:,s,,0
Fifteen,fifteen,s,Numbers,0
hundred,hundred,s,Numbers,0
Foot,foot,c,SenseObject,0
",",",",s,,0
five,five,s,Numbers,0
hundred,hundred,s,Numbers,1
Horse,horse,n,SenseObject,0
Are,are,s,ReportingStates,0
marched,marched,s,Motions,0
up,up,s,Motions,1
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Lord,lord,s,CommonAuthorities,0
of,of,s,,0
Lancaster,lancaster,c,UNRECOGNIZED,0
",",",",n,,0
Against,against,s,,0
Northumberland,northumberland,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Archbishop,archbishop,c,PersonProperty,0
.,.,nn,,0
Comes,comes,s,ReportingEvents,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
back,back,s,SpaceRelation,0
from,from,s,SpaceRelation,1
Wales,wales,c,SenseObject,0
",",",",s,,0
my,my,s,FirstPer,0
noble,noble,s,StandardsPos,0
L,l,c,LangRef,0
?,?,nnn,Question,0
You,you,s,Insist,0
shall,shall,s,Insist,1
have,have,s,,0
Lette^s,lette^s,s,UNRECOGNIZED,0
of,of,s,,0
me,me,s,FirstPer,0
presently,presently,c,TimeShift,0
.,.,n,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
go,go,s,ReportingEvents,0
along,along,s,ReportingEvents,1
with,with,s,ReportingEvents,2
me,me,c,FirstPer,0
",",",",s,,0
good,good,s,,0
M,m,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Gowre,gowre,c,UNRECOGNIZED,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,Question,0
What,what,s,Question,1
Is,is,s,Question,2
the,the,s,,0
matter,matter,c,AbstractConcepts,0
?,?,nnn,Question,0
Master,master,s,PersonProperty,0
Gowre,gowre,c,UNRECOGNIZED,0
",",",",s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
entreat,entreat,s,Request,0
you,you,s,DirectAddress,0
with,with,s,,0
me,me,s,FirstPer,0
to,to,s,SceneShift,0
dinner,dinner,c,SceneShift,1
?,?,nnn,Question,0
I,i,s,Insist,0
must,must,s,Insist,1
wait,wait,s,ProjectAhead,0
upon,upon,s,,0
my,my,s,FirstPer,0
good,good,s,,0
Lord,lord,s,CommonAuthorities,0
here,here,c,SpaceRelation,0
.,.,n,,0
