CIcero,cicero,s,AbstractConcepts,0
this,this,s,,0
new,new,s,,0
fa^gled,fa^gled,s,UNRECOGNIZED,0
kind,kind,n,Positivity,0
That,that,s,,0
tospots,tospots,s,UNRECOGNIZED,0
and,and,s,,0
Ruffins,ruffins,s,UNRECOGNIZED,0
with,with,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
first,first,s,Sequence,0
acquainted,acquainted,c,ReportingStates,0
",",",",nn,ReportingStates,1
It,it,s,,0
is,is,s,Intensity,0
even,even,s,Intensity,1
so,so,s,,0
Tom,tom,s,PersonProperty,0
tospot,tospot,s,UNRECOGNIZED,0
as,as,s,,0
thou,thou,s,DirectAddress,0
have,have,s,Citations,0
said,said,c,Citations,1
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
an,an,s,,0
old,old,s,CommonAuthorities,0
saying,saying,c,CommonAuthorities,1
",",",",s,,0
that,that,s,,0
mountains,mountains,s,SenseObject,0
and,and,s,,0
hills,hills,s,SpaceRelation,0
never,never,s,DenyDisclaim,0
meet,meet,c,ReportingEvents,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,Metadiscourse,0
see,see,s,Metadiscourse,1
that,that,s,Metadiscourse,2
men,men,s,PersonProperty,0
shall,shall,s,ProjectAhead,0
meet,meet,c,ReportingEvents,0
",",",",s,Concessive,0
though,though,s,Concessive,1
they,they,s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
seek,seek,c,ProjectAhead,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
I,i,s,Self_Promise,0
promise,promise,s,Self_Promise,1
you,you,s,Self_Promise,2
more,more,s,Comparison,0
joy,joy,s,Positivity,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
heart,heart,s,SelfDisclosure,2
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
found,found,c,ReportingEvents,0
:,:,n,,0
Then,then,s,,0
if,if,s,Contingency,0
I,i,s,Autobio,0
had,had,s,Autobio,1
gained,gained,s,Narrative_Verbs,0
an,an,s,Narrative_Verbs,1
hundred,hundred,s,Numbers,0
pound,pound,c,Motions,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
as,as,s,,0
glad,glad,s,Positivity,0
as,as,s,,0
one,one,s,Numbers,0
had,had,s,ProjectBack,0
given,given,s,ReportingStates,0
me,me,s,FirstPer,0
a,a,s,,0
grote,grote,c,UNRECOGNIZED,0
:,:,n,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
met,met,s,SpaceRelation,0
with,with,s,SpaceRelation,1
thee,thee,s,DirectAddress,0
Tom,tom,s,PersonProperty,0
tospot,tospot,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
seeing,seeing,s,,0
a,a,s,,0
mate,mate,s,SenseObject,0
thou,thou,s,DirectAddress,0
would,would,s,ProjectBack,0
so,so,s,,0
feign,feign,s,SubjectivePercept,0
have,have,c,,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
join,join,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
with,with,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
as,as,s,,0
very,very,s,Intensity,0
a,a,s,Negativity,0
knave,knave,c,Negativity,1
.,.,n,,0
as,as,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
:,:,n,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
see,see,s,,0
anon,anon,s,ProjectAhead,0
what,what,s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
for,for,s,,0
thee,thee,c,DirectAddress,0
.,.,n,,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
seek,seek,s,ProjectAhead,0
as,as,s,,0
very,very,s,Intensity,0
a,a,s,Negativity,0
knave,knave,s,Negativity,1
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
are,are,c,ReportingStates,0
:,:,n,,0
For,for,s,Resemblances,0
like,like,s,Resemblances,1
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
like,like,s,SubjectivePercept,0
quod,quod,s,,0
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
to,to,s,,0
the,the,s,,0
Coliar,coliar,c,UNRECOGNIZED,0
.,.,nn,,0
Indeed,indeed,s,Intensity,0
Nichole,nichole,s,UNRECOGNIZED,0
newfangle,newfangle,s,UNRECOGNIZED,0
ye,ye,s,OralCues,0
say,say,s,Citations,0
the,the,s,Citations,1
verity,verity,c,StandardsPos,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
like,like,s,SubjectivePercept,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
like,like,s,SubjectivePercept,0
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
none,none,s,DenyDisclaim,0
otherwise,otherwise,s,Contingency,0
be,be,c,ReportingStates,0
.,.,nn,Imperative,0
Behold,behold,s,Imperative,1
Tom,tom,s,PersonProperty,0
tospot,tospot,s,UNRECOGNIZED,0
even,even,s,Intensity,0
in,in,s,Intensity,1
pudding,pudding,s,TimeDuration,0
time,time,c,TimeDuration,1
:,:,n,,0
Yonder,yonder,s,SpaceRelation,0
comes,comes,s,ReportingEvents,0
Rafe,rafe,s,UNRECOGNIZED,0
Roister,roister,s,SenseProperty,0
an,an,s,,0
old,old,s,Positivity,0
friend,friend,s,Positivity,1
of,of,s,,0
mine,mine,c,FirstPer,0
",",",",n,,0
By,by,s,,0
the,the,s,,0
mas,mas,s,UNRECOGNIZED,0
for,for,s,,0
thee,thee,s,DirectAddress,0
he,he,s,Updates,0
is,is,s,Updates,1
so,so,s,,0
fit,fit,s,ReportingEvents,0
a,a,s,ReportingEvents,1
mate,mate,n,SenseObject,0
As,as,s,,0
Tom,tom,s,PersonProperty,0
and,and,s,,0
Tib,tib,s,AbstractConcepts,0
for,for,s,,0
Kit,kit,s,SenseObject,0
and,and,s,,0
Kate,kate,c,UNRECOGNIZED,0
.,.,n,,0
Now,now,s,Immediacy,0
welcome,welcome,s,Positivity,0
my,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
Rafe,rafe,s,UNRECOGNIZED,0
coister,coister,s,UNRECOGNIZED,0
by,by,s,,0
the,the,s,SenseObject,0
mass,mass,c,SenseObject,1
",",",",nn,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
to,to,s,Positivity,1
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
here,here,s,SpaceRelation,0
in,in,s,SpaceRelation,1
this,this,s,SceneShift,0
place,place,c,SceneShift,1
.,.,nnn,Imperative,0
Bid,bid,s,Imperative,1
him,him,s,PersonPronoun,0
welcome,welcome,c,Positivity,0
",",",",s,,0
hark,hark,s,Immediacy,0
he,he,s,Contingency,0
can,can,s,Contingency,1
play,play,s,ReportingEvents,0
a,a,s,,0
knaves,knaves,s,Negativity,0
part,part,c,,0
:,:,nnn,,0
My,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
welcome,welcome,s,DirectAddress,2
with,with,s,Positivity,0
all,all,s,Positivity,1
my,my,s,Positivity,2
heart,heart,c,Positivity,3
.,.,nnn,,0
God,god,s,CommonAuthorities,0
a,a,s,,0
mercy,mercy,s,StandardsPos,0
good,good,s,StandardsPos,0
fellow,fellow,c,StandardsPos,1
",",",",s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
what,what,s,,0
thou,thou,s,DirectAddress,0
art,art,c,AbstractConcepts,0
.,.,nnn,,0
As,as,s,,0
very,very,s,Intensity,0
a,a,s,Negativity,0
knave,knave,s,Negativity,1
as,as,s,,0
thou,thou,c,DirectAddress,0
",",",",s,Concessive,0
though,though,s,Concessive,1
the,the,s,Positivity,0
best,best,s,Positivity,1
be,be,s,Intensity,0
to,to,s,Intensity,1
bad,bad,c,Negativity,0
",",",",nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
one,one,c,Numbers,0
",",",",s,Aside,0
which,which,s,Aside,1
of,of,s,,0
thy,thy,s,DirectAddress,0
company,company,s,AbstractConcepts,0
would,would,s,Contingency,0
be,be,s,Contingency,1
very,very,s,Intensity,0
glad,glad,c,Positivity,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
your,your,s,DirectAddress,0
company,company,s,DirectAddress,1
refuse,refuse,s,Resistance,0
of,of,s,Confidence,0
a,a,s,Confidence,1
certainty,certainty,c,Confidence,2
.,.,n,ReasonForward,0
So,so,s,ReasonForward,1
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
my,my,s,FirstPer,0
conditions,conditions,s,AbstractConcepts,0
your,your,s,DirectAddress,0
manners,manners,s,StandardsPos,0
do,do,s,Intensity,0
agree,agree,c,StandardsPos,0
.,.,nn,,0
It,it,s,ConfirmExperience,0
should,should,s,ConfirmExperience,1
appear,appear,s,ConfirmExperience,2
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
sayings,sayings,s,CommonAuthorities,0
yt,yt,s,UNRECOGNIZED,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
of,of,s,Inclusive,0
one,one,s,Inclusive,1
mind,mind,c,Inclusive,2
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
I,i,s,ReasonForward,2
know,know,s,Confidence,0
that,that,s,Confidence,1
roisters,roisters,s,SenseProperty,0
and,and,s,,0
tospots,tospots,s,UNRECOGNIZED,0
come,come,s,ReportingEvents,0
of,of,s,,0
one,one,s,Numbers,0
kind,kind,c,Positivity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
as,as,s,,0
our,our,s,Inclusive,0
names,names,s,LangRef,0
be,be,s,ReportingStates,0
much,much,s,Intensity,0
of,of,s,Inclusive,0
one,one,s,Inclusive,1
accord,accord,s,Inclusive,2
and,and,s,,0
much,much,s,Resemblances,0
like,like,c,Resemblances,1
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
our,our,s,Inclusive,0
conditions,conditions,s,AbstractConcepts,0
be,be,s,ReportingStates,0
not,not,s,SpaceRelation,0
far,far,s,SpaceRelation,1
unlike,unlike,c,Comparison,0
.,.,nn,,0
If,if,s,Contingency,0
your,your,s,DirectAddress,0
name,name,s,DirectAddress,1
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
declare,declare,s,Citations,0
and,and,s,,0
show,show,c,ReportingEvents,0
:,:,n,,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
in,in,s,Specifiers,0
this,this,s,Specifiers,1
matter,matter,s,Specifiers,2
my,my,s,SelfDisclosure,0
mind,mind,s,SelfDisclosure,1
the,the,s,,0
sooner,sooner,s,Comparison,0
know,know,c,Confidence,0
.,.,nn,,0
Few,few,s,SubjectivePercept,0
words,words,s,LangRef,0
are,are,s,Positivity,0
best,best,s,Positivity,1
among,among,s,,0
friends,friends,s,StandardsPos,0
this,this,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",n,,0
Wherefore,wherefore,s,ReasonForward,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
breefly,breefly,s,UNRECOGNIZED,0
show,show,s,ReportingEvents,0
my,my,s,Autobio,0
name,name,s,Autobio,1
unto,unto,s,CommonAuthorities,0
you,you,c,DirectAddress,0
.,.,n,,0
Tom,tom,s,PersonProperty,0
tospot,tospot,s,UNRECOGNIZED,0
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
it,it,s,Insist,0
need,need,s,Insist,1
not,not,s,Insist,2
be,be,s,Insist,3
painted,painted,c,ReportingStates,0
",",",",n,ReportingStates,1
Wherefore,wherefore,s,ReasonForward,0
with,with,s,,0
Rafe,rafe,s,UNRECOGNIZED,0
Roister,roister,s,SenseProperty,0
I,i,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
be,be,s,Insist,1
acquainted,acquainted,c,ReportingStates,0
.,.,nn,ReportingStates,1
In,in,s,StandardsPos,0
faith,faith,s,StandardsPos,1
Rafe,rafe,s,UNRECOGNIZED,0
Roister,roister,s,SenseProperty,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
ruled,ruled,s,ReportingEvents,0
by,by,s,Cause,0
me,me,c,Cause,1
",",",",n,,0
we,we,s,,0
will,will,s,PredictedFuture,0
dance,dance,s,Motions,0
hand,hand,s,Positivity,0
in,in,s,Positivity,1
hand,hand,s,Positivity,2
like,like,s,SubjectivePercept,0
knaves,knaves,s,Negativity,0
all,all,s,,0
three,three,c,Numbers,0
.,.,n,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
as,as,s,,0
impossible,impossible,s,StandardsNeg,0
for,for,s,,0
thee,thee,s,DirectAddress,0
his,his,s,PersonPronoun,0
company,company,s,AbstractConcepts,0
to,to,s,,0
deny,deny,c,Repair_Citation,0
:,:,n,,0
As,as,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
for,for,s,,0
a,a,s,,0
Cammel,cammel,s,UNRECOGNIZED,0
to,to,s,,0
creep,creep,s,Fear,0
through,through,s,,0
a,a,s,SenseObject,0
needles,needles,s,SenseObject,1
eye,eye,c,SenseObject,0
.,.,n,,0
therefore,therefore,s,ReasonForward,0
did,did,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
welcome,welcome,s,Positivity,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
knave,knave,s,Negativity,0
as,as,s,,0
thou,thou,s,DirectAddress,0
art,art,c,AbstractConcepts,0
",",",",nn,,0
By,by,s,,0
my,my,s,FirstPer,0
troth,troth,s,CommonAuthorities,0
Tom,tom,s,PersonProperty,0
tospot,tospot,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
welcome,welcome,s,DirectAddress,2
with,with,s,Positivity,0
all,all,s,Positivity,1
my,my,s,Positivity,2
heart,heart,c,Positivity,3
",",",",nnn,,0
I,i,s,Acknowledge,0
thank,thank,s,Acknowledge,1
you,you,s,Acknowledge,2
that,that,s,,0
mine,mine,s,FirstPer,0
acquaintance,acquaintance,s,PersonProperty,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
take,take,s,Responsibility,0
in,in,s,Responsibility,1
good,good,s,Responsibility,2
part,part,c,Responsibility,3
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
by,by,s,,0
my,my,s,FirstPer,0
troth,troth,s,CommonAuthorities,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
your,your,s,DirectAddress,0
sworn,sworn,s,CommonAuthorities,0
brother,brother,c,PersonProperty,0
:,:,nn,,0
Tush,tush,s,SenseObject,0
like,like,s,SubjectivePercept,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
like,like,s,SubjectivePercept,0
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
be,be,s,PredictedFuture,2
none,none,s,Exceptions,0
other,other,c,Exceptions,1
.,.,n,,0
For,for,s,,0
the,the,s,,0
virtuous,virtuous,s,StandardsPos,0
will,will,s,Generalization,0
always,always,s,Generalization,1
the,the,s,,0
virtuous,virtuous,s,StandardsPos,0
company,company,s,AbstractConcepts,0
seek,seek,s,ProjectAhead,0
out,out,c,ProjectAhead,1
:,:,n,,0
A,a,s,PersonProperty,0
Gentleman,gentleman,s,PersonProperty,1
never,never,s,DenyDisclaim,0
seeks,seeks,s,ProjectAhead,0
the,the,s,ProjectAhead,1
company,company,s,ProjectAhead,2
of,of,s,ProjectAhead,3
a,a,s,,0
Lout,lout,c,Negativity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
Roisters,roisters,s,SenseProperty,0
and,and,s,,0
Ruffians,ruffians,s,Negativity,0
do,do,s,Intensity,0
sober,sober,s,StandardsPos,0
company,company,s,AbstractConcepts,0
eschew,eschew,c,Resistance,0
:,:,n,,0
For,for,s,Resemblances,0
like,like,s,Resemblances,1
will,will,s,PredictedFuture,0
ever,ever,s,PredictedFuture,1
to,to,s,,0
like,like,s,Resemblances,0
this,this,s,Resemblances,1
is,is,s,ReportingStates,0
most,most,s,Comparison,0
true,true,c,StandardsPos,0
.,.,nn,,0
Now,now,s,Immediacy,0
friend,friend,s,StandardsPos,0
tom,tom,s,PersonProperty,0
tospot,tospot,s,UNRECOGNIZED,0
seeing,seeing,s,Confidence,0
that,that,s,Confidence,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
brethren,brethren,s,StandardsPos,0
sworn,sworn,c,CommonAuthorities,0
:,:,n,,0
And,and,s,,0
neither,neither,s,DenyDisclaim,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
companies,companies,s,AbstractConcepts,0
from,from,s,,0
other,other,s,Specifiers,0
may,may,s,Contingency,0
be,be,s,Contingency,1
forborne,forborne,c,Reluctance,0
.,.,n,,0
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
trade,trade,s,AbstractConcepts,0
of,of,s,,0
my,my,s,Autobio,0
life,life,s,Autobio,1
to,to,s,,0
thee,thee,s,DirectAddress,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
declare,declare,c,Citations,0
:,:,nn,Citations,1
And,and,s,,0
to,to,s,,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
my,my,s,FirstPer,0
properties,properties,s,AbstractConcepts,0
also,also,s,,0
I,i,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
spare,spare,c,SenseProperty,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
abide,abide,s,ReportingEvents,0
it,it,c,,0
:,:,n,,0
Ye,ye,s,Insist,0
shall,shall,s,Insist,1
see,see,s,,0
two,two,s,Numbers,0
such,such,s,Intensity,0
Knaves,knaves,s,Negativity,0
so,so,s,,0
lively,lively,s,Positivity,0
described,described,n,Citations,0
that,that,s,Citations,1
if,if,s,Contingency,0
hell,hell,s,Negativity,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
raked,raked,s,Motions,0
even,even,s,SubjectivePercept,0
by,by,s,SubjectivePercept,1
and,and,s,,0
by,by,s,,0
indeed,indeed,c,Intensity,0
:,:,n,,0
Such,such,s,Intensity,0
another,another,s,Specifiers,0
couple,couple,s,AbstractConcepts,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
found,found,s,ReportingEvents,0
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
by,by,s,,0
my,my,s,FirstPer,0
creed,creed,c,StandardsPos,0
.,.,n,Imperative,0
Go,go,s,Imperative,1
to,to,s,,0
sirs,sirs,s,PersonProperty,0
say,say,s,Citations,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
whole,whole,s,,0
minds,minds,c,SubjectivePercept,0
:,:,n,,0
And,and,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
paint,paint,s,SenseObject,0
you,you,s,DirectAddress,0
out,out,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
right,right,s,,0
kinds,kinds,c,Specifiers,0
.,.,n,Sequence,0
First,first,s,Sequence,1
tom,tom,s,PersonProperty,0
tospot,tospot,s,UNRECOGNIZED,0
plead,plead,s,SubjectivePercept,0
thou,thou,s,DirectAddress,0
thy,thy,s,DirectAddress,0
cause,cause,s,Cause,0
and,and,s,,0
thy,thy,s,DirectAddress,0
name,name,c,LangRef,0
:,:,n,,0
And,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
sit,sit,s,SenseProperty,0
in,in,s,,0
this,this,s,,0
chair,chair,s,SenseObject,0
and,and,s,,0
give,give,s,,0
sentence,sentence,s,AbstractConcepts,0
on,on,s,Comparison,0
the,the,s,Comparison,1
same,same,c,Comparison,2
.,.,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
play,play,s,ReportingEvents,0
the,the,s,PersonProperty,0
Judge,judge,s,PersonProperty,1
and,and,s,,0
in,in,s,Specifiers,0
this,this,s,Specifiers,1
matter,matter,s,Specifiers,2
give,give,s,,0
judgment,judgment,c,PrivateThinking,0
:,:,n,Question,0
How,how,s,Question,1
say,say,s,Citations,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
so,so,s,,0
content,content,c,AbstractConcepts,0
?,?,nn,Question,0
By,by,s,,0
my,my,s,FirstPer,0
truth,truth,s,StandardsPos,0
for,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,s,SelfDisclosure,2
thereto,thereto,s,CommonAuthorities,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
agree,agree,c,StandardsPos,0
",",",",nnn,,0
I,i,s,FirstPer,0
were,were,s,Anger,0
to,to,s,Anger,1
blame,blame,s,Anger,2
if,if,s,Contingency,0
any,any,s,Contingency,1
fault,fault,s,StandardsNeg,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
me,me,c,FirstPer,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
that,that,s,,0
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
office,office,s,SenseObject,0
neither,neither,s,DenyDisclaim,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
do,do,s,Intensity,0
grudge,grudge,c,Negative_Relation,0
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
indeed,indeed,c,Intensity,0
:,:,nnn,Question,0
Where,where,s,Question,1
learned,learned,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,,0
stand,stand,s,AbstractConcepts,0
capt,capt,s,UNRECOGNIZED,0
before,before,s,CommonAuthorities,0
a,a,s,CommonAuthorities,1
Judge,judge,c,CommonAuthorities,2
?,?,n,Question,0
You,you,s,DirectAddress,0
sowterly,sowterly,s,UNRECOGNIZED,0
knaves,knaves,c,Negativity,0
",",",",s,,0
show,show,s,DirectAddress,0
you,you,s,DirectAddress,1
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
manners,manners,s,StandardsPos,0
at,at,s,Immediacy,0
once,once,c,Immediacy,1
.,.,nn,Question,0
Why,why,s,Question,1
Nichole,nichole,s,UNRECOGNIZED,0
all,all,s,SubjectivePercept,0
we,we,s,SubjectivePercept,1
are,are,s,Positive_Attribution,0
content,content,c,Positive_Attribution,1
:,:,nnn,,0
And,and,s,,0
am,am,s,Question,0
I,i,s,Question,1
plain,plain,s,SenseProperty,0
Nichole,nichole,c,UNRECOGNIZED,0
?,?,s,Question,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
it,it,s,,0
is,is,s,ReportingStates,0
in,in,s,,0
my,my,s,FirstPer,0
arbitrament,arbitrament,c,CommonAuthorities,0
?,?,n,Question,0
to,to,s,CommonAuthorities,0
Judge,judge,s,CommonAuthorities,1
which,which,s,,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
two,two,s,Numbers,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
veriest,veriest,s,Intensity,0
knave,knave,c,Negativity,0
:,:,n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
master,master,s,PersonProperty,0
Nichole,nichole,s,UNRECOGNIZED,0
Newfangle,newfangle,s,UNRECOGNIZED,0
both,both,s,,0
gay,gay,s,PersonProperty,0
and,and,s,,0
brave,brave,c,StandardsPos,0
.,.,n,,0
For,for,s,,0
seeing,seeing,s,DirectAddress,0
you,you,s,DirectAddress,1
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
your,your,s,DirectAddress,0
Judge,judge,s,PrivateThinking,0
I,i,s,FirstPer,0
crow,crow,c,SenseObject,0
:,:,n,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
teach,teach,s,ReportingEvents,0
you,you,s,DirectAddress,0
both,both,s,,0
your,your,s,DirectAddress,0
leripup,leripup,s,UNRECOGNIZED,0
to,to,s,,0
know,know,c,Confidence,0
.,.,nn,,0
*,*,s,,0
Stay,stay,s,TimeDuration,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
heartily,heartily,c,Positivity,0
.,.,nnn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
content,content,s,AbstractConcepts,0
and,and,s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
more,more,s,Comparison,0
manerly,manerly,c,UNRECOGNIZED,0
.,.,nnn,,0
^,^,c,UNRECOGNIZED,0
ay,ay,s,OralCues,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
put,put,s,ReportingEvents,0
up,up,s,ReportingEvents,1
such,such,s,Specifiers,0
an,an,s,Specifiers,1
injury,injury,c,StandardsNeg,0
.,.,n,,0
For,for,s,,0
seeing,seeing,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
in,in,s,TimeDuration,0
office,office,s,TimeDuration,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
known,known,s,CommonAuthorities,0
therefore,therefore,c,ReasonForward,0
",",",",n,,0
Fend,fend,s,ReportingEvents,0
your,your,s,DirectAddress,0
heds,heds,s,UNRECOGNIZED,0
sirs,sirs,s,PersonProperty,0
for,for,s,,0
for,for,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
fight,fight,s,Resistance,0
once,once,s,RecurringEvents,0
more,more,c,RecurringEvents,1
",",",",nn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
content,content,s,AbstractConcepts,0
good,good,s,,0
gentle,gentle,s,Positivity,0
master,master,s,PersonProperty,0
Nichole,nichole,c,UNRECOGNIZED,0
",",",",nnn,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
saw,saw,s,,0
the,the,s,Resemblances,0
like,like,s,Resemblances,1
by,by,s,,0
gogs,gogs,s,UNRECOGNIZED,0
soul,soul,c,Disclosure,0
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
intend,intend,c,ProjectAhead,0
:,:,n,,0
to,to,s,Curiosity,0
learn,learn,s,Curiosity,1
good,good,s,StandardsPos,0
manners,manners,s,StandardsPos,1
and,and,s,,0
your,your,s,DirectAddress,0
conditions,conditions,s,AbstractConcepts,0
to,to,s,,0
amend,amend,c,ReportingEvents,0
