EXpect,expect,s,ProjectAhead,0
walk,walk,s,Motions,0
in,in,s,,0
the,the,s,,0
Churchyard,churchyard,n,SpaceRelation,0
Until,until,s,TimeDuration,0
he,he,s,TimeDuration,1
comes,comes,s,RecurringEvents,0
again,again,c,RecurringEvents,1
;,;,s,,0
for,for,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
think,think,n,PrivateThinking,0
My,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
of,of,s,,0
pro,pro,s,CommonAuthorities,0
and,and,s,CommonAuthorities,1
con,con,c,CommonAuthorities,2
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
done,done,n,ReportingStates,0
Against,against,s,,0
this,this,s,,0
lusty,lusty,s,UNRECOGNIZED,0
Younker,younker,c,PersonProperty,0
;,;,s,,0
Oh,oh,s,OralCues,0
he,he,s,Updates,0
is,is,s,Updates,1
here,here,c,SpaceRelation,0
.,.,n,,0
Good,good,s,OralCues,0
morrow,morrow,s,OralCues,1
brother,brother,s,PersonProperty,0
Garland,garland,c,SenseObject,0
",",",",s,,0
why,why,s,Curiosity,0
did,did,s,Curiosity,1
you,you,n,DirectAddress,0
Send,send,s,ReportingEvents,0
Pasquill,pasquill,s,UNRECOGNIZED,0
for,for,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
posting,posting,s,ReportingEvents,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
haste,haste,c,Negativity,0
;,;,n,,0
What,what,s,Question,0
is,is,s,Question,1
my,my,s,FirstPer,0
Sister,sister,s,PersonProperty,0
sick,sick,c,Negativity,0
",",",",s,,0
or,or,s,,0
your,your,s,DirectAddress,0
young,young,s,SenseProperty,0
son,son,c,PersonProperty,0
",",",",n,,0
Or,or,s,,0
some,some,s,Uncertainty,0
misfortune,misfortune,s,StandardsNeg,0
happened,happened,c,Contingency,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
know,know,n,Uncertainty,0
Not,not,s,Uncertainty,1
of,of,s,,0
as,as,s,SubjectiveTime,0
yet,yet,c,SubjectiveTime,1
",",",",s,,0
unto,unto,s,CommonAuthorities,0
your,your,s,DirectAddress,0
house,house,s,SenseObject,0
or,or,s,,0
goods,goods,c,AbstractConcepts,0
",",",",n,,0
Or,or,s,,0
ships,ships,s,SenseObject,0
at,at,s,SpaceRelation,0
Sea,sea,c,SpaceRelation,1
:,:,s,,0
Speak,speak,c,ReportingEvents,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
in,in,s,Uncertainty,0
suspense,suspense,c,Uncertainty,1
.,.,n,Question,0
What,what,c,Question,1
?,?,s,Question,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
fool,fool,s,Negativity,0
me,me,c,FirstPer,0
",",",",s,,0
flout,flout,s,Negative_Relation,0
me,me,s,FirstPer,0
to,to,s,Intensity,0
my,my,s,Intensity,1
face,face,c,Intensity,2
;,;,n,,0
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
for,for,s,,0
my,my,s,FirstPer,0
good,good,s,StandardsPos,0
will,will,c,StandardsPos,1
?,?,s,Question,0
why,why,s,Curiosity,0
then,then,s,Curiosity,1
farewell,farewell,c,SceneShift,0
.,.,nn,,0
Be,be,s,ReportingStates,0
not,not,s,Resistance,0
so,so,s,Resistance,1
angry,angry,s,Anger,0
brother,brother,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
protest,protest,c,Resistance,0
",",",",n,,0
I,i,s,FirstPer,0
laugh,laugh,s,Positivity,0
not,not,s,DenyDisclaim,0
at,at,s,SpaceRelation,0
you,you,c,SpaceRelation,1
",",",",s,Resistance,0
but,but,s,Resistance,1
at,at,s,,0
Pasquill,pasquill,c,UNRECOGNIZED,0
",",",",s,,0
what,what,n,,0
Said,said,s,Citations,0
he,he,s,PersonPronoun,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
what,what,s,,0
message,message,s,AbstractConcepts,0
did,did,s,Question,0
he,he,s,Question,1
bring,bring,c,,0
?,?,nn,Question,0
The,the,s,Negativity,0
fool,fool,s,Negativity,1
comes,comes,s,ReportingEvents,0
gaping,gaping,c,Motions,0
",",",",s,,0
sets,sets,s,Sequence,0
up,up,s,Sequence,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
throat,throat,c,SenseObject,0
",",",",n,,0
Staring,staring,s,SpaceRelation,0
so,so,s,,0
madly,madly,c,Intensity,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
foul,foul,s,Negativity,0
Cerberus,cerberus,n,,0
From,from,s,,0
pitchy,pitchy,s,SenseProperty,0
Acheron,acheron,c,AbstractConcepts,0
",",",",s,,0
were,were,s,ProjectBack,0
come,come,s,ReportingEvents,0
to,to,s,,0
affright,affright,n,Fear,0
Poor,poor,s,PersonProperty,0
men,men,s,PersonProperty,1
on,on,s,SpaceRelation,0
earth,earth,c,SpaceRelation,1
:,:,s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
some,some,s,Uncertainty,0
accident,accident,n,Contingency,0
Of,of,s,,0
wonder,wonder,s,Curiosity,0
strange,strange,c,SubjectivePercept,0
",",",",s,Negativity,0
worse,worse,s,Negativity,1
then,then,s,,0
a,a,s,,0
blazing,blazing,s,SenseProperty,0
star,star,c,SenseProperty,1
",",",",n,,0
Had,had,s,ProjectBack,0
made,made,s,ReportingEvents,0
men,men,s,PersonProperty,0
gaze,gaze,c,Motions,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
to,to,s,,0
think,think,c,PrivateThinking,0
:,:,n,,0
You,you,s,DirectAddress,0
sent,sent,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
come,come,s,ReportingEvents,0
straight,straight,c,AbstractConcepts,0
:,:,n,,0
I,i,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
stay,stay,c,TimeDuration,0
;,;,s,,0
my,my,s,FirstPer,0
Captain,captain,s,PersonProperty,0
asked,asked,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
what,what,n,,0
The,the,s,,0
matter,matter,s,AbstractConcepts,0
was,was,c,ProjectBack,0
:,:,s,,0
if,if,s,Contingency,0
the,the,s,Contingency,1
town,town,s,SpaceRelation,0
were,were,s,ProjectBack,0
on,on,s,SenseProperty,0
fire,fire,c,SenseProperty,1
:,:,n,,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
fire,fire,s,SenseObject,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
town,town,c,SpaceRelation,2
",",",",s,,0
quoth,quoth,s,Citations,0
he,he,c,Citations,1
",",",",s,,0
quite,quite,s,Intensity,0
out,out,n,SenseProperty,0
Of,of,s,SenseProperty,1
breath,breath,s,SenseProperty,2
and,and,s,,0
wit,wit,c,StandardsPos,0
",",",",s,,0
forgets,forgets,s,Negativity,0
to,to,s,Negativity,1
move,move,s,Motions,0
his,his,s,PersonPronoun,0
cappe,cappe,c,UNRECOGNIZED,0
",",",",n,,0
Cries,cries,s,Intensity,0
out,out,s,Intensity,1
on's,on's,s,UNRECOGNIZED,0
throat,throat,c,SenseObject,0
",",",",s,,0
that,that,s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
almost,almost,s,SubjectivePercept,0
burnt,burnt,n,SenseProperty,0
With,with,s,,0
soote,soote,s,UNRECOGNIZED,0
and,and,s,,0
smoke,smoke,c,SenseObject,0
",",",",s,,0
and,and,s,,0
dust,dust,s,SenseObject,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,c,Uncertainty,2
:,:,n,,0
My,my,s,FirstPer,0
Captain,captain,s,PersonProperty,0
gave,gave,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
twelve,twelve,s,Numbers,0
pence,pence,c,AbstractConcepts,0
",",",",s,,0
bad,bad,s,Negativity,0
him,him,s,PersonPronoun,0
go,go,n,ReportingEvents,0
And,and,s,ReportingEvents,1
wash,wash,s,SpaceRelation,0
his,his,s,SpaceRelation,1
face,face,c,SpaceRelation,2
",",",",s,,0
he,he,s,SenseProperty,0
looked,looked,s,SenseProperty,1
so,so,s,,0
reechilie,reechilie,c,UNRECOGNIZED,0
",",",",n,,0
Like,like,s,SubjectivePercept,0
Bacon,bacon,s,SenseObject,0
hanging,hanging,s,ReportingEvents,0
on,on,s,ReportingEvents,1
the,the,s,ReportingEvents,2
Chimnies,chimnies,s,UNRECOGNIZED,0
roof,roof,c,SenseObject,0
;,;,n,,0
Faring,faring,s,SubjectivePercept,0
so,so,s,,0
ghastly,ghastly,c,Negativity,0
",",",",s,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
both,both,s,,0
did,did,s,ReportingEvents,0
think,think,c,PrivateThinking,0
",",",",n,,0
Him,him,s,PersonPronoun,0
worse,worse,s,Negativity,0
then,then,s,,0
mad,mad,c,Negativity,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
whether,whether,s,Contingency,0
is,is,s,Question,0
he,he,s,Question,1
gone,gone,c,ReportingEvents,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
as,as,s,,0
we,we,s,,0
crossed,crossed,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
market,market,s,SenseObject,0
place,place,c,SenseObject,1
",",",",n,,0
He,he,s,Neutral_Attribution,0
spies,spies,s,Neutral_Attribution,1
my,my,s,Autobio,0
Fathers,fathers,s,Autobio,1
man,man,c,PersonProperty,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",n,,0
He,he,s,PersonPronoun,0
flings,flings,s,Motions,0
as,as,s,,0
fast,fast,c,SubjectiveTime,0
",",",",s,,0
as,as,s,,0
erst,erst,s,ProjectBack,0
did,did,s,ReportingEvents,0
Hercules,hercules,c,AbstractConcepts,0
",",",",n,,0
Send,send,s,ReportingEvents,0
that,that,s,,0
his,his,s,PersonPronoun,0
fastest,fastest,s,Comparison,0
shafts,shafts,s,SenseObject,0
to,to,s,,0
Nessus,nessus,s,UNRECOGNIZED,0
side,side,c,,0
;,;,n,,0
When,when,s,TimeShift,0
he,he,s,TimeShift,1
from,from,s,,0
him,him,s,PersonPronoun,0
stole,stole,s,ReportingEvents,0
Deianira,deianira,s,UNRECOGNIZED,0
fair,fair,n,StandardsPos,0
For,for,s,PersonProperty,0
whom,whom,s,PersonProperty,1
he,he,s,Negative_Attribution,0
lost,lost,s,Negative_Attribution,1
his,his,s,Biographical_Time,0
life,life,c,Biographical_Time,1
:,:,s,,0
I,i,s,FirstPer,0
saw,saw,s,,0
my,my,s,Autobio,0
youth,youth,c,Autobio,1
",",",",n,,0
And,and,s,,0
looked,looked,s,SpaceRelation,0
behind,behind,c,SpaceRelation,1
",",",",s,,0
to,to,s,Curiosity,0
see,see,s,Curiosity,1
what,what,s,Curiosity,2
they,they,s,Biographical_Time,0
would,would,s,Biographical_Time,1
do,do,c,GenericEvents,0
;,;,n,GenericEvents,1
In,in,s,,0
at,at,s,Sequence,0
next,next,s,Sequence,1
Tap-house,tap-house,c,SenseObject,0
",",",",s,,0
round,round,s,SenseProperty,0
as,as,s,,0
Iuglers,iuglers,s,UNRECOGNIZED,0
box,box,c,SenseObject,0
",",",",n,,0
Went,went,s,ReportingEvents,0
they,they,s,,0
two,two,s,Numbers,0
first,first,c,Sequence,0
",",",",s,Sequence,1
and,and,s,Sequence,0
then,then,s,Sequence,1
two,two,s,Numbers,0
Soldiers,soldiers,s,PersonProperty,0
more,more,c,Comparison,0
.,.,nn,Question,0
Why,why,s,Question,1
then,then,s,,0
your,your,s,DirectAddress,0
Captains,captains,s,PersonProperty,0
piece,piece,s,AbstractConcepts,0
is,is,s,ReportingStates,0
half,half,s,Numbers,0
consumd,consumd,n,UNRECOGNIZED,0
By,by,s,,0
this,this,c,Immediacy,0
;,;,s,Immediacy,1
if,if,s,Contingency,0
he,he,s,Contingency,1
have,have,s,,0
got,got,s,ReportingEvents,0
such,such,s,Intensity,0
company,company,c,AbstractConcepts,0
.,.,nn,,0
Twill,twill,s,SenseObject,0
not,not,s,DenyDisclaim,0
belong,belong,c,ReportingEvents,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
befort,befort,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
drownde,drownde,c,UNRECOGNIZED,0
",",",",n,,0
Four,four,s,Numbers,0
men,men,s,PersonProperty,0
four,four,s,Numbers,0
Cans,cans,c,SenseObject,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
that,that,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
four,four,s,Numbers,0
fair,fair,s,StandardsPos,0
draughts,draughts,c,AbstractConcepts,0
.,.,nn,,0
Yea,yea,s,OralCues,0
for,for,s,,0
a,a,s,,0
Brewers,brewers,s,PersonProperty,0
horse,horse,c,SenseObject,0
",",",",s,,0
not,not,s,DenyDisclaim,0
for,for,s,,0
his,his,s,PersonPronoun,0
man,man,c,PersonProperty,0
:,:,n,,0
Oh,oh,s,OralCues,0
my,my,s,FirstPer,0
rumbling,rumbling,s,Motions,0
guts,guts,s,Disclosure,0
do,do,s,Intensity,0
ache,ache,s,Negativity,0
to,to,s,Negativity,1
think,think,s,PrivateThinking,0
ont,ont,c,UNRECOGNIZED,0
;,;,n,,0
A,a,s,,0
Can,can,s,Question,0
a,a,s,Question,1
draught,draught,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
sawe't,sawe't,s,UNRECOGNIZED,0
but,but,s,Resistance,0
once,once,c,TimeShift,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
that,that,s,SelfDisclosure,2
man,man,s,PersonProperty,0
had,had,s,ProjectBack,0
burst,burst,s,Motions,0
his,his,s,PersonPronoun,0
guts,guts,c,Disclosure,0
;,;,n,,0
His,his,s,PersonPronoun,0
eye,eye,s,SenseObject,0
balls,balls,s,SenseObject,0
started,started,c,ReportingStates,0
",",",",s,ReportingStates,1
as,as,s,,0
the,the,s,SenseObject,0
strings,strings,s,SenseObject,1
were,were,s,ProjectBack,0
cracked,cracked,c,SenseProperty,0
;,;,n,,0
And,and,s,,0
though,though,s,Concessive,0
sometimes,sometimes,s,Contingency,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
to,to,s,Positivity,1
drink,drink,s,Motions,0
my,my,s,FirstPer,0
pot,pot,c,SenseObject,0
",",",",n,,0
Strong,strong,s,SenseProperty,0
drink,drink,s,SenseProperty,1
should,should,s,Insist,0
never,never,s,Insist,1
more,more,s,Comparison,0
go,go,s,ReportingEvents,0
down,down,s,ReportingEvents,1
with,with,s,,0
me,me,c,FirstPer,0
",",",",n,,0
Before,before,s,Sequence,0
i,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
swill,swill,s,Motions,0
so,so,s,Intensity,0
much,much,s,Intensity,1
at,at,s,,0
such,such,s,Intensity,0
huge,huge,s,Intensity,0
draughts,draughts,c,AbstractConcepts,0
;,;,n,,0
One,one,s,Numbers,0
civil,civil,s,CommonAuthorities,0
glass,glass,s,SenseObject,0
or,or,s,,0
two,two,c,Numbers,0
",",",",s,,0
that,that,s,,0
warms,warms,s,SenseProperty,0
my,my,s,FirstPer,0
blood,blood,c,SenseObject,0
",",",",n,,0
It,it,s,,0
is,is,s,ReportingStates,0
enough,enough,c,SubjectivePercept,0
",",",",s,,0
me,me,s,FirstPer,0
thinks,thinks,c,PrivateThinking,0
.,.,nn,Question,0
Why,why,c,Question,1
?,?,s,Question,0
now,now,s,Updates,0
I,i,s,Updates,1
know,know,c,Updates,2
",",",",n,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
tong-tyde,tong-tyde,s,UNRECOGNIZED,0
Serieant,serieant,c,UNRECOGNIZED,0
",",",",s,,0
else,else,s,Contingency,0
I,i,s,SelfDisclosure,0
thought,thought,n,SelfDisclosure,1
It,it,s,ProjectBack,0
had,had,s,ProjectBack,1
been,been,s,ProjectBack,2
pawndith,pawndith,s,UNRECOGNIZED,0
Lumbard,lumbard,s,UNRECOGNIZED,0
for,for,s,Specifiers,0
two,two,s,Specifiers,1
doytes,doytes,c,UNRECOGNIZED,0
:,:,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Calves,calves,s,SenseObject,0
tongue,tongue,s,SenseObject,0
for,for,s,,0
four,four,c,Numbers,0
",",",",s,,0
that's,that's,s,Reinforce,0
good,good,s,Reinforce,1
meat,meat,n,SenseObject,0
For,for,s,SubjectivePercept,0
them,them,s,SubjectivePercept,1
that,that,s,,0
love,love,s,Positivity,0
it,it,c,,0
.,.,nn,Question,0
Why,why,c,Question,1
?,?,s,Question,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
Calves,calves,n,SenseObject,0
Refuse,refuse,s,Resistance,0
good,good,s,,0
meat,meat,c,SenseObject,0
",",",",s,,0
or,or,s,,0
offered,offered,s,ReportingEvents,0
courtesies,courtesies,c,Positivity,0
",",",",nn,,0
Why,why,c,Question,0
?,?,s,Question,0
how,how,s,Updates,0
now,now,s,Updates,1
Serieant,serieant,c,UNRECOGNIZED,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
call,call,s,Request,0
me,me,s,Request,1
calfe,calfe,c,UNRECOGNIZED,0
?,?,nnn,Question,0
No,no,s,OralCues,0
sir,sir,c,OralCues,1
",",",",s,,0
not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,Resistance,0
but,but,s,Resistance,1
by,by,s,Contingency,0
chance,chance,s,Contingency,1
speak,speak,s,Citations,0
of,of,s,Citations,1
them,them,c,,0
",",",",n,,0
As,as,s,AbstractConcepts,0
by,by,s,AbstractConcepts,1
the,the,s,Specifiers,0
way,way,s,Specifiers,1
you,you,s,DirectAddress,0
light,light,s,SceneShift,0
upon,upon,s,SceneShift,1
their,their,s,PersonPronoun,0
tongues,tongues,c,SenseObject,0
.,.,nn,ReasonForward,0
So,so,s,ReasonForward,1
now,now,s,Updates,0
the,the,s,Updates,1
game,game,s,AbstractConcepts,0
begins,begins,c,Citations,0
:,:,s,Citations,1
fly,fly,s,SceneShift,0
to,to,s,SceneShift,1
him,him,c,PersonPronoun,0
",",",",s,,0
give,give,n,,0
Him,him,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
one,one,s,DenyDisclaim,1
ynche,ynche,c,UNRECOGNIZED,0
",",",",s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
wear,wear,s,SpaceRelation,0
gold,gold,s,SenseObject,0
that,that,s,,0
winnes,winnes,n,UNRECOGNIZED,0
It,it,s,Sequence,0
first,first,c,Sequence,1
:,:,s,,0
shrink,shrink,s,Transformation,0
back,back,c,Transformation,1
",",",",s,,0
I,i,s,Resistance,0
will,will,s,Resistance,1
never,never,s,Resistance,2
own,own,s,ReportingEvents,0
thee,thee,n,DirectAddress,0
For,for,s,,0
a,a,s,,0
Serieant,serieant,c,UNRECOGNIZED,0
.,.,nn,,0
Now,now,s,Immediacy,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
two,two,s,Numbers,0
to,to,s,,0
one,one,c,Numbers,0
",",",",n,,0
I,i,s,FirstPer,0
care,care,s,Negativity,0
not,not,c,Negativity,1
.,.,nn,Question,0
What,what,s,Question,1
say,say,c,Citations,0
",",",",s,,0
thou,thou,s,DirectAddress,0
speakst,speakst,s,UNRECOGNIZED,0
Ebrew,ebrew,c,UNRECOGNIZED,0
",",",",s,,0
Greek,greek,c,,0
",",",",n,,0
Or,or,s,,0
English,english,c,AbstractConcepts,0
",",",",s,,0
Welsh,welsh,c,StandardsNeg,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
thou,thou,s,DirectAddress,0
meanst,meanst,c,UNRECOGNIZED,0
.,.,nn,,0
Sauf,sauf,s,UNRECOGNIZED,0
vostre,vostre,s,UNRECOGNIZED,0
grace,grace,c,StandardsPos,0
",",",",s,,0
vous,vous,s,,0
estes,estes,s,UNRECOGNIZED,0
bien,bien,s,,0
venuz,venuz,c,UNRECOGNIZED,0
.,.,nnn,,0
Hangs,hangs,s,SpaceRelation,0
the,the,s,,0
French,french,s,AbstractConcepts,0
Ideon,ideon,s,UNRECOGNIZED,0
at,at,s,,0
thy,thy,s,DirectAddress,0
tongs,tongs,s,SenseObject,0
end,end,s,Sequence,0
too,too,n,,0
Speak,speak,s,ReportingEvents,0
two,two,s,Numbers,0
words,words,s,LangRef,0
more,more,c,Comparison,0
",",",",s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
Port-enseigne,port-enseigne,n,UNRECOGNIZED,0
Si,si,s,SenseProperty,0
ce,ce,s,UNRECOGNIZED,0
iemais,iemais,s,UNRECOGNIZED,0
aduient,aduient,c,UNRECOGNIZED,0
",",",",s,,0
en,en,s,SpaceRelation,0
ma,ma,s,PersonProperty,0
puissance,puissance,c,AbstractConcepts,0
.,.,nn,Imperative,0
Perform,perform,s,Imperative,1
your,your,s,DirectAddress,0
words,words,c,LangRef,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
I,i,s,Self_Promise,0
swear,swear,c,Self_Promise,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
.,.,nnn,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
.,.,nnn,Imperative,0
Swear,swear,s,Imperative,1
first,first,c,Sequence,0
",",",",s,Sequence,1
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
believe,believe,s,PrivateThinking,0
you,you,s,DirectAddress,0
else,else,c,Contingency,0
.,.,nnn,Contingency,0
Without,without,s,Contingency,1
an,an,s,Contingency,2
oath,oath,s,CommonAuthorities,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
.,.,nnn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
hear,hear,s,SpaceRelation,0
you,you,s,Sequence,0
then,then,c,Sequence,1
;,;,n,,0
Admiranda,admiranda,s,UNRECOGNIZED,0
canunt,canunt,c,UNRECOGNIZED,0
",",",",s,,0
sed,sed,s,,0
non,non,s,AbstractConcepts,0
credenda,credenda,s,AbstractConcepts,0
Poetae,poetae,c,UNRECOGNIZED,0
.,.,nn,,0
That's,that's,s,ReportingStates,0
Latin,latin,s,AbstractConcepts,0
Serieant,serieant,c,UNRECOGNIZED,0
",",",",s,,0
wiseman,wiseman,c,UNRECOGNIZED,0
",",",",s,,0
that's,that's,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
French,french,c,AbstractConcepts,0
.,.,nnn,,0
You,you,s,DirectAddress,0
namde,namde,s,UNRECOGNIZED,0
no,no,s,DenyDisclaim,0
language,language,c,LangRef,0
",",",",s,,0
bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
speak,speak,s,ReportingEvents,0
two,two,s,Numbers,0
words,words,c,LangRef,0
",",",",n,,0
And,and,s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
",",",",s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
iudgde,iudgde,s,UNRECOGNIZED,0
by,by,s,Generalization,0
all,all,n,Generalization,1
Here,here,s,SpaceRelation,0
present,present,c,,0
",",",",s,,0
if,if,s,Contingency,0
the,the,s,Contingency,1
wager,wager,s,AbstractConcepts,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
won,won,c,Positivity,0
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
get,get,s,,0
a,a,s,,0
staff,staff,c,SenseObject,0
",",",",s,,0
the,the,s,,0
colors,colors,s,SenseProperty,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
mine,mine,c,FirstPer,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
well,well,s,SenseObject,0
said,said,s,Citations,0
Serieant,serieant,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
on,on,s,,0
thy,thy,s,DirectAddress,0
side,side,c,,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
bear,bear,s,SenseObject,0
thee,thee,s,DirectAddress,0
witness,witness,s,PersonProperty,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
thine,thine,s,UNRECOGNIZED,0
by,by,s,CommonAuthorities,0
right,right,c,CommonAuthorities,1
.,.,nn,Concessive,0
Though,though,s,Concessive,1
I,i,s,SelfDisclosure,0
meant,meant,s,SelfDisclosure,1
French,french,c,AbstractConcepts,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
yield,yield,c,ReportingEvents,0
",",",",s,,0
I,i,s,Sad,0
lost,lost,c,Sad,1
;,;,n,,0
Take,take,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
the,the,s,,0
colors,colors,c,SenseProperty,0
",",",",s,,0
I,i,s,FirstPer,0
bestow,bestow,s,StandardsPos,0
them,them,s,StandardsPos,1
free,free,c,AbstractConcepts,0
",",",",n,,0
In,in,s,,0
my,my,s,FirstPer,0
conceit,conceit,c,SubjectivePercept,0
",",",",s,,0
as,as,s,,0
ere,ere,s,ProjectBack,0
did,did,s,ReportingEvents,0
Emperor,emperor,c,PersonProperty,0
",",",",nn,,0
I,i,s,Acknowledge,0
thank,thank,s,Acknowledge,1
your,your,s,Acknowledge,2
greatness,greatness,s,StandardsPos,0
in,in,s,,0
conceit,conceit,c,SubjectivePercept,0
",",",",n,,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
enjoy,enjoy,s,Positivity,0
them,them,c,,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
rest,rest,s,,0
content,content,c,AbstractConcepts,0
.,.,nn,,0
A,a,s,Positivity,0
good,good,s,Positivity,1
conceit,conceit,c,SubjectivePercept,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
now,now,s,Immediacy,0
me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
I,i,s,FirstPer,0
see,see,c,,0
",",",",n,,0
The,the,s,,0
Serieant,serieant,s,UNRECOGNIZED,0
Enseigne,enseigne,c,UNRECOGNIZED,0
",",",",s,,0
only,only,s,SubjectivePercept,0
in,in,s,,0
conceit,conceit,n,SubjectivePercept,0
Stepped,stepped,s,Motions,0
up,up,s,Motions,1
in,in,s,Motions,0
place,place,c,Motions,1
",",",",s,,0
and,and,s,,0
office,office,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
command,command,c,CommonAuthorities,0
;,;,n,,0
I,i,s,FirstPer,0
see,see,c,,0
