YOu're,you're,s,DirectAddress,0
the,the,s,Confidence,1
House,house,s,SenseObject,0
of,of,s,,0
Bourbon,bourbon,s,SenseObject,0
must,must,s,Insist,0
succeed,succeed,c,StandardsPos,0
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
die,die,s,AbstractConcepts,0
without,without,s,Contingency,0
Heirs,heirs,c,PersonProperty,0
",",",",s,Aside,0
which,which,s,Aside,1
Heaven,heaven,s,Positivity,0
forbid,forbid,nn,Resistance,0
It,it,s,Curiosity,0
Is,is,s,Curiosity,1
odd,odd,s,Curiosity,2
discourse,discourse,c,AbstractConcepts,0
",",",",s,,0
a,a,s,SenseObject,0
King,king,s,SenseObject,1
to,to,s,,0
entertain,entertain,c,Positivity,0
",",",",n,,0
Young,young,s,SenseProperty,0
and,and,s,,0
in,in,s,StandardsPos,0
health,health,c,StandardsPos,1
",",",",s,,0
with,with,s,SpaceRelation,0
whom,whom,s,SpaceRelation,1
must,must,s,Insist,0
after,after,s,Sequence,0
reign,reign,c,CommonAuthorities,0
.,.,n,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
but,but,s,Resistance,0
little,little,s,SenseProperty,0
less,less,s,Comparison,0
than,than,s,Comparison,1
to,to,s,,0
degrade,degrade,n,StandardsNeg,0
The,the,s,StandardsNeg,1
very,very,s,Intensity,0
power,power,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Heaven,heaven,s,Positivity,0
it,it,s,,0
does,does,s,ReportingEvents,0
invade,invade,c,Negativity,0
.,.,nn,,0
I,i,s,FirstPer,0
wonder,wonder,s,Curiosity,0
whence,whence,s,SpaceRelation,0
this,this,s,,0
boldness,boldness,s,Confidence,0
is,is,s,ReportingStates,0
derived,derived,c,ReportingStates,0
.,.,nn,ReportingStates,1
Fro'th'King,fro'th'king,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
Master,master,c,PersonProperty,0
:,:,s,,0
when,when,s,Autobio,0
I,i,s,Autobio,1
here,here,s,SpaceRelation,0
arrived,arrived,c,ReportingStates,0
",",",",n,ReportingStates,1
I,i,s,FirstPer,0
my,my,s,FirstPer,0
Credentials,credentials,s,CommonAuthorities,0
gave,gave,c,ReportingStates,0
.,.,nn,ReportingStates,1
You,you,s,DirectAddress,0
welcome,welcome,s,Positivity,0
are,are,c,ReportingStates,0
.,.,n,Imperative,0
Speak,speak,s,Imperative,1
his,his,s,PersonPronoun,0
Commands,commands,c,CommonAuthorities,0
.,.,nn,,0
Commands,commands,c,CommonAuthorities,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
from,from,s,,0
Navar,navar,c,AbstractConcepts,0
?,?,nn,Question,0
I,i,c,FirstPer,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
has,has,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
a,a,s,SenseObject,0
King,king,s,SenseObject,1
a,a,s,,0
Title,title,s,LangRef,0
good,good,c,,0
?,?,n,Question,0
And,and,s,,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
he,he,s,PersonPronoun,0
besides,besides,s,Specifiers,0
first,first,s,Sequence,0
Prince,prince,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
the,the,s,SenseObject,0
Blood,blood,c,SenseObject,1
?,?,n,Question,0
Deliver,deliver,s,ReportingEvents,0
up,up,s,DirectAddress,0
your,your,s,DirectAddress,1
Message,message,c,AbstractConcepts,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
bring,bring,s,,0
--,--,n,,0
In,in,s,Sequence,0
the,the,s,Sequence,1
first,first,s,Sequence,2
place,place,s,Sequence,3
defiance,defiance,s,Resistance,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
King,king,n,PersonProperty,0
To,to,s,,0
any,any,s,Contingency,0
one,one,s,Contingency,1
in,in,s,,0
France,france,c,,0
",",",",s,,0
that,that,s,,0
dares,dares,s,SubjectivePercept,0
relate,relate,n,ReportingEvents,0
He,he,s,Updates,0
Is,is,s,Updates,1
in,in,s,,0
the,the,s,,0
least,least,c,Comparison,0
",",",",s,,0
a,a,s,,0
Troubler,troubler,s,UNRECOGNIZED,0
of,of,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
State,state,c,CommonAuthorities,2
.,.,n,,0
He,he,s,PersonPronoun,0
only,only,s,SubjectivePercept,0
arms,arms,s,SenseObject,0
against,against,s,,0
rebellious,rebellious,s,Resistance,0
foes,foes,c,Negative_Relation,0
",",",",n,,0
Wh'attempt,wh'attempt,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
Crown,crown,s,SenseObject,0
under,under,s,,0
religious,religious,s,PersonProperty,0
shows,shows,c,ReportingEvents,0
.,.,n,,0
He,he,s,Sequence,0
then,then,s,Sequence,1
defies,defies,s,Resistance,0
--,--,n,,0
And,and,s,,0
challenges,challenges,s,Resistance,0
by,by,s,Cause,0
me,me,s,Cause,1
the,the,s,,0
Duke,duke,s,CommonAuthorities,0
of,of,s,,0
Guise,guise,c,SubjectivePercept,0
.,.,nn,,0
I,i,s,FirstPer,0
answer,answer,s,Specifiers,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
challenge,challenge,s,Resistance,0
rash,rash,s,Negativity,0
and,and,s,,0
vain,vain,c,Negativity,0
;,;,n,,0
It,it,s,CommonAuthorities,0
Is,is,s,CommonAuthorities,1
known,known,s,CommonAuthorities,2
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
fought,fought,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
fight,fight,s,Resistance,0
again,again,c,RecurringEvents,0
.,.,n,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
turn,turn,s,,0
Catholic,catholic,s,PersonProperty,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
fit,fit,c,ReportingEvents,0
;,;,n,,0
And,and,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
do,do,s,DenyDisclaim,0
not,not,c,DenyDisclaim,1
",",",",s,,0
tell,tell,s,,0
him,him,s,PersonPronoun,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
meet,meet,c,ReportingEvents,0
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
reach,reach,s,AbstractConcepts,0
his,his,s,PersonPronoun,0
Head,head,s,SenseObject,0
tho,tho,s,LangRef,0
it,it,s,,0
were,were,s,ProjectBack,0
ten,ten,s,Numbers,0
times,times,s,AbstractConcepts,0
higher,higher,c,Comparison,0
",",",",n,,0
And,and,s,,0
meet,meet,s,SpaceRelation,0
him,him,c,SpaceRelation,1
!,!,s,,0
Tho,tho,c,LangRef,0
",",",",s,,0
as,as,s,,0
Powder,powder,s,SenseObject,0
meets,meets,s,SpaceRelation,0
with,with,s,SpaceRelation,1
fire,fire,c,SenseObject,0
.,.,nn,,0
From,from,s,Specifiers,0
that,that,s,Specifiers,1
Persuasion,persuasion,s,SubjectivePercept,0
whereto,whereto,s,CommonAuthorities,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
bred,bred,n,ReportingEvents,0
He,he,s,PersonPronoun,0
faithfully,faithfully,s,StandardsPos,0
ingages,ingages,s,UNRECOGNIZED,0
to,to,s,,0
recede,recede,s,Motions,0
--,--,n,,0
When,when,s,,0
by,by,s,,0
a,a,s,,0
lawful,lawful,s,StandardsPos,0
Council,council,s,CommonAuthorities,0
he,he,s,Updates,0
is,is,s,Updates,1
shown,shown,n,Narrative_Verbs,0
A,a,s,Narrative_Verbs,1
better,better,s,Comparison,0
faith,faith,c,StandardsPos,0
",",",",s,,0
then,then,s,ReasonForward,0
what,what,s,ReasonForward,1
he,he,s,PersonPronoun,0
yet,yet,s,Updates,0
has,has,s,Updates,1
known,known,c,CommonAuthorities,0
.,.,nn,,0
We,we,s,Metadiscourse,0
ask,ask,s,Metadiscourse,1
but,but,s,Resistance,0
his,his,s,PersonPronoun,0
conversion,conversion,c,Transformation,0
;,;,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
our,our,s,Inclusive,0
aim,aim,c,ProjectAhead,0
;,;,n,,0
France,france,s,,0
then,then,s,ReasonForward,0
may,may,s,ReasonForward,1
keep,keep,s,TimeDuration,0
her,her,s,PersonPronoun,0
safety,safety,s,StandardsPos,0
and,and,s,,0
her,her,s,PersonPronoun,0
fame,fame,c,StandardsPos,0
.,.,n,,0
Since,since,s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
promised,promised,c,ReportingStates,0
;,;,s,ReportingStates,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
beg,beg,s,Intensity,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
--,--,n,,0
That,that,s,DirectAddress,0
You,you,s,DirectAddress,1
the,the,s,StandardsPos,0
Oath,oath,s,StandardsPos,1
of,of,s,,0
Union,union,s,AbstractConcepts,0
would,would,s,ProjectBack,0
renew,renew,c,Updates,0
.,.,nn,Imperative,0
Withdraw,withdraw,s,Imperative,1
and,and,s,,0
soon,soon,s,ProjectAhead,0
assemble,assemble,s,SpaceRelation,0
all,all,s,Generalization,0
the,the,s,Generalization,1
States,states,n,AbstractConcepts,0
To,to,s,,0
sign,sign,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Edict,edict,c,CommonAuthorities,0
.,.,s,,0
I,i,s,FirstPer,0
at,at,s,Intensity,0
any,any,s,Intensity,1
rates,rates,n,AbstractConcepts,0
Would,would,s,ProjectBack,0
purchase,purchase,s,ReportingEvents,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
the,the,s,Intensity,0
greatest,greatest,s,Intensity,1
blessing,blessing,s,StandardsPos,0
given,given,c,ReportingStates,0
",",",",n,ReportingStates,1
Or,or,s,,0
that,that,s,,0
ever,ever,s,Contingency,0
can,can,s,Contingency,1
expected,expected,s,ProjectAhead,0
be,be,s,ReportingStates,0
from,from,s,,0
Heaven,heaven,c,Positivity,0
.,.,n,,0
Grillon,grillon,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,FirstPer,0
Brother,brother,s,PersonProperty,0
of,of,s,PersonProperty,1
Navar,navar,s,AbstractConcepts,0
writes,writes,s,ReportingEvents,0
here,here,n,SpaceRelation,0
His,his,s,PersonPronoun,0
Army,army,s,CommonAuthorities,0
and,and,s,,0
Du,du,s,DirectAddress,0
Mayn's,mayn's,s,UNRECOGNIZED,0
are,are,s,Intensity,0
very,very,s,Intensity,1
near,near,c,SpaceRelation,0
",",",",n,,0
And,and,s,,0
watch,watch,s,,0
each,each,s,Specifiers,0
other,other,s,Specifiers,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
jealous,jealous,s,Negative_Relation,0
fear,fear,c,Fear,0
.,.,nn,Resistance,0
Yet,yet,c,Resistance,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
Scouts,scouts,s,PersonProperty,0
now,now,s,Immediacy,0
bring,bring,s,,0
me,me,s,FirstPer,0
word,word,s,LangRef,0
last,last,s,ProjectBack,0
night,night,n,ProjectBack,1
Some,some,s,Uncertainty,0
Horse,horse,s,SenseObject,0
of,of,s,,0
Mayns,mayns,c,UNRECOGNIZED,0
",",",",s,,0
about,about,s,,0
the,the,s,,0
parting,parting,s,SceneShift,0
light,light,c,SenseProperty,0
",",",",n,,0
Marched,marched,s,ReportingEvents,0
this,this,s,Immediacy,0
way,way,s,Immediacy,1
from,from,s,,0
their,their,s,PersonPronoun,0
Camp,camp,c,SenseObject,0
;,;,s,,0
doubtless,doubtless,s,Confidence,0
to,to,s,,0
make,make,n,ReportingEvents,0
Discov'ries,discov'ries,s,UNRECOGNIZED,0
from,from,s,,0
such,such,s,Intensity,0
Prisoners,prisoners,s,Negativity,0
they,they,s,Contingency,0
can,can,s,Contingency,1
take,take,c,ReportingEvents,0
;,;,n,,0
And,and,s,,0
knowing,knowing,c,Confidence,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
weakness,weakness,s,Negativity,0
(,(,c,,0
',',c,,0
till,till,s,AbstractConcepts,0
Navar,navar,n,AbstractConcepts,0
Ioyn,ioyn,s,UNRECOGNIZED,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
),),s,,0
will,will,s,PredictedFuture,0
presume,presume,s,Negativity,0
to,to,s,Negativity,1
venture,venture,s,Contingency,0
far,far,c,SpaceRelation,0
.,.,n,Resistance,0
But,but,s,Resistance,1
if,if,s,Request,0
you,you,s,Request,1
please,please,s,Request,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
a,a,s,,0
Party,party,s,GenericEvents,0
head,head,c,SenseObject,0
",",",",n,,0
And,and,s,,0
them,them,s,,0
into,into,s,Transformation,0
the,the,s,Transformation,1
neighboring,neighboring,s,SpaceRelation,0
Wood,wood,s,SenseObject,0
will,will,s,PredictedFuture,0
lead,lead,c,,0
;,;,n,,0
So,so,s,ReasonForward,0
the,the,s,ReasonForward,1
surprizers,surprizers,s,UNRECOGNIZED,0
selves,selves,s,SubjectivePercept,0
may,may,s,Contingency,0
be,be,s,Contingency,1
surpised,surpised,c,UNRECOGNIZED,0
.,.,nn,,0
Grillon,grillon,c,UNRECOGNIZED,0
",",",",s,,0
perform,perform,s,ReportingEvents,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
well,well,s,SenseObject,0
advised,advised,c,ReportingStates,0
.,.,n,ReportingStates,1
But,but,s,Resistance,0
first,first,s,Sequence,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
you,you,s,DirectAddress,0
to,to,s,,0
declare,declare,s,Citations,0
the,the,s,,0
proof,proof,n,Confidence,0
Of,of,s,Confidence,1
your,your,s,DirectAddress,0
address,address,c,AbstractConcepts,0
",",",",s,,0
to,to,s,,0
beauteous,beauteous,s,StandardsPos,0
Chateneuf,chateneuf,c,UNRECOGNIZED,0
.,.,nn,,0
It,it,s,,0
little,little,s,SenseProperty,0
did,did,s,ReportingEvents,0
avail,avail,c,StandardsPos,0
;,;,s,,0
Tho,tho,s,LangRef,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
try,try,n,ProjectAhead,0
All,all,s,,0
means,means,c,AbstractConcepts,0
;,;,s,Resistance,0
but,but,s,Resistance,1
you,you,s,DirectAddress,0
can,can,s,Contingency,0
better,better,s,Comparison,0
do,do,s,ReportingEvents,0
it,it,s,ReportingEvents,1
than,than,s,Comparison,0
I,i,c,Comparison,1
.,.,n,Comparison,2
In,in,s,,0
any,any,s,,0
business,business,s,AbstractConcepts,0
belongs,belongs,s,ReportingEvents,0
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
War,war,c,GenericEvents,0
",",",",n,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
far,far,s,SpaceRelation,0
stronger,stronger,s,Comparison,0
Arguments,arguments,s,AbstractConcepts,0
prepare,prepare,c,ProjectAhead,0
.,.,n,,0
She,she,s,Citations,0
said,said,c,Citations,1
",",",",s,,0
she,she,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
Love,love,s,Positivity,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
required,required,c,CommonAuthorities,0
;,;,n,,0
Neither,neither,s,DenyDisclaim,0
would,would,s,Request,0
you,you,c,Request,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Love,love,s,Positivity,0
as,as,s,TimeDuration,0
she,she,s,TimeDuration,1
desired,desired,c,Positivity,0
.,.,nn,,0
I,i,s,FirstPer,0
understand,understand,s,PrivateThinking,0
her,her,s,PersonPronoun,0
not,not,c,DenyDisclaim,0
.,.,nn,,0
Her,her,s,PersonPronoun,0
meaning,meaning,s,LangRef,0
is,is,s,ReportingStates,0
--,--,n,,0
She,she,s,Biographical_Time,0
Would,would,s,Biographical_Time,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Husband,husband,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Miss,miss,c,AbstractConcepts,0
.,.,nn,,0
Grillon,grillon,c,UNRECOGNIZED,0
",",",",s,Specifiers,0
too,too,s,Specifiers,1
often,often,s,RecurringEvents,0
we,we,s,,0
Kings,kings,s,PersonProperty,0
in,in,s,,0
Passions,passions,s,SubjectivePercept,0
prove,prove,n,Confidence,0
Like,like,s,SubjectivePercept,0
common,common,s,PersonProperty,0
men,men,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
are,are,s,ReportingStates,0
enslaved,enslaved,s,Negative_Relation,0
in,in,s,Positivity,0
Love,love,c,Positivity,1
.,.,n,TimeShift,0
But,but,s,TimeShift,1
then,then,s,TimeShift,2
in,in,s,,0
Marri'ges,marri'ges,s,UNRECOGNIZED,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
confined,confined,s,SenseProperty,0
--,--,n,,0
And,and,s,,0
must,must,s,Insist,0
our,our,s,Inclusive,0
State,state,s,,0
consult,consult,s,ReportingEvents,0
and,and,s,,0
interest,interest,s,AbstractConcepts,0
mind,mind,c,SubjectivePercept,0
.,.,nn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
very,very,s,Intensity,0
much,much,c,Intensity,1
!,!,s,,0
Love,love,c,Positivity,0
",",",",s,,0
State,state,s,,0
and,and,s,,0
Interest,interest,s,AbstractConcepts,0
too,too,c,,0
!,!,n,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
only,only,s,SubjectivePercept,0
bound,bound,s,AbstractConcepts,0
to,to,s,AbstractConcepts,1
Love,love,s,Positivity,0
(,(,c,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
kiss,kiss,s,Positivity,0
and,and,s,,0
woo,woo,c,Positivity,0
),),n,,0
And,and,s,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
these,these,s,Specifiers,2
is,is,s,ReportingStates,0
full,full,s,,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
do,do,c,GenericEvents,0
.,.,nn,GenericEvents,1
Here,here,s,Immediacy,0
Is,is,s,Immediacy,1
Bonneval,bonneval,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
make,make,s,ReportingEvents,0
proof,proof,c,Confidence,0
.,.,nn,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
may,may,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
here,here,s,Immediacy,0
is,is,s,Immediacy,1
Chateauneuf,chateauneuf,c,UNRECOGNIZED,0
.,.,nn,,0
Pardon,pardon,c,Positivity,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
our,our,s,Inclusive,0
Intrusion,intrusion,c,Negativity,0
;,;,s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
rude,rude,c,Negative_Relation,0
.,.,nn,,0
Fair,fair,s,StandardsPos,0
Chateauneuf,chateauneuf,s,UNRECOGNIZED,0
can,can,s,Contingency,0
never,never,s,DenyDisclaim,0
here,here,s,SpaceRelation,0
intrude,intrude,c,Negativity,0
.,.,nn,,0
We,we,s,,0
may,may,s,Contingency,0
disturb,disturb,s,Negativity,0
you,you,s,DirectAddress,0
tho,tho,c,LangRef,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
in,in,s,DenyDisclaim,1
the,the,s,DenyDisclaim,2
least,least,c,DenyDisclaim,3
:,:,n,,0
I,i,s,FirstPer,0
no,no,s,DenyDisclaim,0
disturbance,disturbance,s,Negativity,0
find,find,s,,0
but,but,s,Resistance,0
in,in,s,,0
my,my,s,FirstPer,0
breast,breast,c,PersonProperty,0
:,:,n,,0
And,and,c,,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
there,there,s,,0
you,you,s,DirectAddress,0
take,take,s,ReportingEvents,0
but,but,s,Resistance,0
little,little,s,SenseProperty,0
care,care,c,StandardsPos,0
.,.,nn,,0
I,i,s,Insist,0
must,must,s,Insist,1
presume,presume,s,Negativity,0
to,to,s,Negativity,1
say,say,s,Citations,0
unjust,unjust,s,StandardsNeg,0
you,you,s,DirectAddress,0
are,are,c,DirectAddress,1
:,:,n,,0
For,for,s,Contingency,0
if,if,s,Contingency,1
I,i,s,Contingency,0
could,could,c,Contingency,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
disturbance,disturbance,s,Negativity,0
free,free,c,AbstractConcepts,0
",",",",n,,0
You,you,s,Reassure,0
need,need,s,Reassure,1
not,not,s,Reassure,2
long,long,s,SenseProperty,0
expect,expect,s,ProjectAhead,0
a,a,s,,0
remedy,remedy,c,Positivity,0
.,.,nn,,0
O,o,s,LangRef,0
Chateauneuf,chateauneuf,s,UNRECOGNIZED,0
no,no,s,DenyDisclaim,0
happiness,happiness,s,Positivity,0
I,i,s,SelfDisclosure,0
want,want,c,SelfDisclosure,1
",",",",n,,0
If,if,s,Contingency,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
promise,promise,s,StandardsPos,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
vouchsafe,vouchsafe,s,ProjectAhead,0
to,to,s,ProjectAhead,1
grant,grant,c,CommonAuthorities,0
.,.,n,Resistance,0
But,but,s,Resistance,1
such,such,s,Intensity,0
unkind,unkind,s,StandardsNeg,0
distinctions,distinctions,s,AbstractConcepts,0
find,find,s,DirectAddress,0
you,you,s,DirectAddress,1
will,will,c,PredictedFuture,0
",",",",n,,0
Just,just,s,Intensity,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
birth,birth,s,AbstractConcepts,0
my,my,s,FirstPer,0
struggling,struggling,s,Resistance,0
hopes,hopes,s,Positivity,0
you,you,s,DirectAddress,0
kill,kill,c,Negativity,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
Prerogative,prerogative,s,CommonAuthorities,0
in,in,s,Citations,0
words,words,s,Citations,1
is,is,s,ReportingStates,0
known,known,c,CommonAuthorities,0
;,;,n,,0
Your,your,s,DirectAddress,0
words,words,s,LangRef,0
and,and,s,,0
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
too,too,s,,0
are,are,s,ReportingStates,0
both,both,s,,0
our,our,s,Inclusive,0
own,own,c,Inclusive,1
.,.,nn,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
why,why,s,Curiosity,0
can,can,s,Curiosity,1
no,no,s,DenyDisclaim,0
persuasions,persuasions,s,SubjectivePercept,0
move,move,c,Motions,0
.,.,n,,0
That,that,s,Generalization,0
all,all,s,Generalization,1
I,i,s,FirstPer,0
speak,speak,s,ReportingEvents,0
are,are,s,ReportingStates,0
pure,pure,s,StandardsPos,0
effects,effects,s,Consequence,0
of,of,s,Consequence,1
Love,love,c,Positivity,0
?,?,nn,Question,0
Love,love,s,Positivity,0
should,should,s,Insist,0
find,find,s,,0
equal,equal,s,Comparison,0
objects,objects,c,AbstractConcepts,0
",",",",s,,0
Worth,worth,s,AbstractConcepts,0
and,and,s,,0
State,state,c,,0
;,;,n,,0
Which,which,s,,0
are,are,s,ReportingStates,0
(,(,c,,0
you,you,s,DirectAddress,0
know,know,c,DirectAddress,1
),),s,,0
denied,denied,s,Negativity,0
to,to,s,Negativity,1
me,me,s,FirstPer,0
by,by,s,,0
fate,fate,c,SubjectivePercept,0
.,.,nn,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
bring,bring,s,,0
State,state,c,,0
",",",",s,,0
and,and,s,,0
You,you,s,DirectAddress,0
can,can,s,Contingency,0
merit,merit,s,StandardsPos,0
bring,bring,c,,0
;,;,n,,0
Be,be,s,ReportingStates,0
you,you,s,DirectAddress,0
the,the,s,,0
Queen,queen,s,PersonProperty,0
of,of,s,StandardsPos,0
Love,love,s,StandardsPos,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
the,the,s,PredictedFuture,2
King,king,c,PersonProperty,0
.,.,nn,,0
O,o,c,LangRef,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
suppress,suppress,s,Resistance,0
this,this,s,,0
too,too,s,,0
injurious,injurious,s,StandardsNeg,0
flame,flame,c,SenseObject,0
",",",",n,,0
Least,least,s,Comparison,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
mean,mean,s,,0
my,my,s,Intensity,0
honor,honor,c,Intensity,1
",",",",s,,0
turn,turn,s,MoveBody,0
your,your,s,MoveBody,1
shame,shame,c,StandardsNeg,0
!,!,n,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
in,in,s,SubjectivePercept,0
my,my,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
shadow,shadow,s,SenseObject,0
hide,hide,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
never,never,s,DenyDisclaim,0
tempt,tempt,s,SubjectivePercept,0
me,me,s,FirstPer,0
with,with,s,,0
so,so,s,,0
vain,vain,s,Negativity,0
a,a,s,,0
pride,pride,c,StandardsPos,0
.,.,nn,ReasonForward,0
Such,such,s,ReasonForward,1
Rhetoric,rhetoric,s,LangRef,0
as,as,s,Comparison,0
this,this,s,Comparison,1
you,you,s,DirectAddress,0
vainly,vainly,s,Negativity,0
move,move,c,Motions,0
",",",",n,Aside,0
Which,which,s,Aside,1
seems,seems,s,Uncertainty,0
mere,mere,s,SubjectivePercept,0
slightings,slightings,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,CommonAuthorities,0
God,god,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
Love,love,c,Positivity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
tho,tho,s,LangRef,0
I,i,s,FirstPer,0
grant,grant,s,CommonAuthorities,0
most,most,s,Comparison,0
powerful,powerful,s,Positivity,0
you,you,s,DirectAddress,0
be,be,c,DirectAddress,1
",",",",n,,0
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
contesting,contesting,s,Resistance,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
Deity,deity,c,CommonAuthorities,0
.,.,nn,,0
If,if,c,Contingency,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
his,his,s,PersonPronoun,0
power,power,s,AbstractConcepts,0
be,be,s,ReportingStates,0
such,such,c,Intensity,0
",",",",s,,0
he,he,s,PersonPronoun,0
scorns,scorns,s,Negative_Relation,0
a,a,s,Negative_Relation,1
slight,slight,c,SenseProperty,0
",",",",n,,0
To,to,s,StandardsPos,0
save,save,s,StandardsPos,1
his,his,s,PersonPronoun,0
credit,credit,s,StandardsPos,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
show,show,s,ReportingEvents,0
his,his,s,PersonPronoun,0
might,might,c,Contingency,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
when,when,s,Autobio,0
I,i,s,Autobio,1
find,find,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Honor,honor,s,StandardsPos,0
has,has,s,ReportingEvents,0
