1,1,c,Sequence,0
Princely,princely,s,StandardsPos,0
Figures,figures,c,SenseObject,0
",",",",s,,0
Representing,representing,s,ReportingEvents,0
Asia,asia,s,,0
and,and,s,,0
America,america,c,,0
;,;,s,,0
as,as,s,ReportingStates,0
being,being,s,ReportingStates,1
those,those,n,,0
Parts,parts,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,AbstractConcepts,2
World,world,s,AbstractConcepts,0
whence,whence,s,SpaceRelation,0
the,the,s,,0
Spicery,spicery,s,UNRECOGNIZED,0
and,and,s,,0
other,other,s,Specifiers,0
Grocery,grocery,s,AbstractConcepts,0
are,are,s,ReportingStates,0
Imported,imported,c,SceneShift,0
.,.,s,,0
In,in,s,,0
this,this,n,,0
Chariot,chariot,s,SenseObject,0
fits,fits,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Figure,figure,s,SenseObject,0
Representing,representing,s,ReportingEvents,0
Victory,victory,c,Positivity,0
",",",",s,,0
Attended,attended,s,ReportingEvents,0
by,by,s,,0
Six,six,s,Numbers,0
more,more,s,Comparison,0
Figures,figures,n,SenseObject,0
Personating,personating,s,SubjectivePercept,0
Wisdom,wisdom,c,StandardsPos,0
",",",",s,,0
Policy,policy,c,CommonAuthorities,0
",",",",s,,0
Labor,labor,c,AbstractConcepts,0
",",",",s,,0
Industry,industry,c,CommonAuthorities,0
",",",",s,,0
Vigor,vigor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
Vigilance,vigilance,nn,StandardsPos,0
WHilst,whilst,s,TimeDuration,0
Victory,victory,c,Positivity,0
",",",",s,,0
with,with,s,Generalization,0
all,all,s,Generalization,1
her,her,s,PersonPronoun,0
ecchoing,ecchoing,s,UNRECOGNIZED,0
Praise,praise,c,StandardsPos,0
",",",",n,,0
Dos,dos,s,,0
the,the,s,Intensity,0
Great,great,s,Intensity,1
WILLIAM's,william's,s,UNRECOGNIZED,0
Deathless,deathless,s,SubjectivePercept,0
Honor,honor,s,StandardsPos,0
raise,raise,c,ReportingEvents,0
",",",",n,,0
Is,is,s,Question,0
it,it,s,Question,1
the,the,s,,0
Hero's,hero's,s,PersonProperty,0
only,only,s,SubjectivePercept,0
Crowned,crowned,c,ReportingEvents,0
?,?,s,Question,0
And,and,s,,0
grows,grows,n,Transformation,0
The,the,s,Transformation,1
Laurel,laurel,s,StandardsPos,0
only,only,s,SubjectivePercept,0
for,for,s,SubjectivePercept,1
the,the,s,,0
Warriour's,warriour's,s,UNRECOGNIZED,0
Brows,brows,c,SenseObject,0
?,?,n,Question,0
No,no,c,DenyDisclaim,0
!,!,s,,0
Peace,peace,s,StandardsPos,0
her,her,s,PersonPronoun,0
Trophies,trophies,s,StandardsPos,0
has,has,c,,0
",",",",s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
War,war,c,GenericEvents,0
:,:,n,,0
Your,your,s,DirectAddress,0
Lordship,lordship,s,CommonAuthorities,0
with,with,s,,0
Great,great,s,Intensity,0
Caesar,caesar,s,,0
shares,shares,s,ReportingEvents,0
thus,thus,s,Updates,0
far,far,c,Updates,1
;,;,n,,0
He,he,s,PersonPronoun,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Martial,martial,c,AbstractConcepts,0
",",",",s,,0
You,you,s,DirectAddress,0
Your,your,s,DirectAddress,0
Justice,justice,s,CommonAuthorities,0
Seat,seat,c,CommonAuthorities,1
;,;,n,,0
Whilst,whilst,s,TimeDuration,0
He,he,s,PersonPronoun,0
in,in,s,Specifiers,0
Foreign,foreign,s,Specifiers,1
Fields,fields,s,SenseObject,0
in,in,s,,0
Fame,fame,s,StandardsPos,0
so,so,s,Positivity,0
Great,great,c,Positivity,1
",",",",n,,0
His,his,s,PersonPronoun,0
Sword,sword,s,SenseObject,0
and,and,s,,0
Shield,shield,s,SenseObject,0
his,his,s,PersonPronoun,0
Glittering,glittering,s,SenseProperty,0
VVreath,vvreath,s,UNRECOGNIZED,0
Secures,secures,c,StandardsPos,0
",",",",n,,0
Your,your,s,DirectAddress,0
Sword,sword,s,SenseObject,0
and,and,s,,0
Scales,scales,s,AbstractConcepts,0
at,at,s,SpaceRelation,0
Home,home,s,SpaceRelation,1
shall,shall,s,ProjectAhead,0
Plant,plant,s,SenseObject,0
You,you,s,DirectAddress,0
Yours,yours,c,DirectAddress,0
.,.,n,,0
This,this,s,,0
Difference,difference,c,Comparison,0
",",",",s,,0
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",s,,0
Your,your,s,DirectAddress,0
Toyls,toyls,s,UNRECOGNIZED,0
attends,attends,c,SpaceRelation,0
;,;,n,,0
His,his,s,PersonPronoun,0
Foes,foes,s,Negative_Relation,0
He,he,s,Neutral_Attribution,0
Conquers,conquers,c,Neutral_Attribution,1
",",",",s,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
win,win,s,ReportingEvents,0
his,his,s,PersonPronoun,0
Friends,friends,c,StandardsPos,0
.,.,n,,0
Thus,thus,s,ReasonForward,0
both,both,s,Metadiscourse,0
the,the,s,Metadiscourse,1
Prince,prince,s,PersonProperty,0
and,and,s,,0
Magistrate,magistrate,s,CommonAuthorities,0
shall,shall,s,ProjectAhead,0
join,join,c,ReportingEvents,0
",",",",n,,0
Both,both,s,,0
Glories,glories,s,StandardsPos,0
Tune,tune,s,SenseProperty,0
One,one,s,Numbers,0
Harmony,harmony,s,StandardsPos,0
Divine,divine,c,StandardsPos,0
:,:,n,,0
Your,your,s,DirectAddress,0
Olive-Garland,olive-garland,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,,0
his,his,s,PersonPronoun,0
Bays,bays,s,SenseObject,0
shall,shall,s,ProjectAhead,0
Shine,shine,c,SenseProperty,0
.,.,n,,0
IN,in,s,Specifiers,0
the,the,s,Specifiers,1
Center,center,s,Specifiers,2
of,of,s,Specifiers,3
a,a,s,Intensity,0
very,very,s,Intensity,1
large,large,s,SenseProperty,0
Stage,stage,s,SenseObject,0
is,is,s,ReportingStates,0
Erected,erected,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
Magnificent,magnificent,s,Positivity,0
Pile,pile,c,SenseObject,0
",",",",s,,0
as,as,s,,0
the,the,n,,0
Shrine,shrine,s,SenseObject,0
of,of,s,,0
St,st,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Anthony,anthony,c,UNRECOGNIZED,0
",",",",s,,0
Patron,patron,s,PersonProperty,0
to,to,s,,0
the,the,s,CommonAuthorities,0
Honorable,honorable,s,CommonAuthorities,1
Company,company,c,AbstractConcepts,0
;,;,s,,0
In,in,s,,0
this,this,s,,0
Pile,pile,c,SenseObject,0
",",",",s,,0
under,under,n,,0
Four,four,s,Numbers,0
Arches,arches,s,SpaceRelation,0
fits,fits,s,ReportingEvents,0
St,st,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Anthony,anthony,s,UNRECOGNIZED,0
and,and,s,,0
Three,three,s,Numbers,0
more,more,s,Comparison,0
Attendants,attendants,c,PersonProperty,0
",",",",s,,0
Representing,representing,s,ReportingEvents,0
India,india,c,,0
",",",",n,,0
Persia,persia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Arabia,arabia,c,,0
;,;,s,,0
The,the,s,Specifiers,0
whole,whole,s,Specifiers,1
is,is,s,ReportingStates,0
Environed,environed,s,SpaceRelation,0
with,with,s,SpaceRelation,0
Twelve,twelve,s,SpaceRelation,1
Pedestals,pedestals,c,SenseObject,0
",",",",s,,0
bearing,bearing,s,AbstractConcepts,0
as,as,n,,0
many,many,s,,0
Large,large,s,SenseProperty,0
Golden-Urnes,golden-urnes,c,UNRECOGNIZED,0
",",",",s,,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
Issue,issue,s,AbstractConcepts,0
Cinnamon-Trees,cinnamon-trees,c,UNRECOGNIZED,0
",",",",s,,0
Richly,richly,s,Positivity,0
Ornamented,ornamented,n,SenseProperty,0
with,with,s,,0
Flowers,flowers,c,SenseObject,0
",",",",s,,0
Blossoms,blossoms,c,SenseObject,0
",",",",s,,0
Golden-Fruit,golden-fruit,c,UNRECOGNIZED,0
",",",",s,,0
etc,etc,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Within,within,s,,0
the,the,s,SenseObject,0
Body,body,s,SenseObject,1
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Pageant,pageant,s,SenseObject,0
are,are,n,ReportingStates,0
several,several,s,Specifiers,0
Persons,persons,s,PersonProperty,0
in,in,s,,0
Rural,rural,s,AbstractConcepts,0
Habits,habits,c,AbstractConcepts,0
",",",",s,,0
as,as,s,,0
Negroes,negroes,c,PersonProperty,0
",",",",s,,0
Tauneys,tauneys,c,UNRECOGNIZED,0
",",",",s,,0
Virginia-Planters,virginia-planters,c,UNRECOGNIZED,0
",",",",s,,0
etc,etc,c,AbstractConcepts,0
.,.,n,AbstractConcepts,1
All,all,s,,0
exercised,exercised,s,ReportingEvents,0
in,in,s,SubjectivePercept,0
Imitation,imitation,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
their,their,s,PersonPronoun,0
several,several,s,Specifiers,0
Employments,employments,c,AbstractConcepts,0
.,.,s,,0
The,the,s,Specifiers,0
whole,whole,s,Specifiers,1
Pageants,pageants,s,SenseObject,0
all,all,n,,0
Adorned,adorned,s,SenseProperty,0
with,with,s,SenseProperty,1
Flags,flags,s,SenseObject,0
and,and,s,,0
Streamers,streamers,nn,SenseObject,0
WHilst,whilst,s,TimeDuration,0
Proud,proud,s,StandardsPos,0
St,st,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Anthony,anthony,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Spicy,spicy,s,SenseProperty,0
Plains,plains,c,SenseObject,0
",",",",n,,0
The,the,s,CommonAuthorities,0
Honorable,honorable,s,CommonAuthorities,1
Grocers,grocers,s,PersonProperty,0
Patron,patron,s,PersonProperty,0
Raigns,raigns,c,UNRECOGNIZED,0
;,;,n,,0
It,it,s,,0
Is,is,s,SpaceRelation,0
here,here,s,SpaceRelation,1
my,my,s,FirstPer,0
Aromatic,aromatic,s,SenseProperty,0
Odours,odours,s,,0
spring,spring,c,AbstractConcepts,0
;,;,n,,0
And,and,s,,0
my,my,s,FirstPer,0
Rich,rich,s,Positivity,0
Fruits,fruits,s,SenseObject,0
their,their,s,PersonPronoun,0
fragrant,fragrant,s,Positivity,0
Harvest,harvest,s,GenericEvents,0
bring,bring,c,,0
.,.,n,Resistance,0
But,but,s,Resistance,1
hold,hold,c,,0
!,!,s,,0
--,--,s,,0
From,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
poor,poor,s,Negativity,0
Throne,throne,c,SenseObject,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
remove,remove,c,ReportingEvents,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
You're,you're,s,DirectAddress,0
the,the,s,,0
Lord,lord,s,CommonAuthorities,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
my,my,s,FirstPer,0
Balmy,balmy,s,SenseProperty,0
Grove,grove,c,SenseObject,0
:,:,n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
from,from,s,DirectAddress,0
Your,your,s,DirectAddress,1
Smiles,smiles,s,Positivity,0
alone,alone,s,SpaceRelation,0
each,each,s,Specifiers,0
kind,kind,s,Positivity,0
Perfume,perfume,c,SenseObject,0
",",",",n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
Oriental,oriental,s,AbstractConcepts,0
Sweets,sweets,s,SenseObject,0
must,must,s,Insist,0
Bloom,bloom,c,SenseObject,0
.,.,n,,0
Sweets,sweets,s,SenseObject,0
did,did,s,Question,0
I,i,s,Question,1
say,say,c,Citations,0
!,!,s,,0
You,you,s,DirectAddress,0
Have,have,s,DirectAddress,1
Sweets,sweets,s,SenseObject,0
yet,yet,s,Resistance,0
more,more,s,Comparison,0
Refined,refined,c,ReportingStates,0
;,;,n,ReportingStates,1
Virtue,virtue,s,StandardsPos,0
and,and,s,,0
every,every,s,Generalization,0
Grace,grace,s,StandardsPos,0
that,that,s,,0
decks,decks,s,SenseObject,0
Mankind,mankind,c,AbstractConcepts,0
.,.,n,,0
Virtue,virtue,s,StandardsPos,0
a,a,s,,0
Plant,plant,s,SenseObject,0
of,of,s,,0
Paradise,paradise,s,Positivity,0
may,may,s,Contingency,0
boast,boast,c,SubjectivePercept,0
",",",",n,,0
The,the,s,CommonAuthorities,0
Original,original,s,CommonAuthorities,1
Offspring,offspring,s,PersonProperty,0
of,of,s,,0
the,the,s,,0
Eden,eden,s,UNRECOGNIZED,0
Coast,coast,c,SenseObject,0
:,:,n,,0
Nor,nor,s,DenyDisclaim,0
let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Famous,famous,s,Positivity,0
Bird,bird,s,SenseObject,0
of,of,s,,0
the,the,s,Positivity,0
Fair,fair,s,Positivity,1
East,east,n,SpaceRelation,0
Vaunt,vaunt,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
Proud,proud,s,StandardsPos,0
Urne,urne,s,UNRECOGNIZED,0
of,of,s,Specifiers,0
that,that,s,Specifiers,1
Rich-Mass,rich-mass,s,UNRECOGNIZED,0
possessed,possessed,c,ReportingStates,0
;,;,n,ReportingStates,1
It,it,s,,0
Is,is,s,ReportingStates,0
Virtue,virtue,s,StandardsPos,0
only,only,s,SubjectivePercept,0
Builds,builds,s,ReportingEvents,0
the,the,s,,0
Spicy,spicy,s,SenseProperty,0
Neft,neft,c,UNRECOGNIZED,0
.,.,n,Imperative,0
GRin,grin,s,Imperative,1
Malice,malice,c,StandardsNeg,0
",",",",s,,0
burst,burst,s,Motions,0
Envy,envy,c,Negative_Relation,0
",",",",s,,0
cheer,cheer,s,Positivity,0
Albion,albion,c,,0
",",",",s,,0
sing,sing,s,Motions,0
Fame,fame,c,StandardsPos,0
.,.,n,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
all,all,s,,0
a,a,s,StandardsPos,0
just,just,s,StandardsPos,1
Tribute,tribute,s,StandardsPos,0
to,to,s,StandardsPos,1
NASSAU's,nassau's,s,UNRECOGNIZED,0
Great,great,s,CommonAuthorities,0
Name,name,c,CommonAuthorities,1
;,;,n,,0
He,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
!,!,s,,0
And,and,c,,0
",",",",s,,0
hark,hark,c,Immediacy,0
",",",",s,,0
round,round,n,SenseProperty,0
The,the,s,,0
Hosannas,hosannas,s,Positivity,0
resound,resound,c,SenseProperty,0
.,.,n,,0
In,in,s,Specifiers,0
his,his,s,Specifiers,1
Chariot,chariot,s,SenseObject,0
Triumphant,triumphant,s,Positivity,0
the,the,s,,0
Hero,hero,s,StandardsPos,0
dos,dos,s,,0
move,move,c,Motions,0
",",",",n,,0
Whilst,whilst,s,TimeDuration,0
His,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
Grateful,grateful,s,Positivity,0
Thunder,thunder,s,SenseObject,0
salutes,salutes,s,StandardsPos,0
our,our,s,Inclusive,0
dear,dear,s,Positivity,0
JOVE,jove,c,,0
.,.,n,,0
The,the,s,PersonProperty,0
Virgins,virgins,s,PersonProperty,1
strew,strew,s,SpaceRelation,0
Flowrs,flowrs,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Matrons,matrons,s,PersonProperty,0
they,they,s,,0
Pray,pray,c,Intensity,0
",",",",n,,0
The,the,s,,0
Nymphs,nymphs,s,SenseObject,0
on,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Plains,plains,c,SpaceRelation,2
",",",",s,,0
and,and,s,,0
the,the,s,PersonProperty,0
Shepherds,shepherds,s,PersonProperty,1
they,they,s,,0
Play,play,c,ReportingEvents,0
.,.,n,,0
The,the,s,SpaceRelation,0
Groves,groves,s,SpaceRelation,1
they,they,s,Inclusive,0
all,all,s,Inclusive,1
Ring,ring,c,SenseObject,0
",",",",n,,0
Whilst,whilst,s,TimeDuration,0
the,the,s,,0
Nightingales,nightingales,s,SenseObject,0
Sing,sing,n,Motions,0
And,and,s,,0
the,the,s,,0
Lark,lark,s,SenseObject,0
to,to,s,Intensity,0
the,the,s,Intensity,1
Skies,skies,s,Intensity,2
the,the,s,,0
sweet,sweet,s,SenseProperty,0
Harmony,harmony,s,StandardsPos,0
bears,bears,c,SenseObject,0
",",",",n,,0
Till,till,s,Motions,0
the,the,s,Motions,1
Gods,gods,s,CommonAuthorities,0
join,join,s,Inclusive,0
in,in,s,Inclusive,1
the,the,s,Inclusive,2
Chorus,chorus,s,Inclusive,3
and,and,s,,0
new,new,s,,0
Tune,tune,s,ReportingEvents,0
their,their,s,ReportingEvents,1
Spears,spears,c,SenseObject,0
.,.,n,,0
He,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
",",",",s,,0
yes,yes,s,DirectAddress,0
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
",",",",s,Resistance,0
but,but,s,Resistance,1
more,more,s,Comparison,0
strong,strong,s,Intensity,0
to,to,s,,0
Return,return,c,RecurringEvents,0
:,:,n,,0
His,his,s,PersonPronoun,0
Friends,friends,s,StandardsPos,0
they,they,s,,0
Rejoice,rejoice,c,Positivity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
His,his,s,PersonPronoun,0
Foes,foes,s,Negative_Relation,0
they,they,s,Insist,0
must,must,s,Insist,1
Mourn,mourn,c,Sad,0
.,.,n,,0
His,his,s,PersonPronoun,0
bold,bold,s,Confidence,0
Pen,pen,s,SenseObject,0
of,of,s,,0
Steel,steel,c,SenseObject,0
",",",",n,,0
Has,has,s,Updates,0
yet,yet,s,Updates,1
Volumes,volumes,s,SenseObject,0
to,to,s,,0
fill,fill,c,,0
;,;,n,,0
For,for,s,,0
the,the,s,StandardsPos,0
brave,brave,s,StandardsPos,1
British,british,s,PersonProperty,0
LION,lion,s,SenseObject,0
the,the,s,,0
Lillies,lillies,s,,0
must,must,s,Insist,0
Win,win,c,ReportingEvents,0
.,.,n,,0
He,he,s,PersonPronoun,0
began,began,s,TimeShift,0
at,at,s,TimeShift,1
the,the,s,,0
Boyne,boyne,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
shall,shall,s,ProjectAhead,0
end,end,s,TimeShift,0
at,at,s,TimeShift,1
the,the,s,,0
Seine,seine,c,SenseObject,0
.,.,nn,,0
