SI,si,s,SenseProperty,0
not,not,s,PredictedFuture,1
break,break,s,Negativity,0
the,the,s,Negativity,1
M^s,m^s,s,UNRECOGNIZED,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
.,.,nnn,,0
Good,good,s,,0
sir,sir,s,PersonProperty,0
consider,consider,s,Curiosity,0
o^,o^,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
.,.,s,Concessive,0
Though,though,s,Concessive,1
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
borne,borne,s,ReportingEvents,0
to,to,s,,0
so,so,s,Intensity,0
much,much,s,Intensity,1
land,land,s,AbstractConcepts,0
as,as,s,,0
master,master,n,PersonProperty,0
Ging^e,ging^e,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
forme-fellow,forme-fellow,c,UNRECOGNIZED,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
learn,learn,s,,0
b^,b^,s,UNRECOGNIZED,0
tricks,tricks,s,SubjectivePercept,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
he,he,c,PersonPronoun,0
.,.,s,ReportingStates,0
There,there,s,ReportingStates,1
is,is,n,ReportingStates,2
Mumble,mumble,s,Motions,0
and,and,s,,0
Tri^ram,tri^ram,c,UNRECOGNIZED,0
",",",",s,,0
Trump,trump,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
Iobbart,iobbart,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
nimble,nimble,s,Positivity,0
Nichol,nichol,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,FirstPer,0
see,see,s,,0
not,not,c,DenyDisclaim,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
may,may,n,Contingency,0
leave,leave,s,ReportingEvents,0
the,the,s,ReportingEvents,1
^,^,c,UNRECOGNIZED,0
atchell,atchell,s,UNRECOGNIZED,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
they,they,c,,0
",",",",s,,0
and,and,s,,0
turn,turn,s,,0
fine,fine,s,StandardsPos,0
gentleman,gentleman,nnn,StandardsPos,1
Indeed,indeed,s,Intensity,0
they,they,s,,0
have,have,s,,0
^,^,c,UNRECOGNIZED,0
ofited,ofited,s,UNRECOGNIZED,0
very,very,s,StandardsPos,0
well,well,s,StandardsPos,1
with,with,s,Inclusive,0
us,us,c,Inclusive,1
.,.,s,,0
For,for,s,,0
they,they,s,,0
have,have,s,,0
torn,torn,s,ReportingEvents,0
out,out,s,Negativity,0
the,the,s,Negativity,1
leaves,leaves,n,,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
their,their,s,PersonPronoun,0
books,books,s,SenseObject,0
to,to,s,,0
light,light,s,SenseProperty,0
tobacco,tobacco,s,SenseObject,0
pipes,pipes,c,SenseObject,1
",",",",s,,0
and,and,s,,0
they,they,s,Contingency,0
can,can,s,Contingency,1
i^me,i^me,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
effame,effame,c,UNRECOGNIZED,0
",",",",s,,0
and,and,n,,0
resume,resume,s,TimeShift,0
with,with,s,,0
gentle,gentle,s,Positivity,0
pos^,pos^,s,UNRECOGNIZED,0
M^ister,m^ister,s,UNRECOGNIZED,0
Nimble,nimble,s,Positivity,0
can,can,s,Contingency,0
at,at,s,Biographical_Time,0
one,one,s,Biographical_Time,1
time,time,c,Biographical_Time,2
",",",",s,,0
and,and,s,,0
wah,wah,s,Negativity,0
one,one,s,Numbers,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
p^,p^,n,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
hat,hat,s,SenseObject,0
with,with,s,,0
his,his,s,PersonPronoun,0
right,right,s,AbstractConcepts,0
hand,hand,s,AbstractConcepts,1
in,in,s,ProjectAhead,0
due,due,s,ProjectAhead,1
circumference,circumference,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
brandish,brandish,s,Intensity,0
a,a,s,Intensity,1
battoon,battoon,s,UNRECOGNIZED,0
in's,in's,n,UNRECOGNIZED,0
left,left,s,SenseObject,0
hand,hand,c,SenseObject,1
",",",",s,,0
and,and,s,,0
suck,suck,s,Motions,0
a,a,s,,0
suming,suming,s,UNRECOGNIZED,0
tobacco,tobacco,s,SenseObject,0
pipe,pipe,s,SenseObject,1
in's,in's,s,UNRECOGNIZED,0
mouth,mouth,s,SenseObject,0
without,without,s,Contingency,0
any,any,s,Contingency,1
hand,hand,c,SenseObject,0
",",",",s,Generalization,0
all,all,s,Generalization,1
at,at,n,Immediacy,0
once,once,nnn,Immediacy,1
They,they,s,Citations,0
say,say,s,Citations,1
the,the,s,,0
old,old,s,SenseProperty,0
gray,gray,s,SenseProperty,0
beard,beard,s,SenseObject,0
Mus^us,mus^us,s,UNRECOGNIZED,0
sets,sets,s,Sequence,0
up,up,s,Sequence,1
inquisition,inquisition,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
at,at,s,,0
Apollo,apollo,s,UNRECOGNIZED,0
keep^,keep^,n,UNRECOGNIZED,0
Court,court,s,AbstractConcepts,0
to,to,s,,0
day,day,c,TimeDuration,0
.,.,s,,0
My,my,s,FirstPer,0
sweet,sweet,s,SenseProperty,0
Siren,siren,s,SenseObject,0
sent,sent,s,ReportingEvents,0
me,me,s,FirstPer,0
word,word,s,LangRef,0
this,this,s,Immediacy,0
morning,morning,c,Immediacy,1
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
how,how,n,Uncertainty,2
many,many,s,Inclusive,0
of,of,s,Inclusive,1
us,us,s,Inclusive,2
should,should,s,Insist,0
be,be,s,ReportingStates,0
indi^ed,indi^ed,s,UNRECOGNIZED,0
for,for,s,,0
incroaching,incroaching,s,UNRECOGNIZED,0
upon,upon,s,,0
Apollo^,apollo^,s,UNRECOGNIZED,0
liberties,liberties,nnn,StandardsPos,0
Indeed,indeed,s,Intensity,0
sir,sir,c,PersonProperty,0
",",",",s,,0
and't,and't,s,UNRECOGNIZED,0
please,please,s,Positivity,0
you,you,c,DirectAddress,0
",",",",s,,0
this,this,s,,0
Philoponus,philoponus,s,UNRECOGNIZED,0
is,is,s,Positivity,0
the,the,s,Positivity,1
best,best,s,Positivity,2
scholar,scholar,s,StandardsPos,0
among,among,s,Inclusive,0
us,us,c,Inclusive,1
",",",",n,Resistance,0
but,but,s,Resistance,1
he,he,s,Updates,0
is,is,s,Updates,1
but,but,s,Resistance,0
a,a,s,,0
tell,tell,s,,0
tale,tale,c,LangRef,0
.,.,s,,0
There,there,s,,0
cannot,cannot,s,DenyDisclaim,0
one,one,s,Inclusive,0
of,of,s,Inclusive,1
us,us,s,Inclusive,2
play,play,s,ReportingEvents,0
the,the,s,,0
tron't,tron't,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
run,run,s,SceneShift,0
away,away,n,SceneShift,1
from,from,s,SceneShift,2
school,school,s,,0
for,for,s,,0
recreation,recreation,c,RecurringEvents,0
",",",",s,,0
or,or,s,Uncertainty,0
so,so,c,Uncertainty,1
",",",",s,Resistance,0
but,but,s,Resistance,1
presently,presently,s,TimeShift,0
he,he,s,Citations,0
tells,tells,s,Citations,1
Musaeus,musaeus,s,UNRECOGNIZED,0
of,of,s,,0
it,it,c,,0
.,.,s,Resistance,0
But,but,s,Resistance,1
I,i,n,FirstPer,0
care,care,s,StandardsPos,0
nor,nor,c,DenyDisclaim,0
",",",",s,,0
I,i,s,SelfDisclosure,0
had,had,s,SelfDisclosure,1
rather,rather,s,SelfDisclosure,2
stick,stick,s,SpaceRelation,0
to,to,s,SpaceRelation,1
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
show,show,s,ReportingEvents,0
Apollo,apollo,s,UNRECOGNIZED,0
a,a,s,Positivity,0
fair,fair,s,Positivity,1
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
heels,heels,nnn,SenseObject,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
sticks,sticks,s,SenseObject,0
to,to,s,Inclusive,0
us,us,s,Inclusive,1
must,must,s,Insist,0
bring,bring,s,,0
some,some,s,Uncertainty,0
glue,glue,c,SenseObject,0
:,:,s,,0
And,and,s,,0
money,money,s,AbstractConcepts,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
binder,binder,c,SenseObject,0
.,.,nnn,,0
Imp,imp,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
are,are,s,ReportingStates,0
these,these,s,Immediacy,0
young,young,s,SenseProperty,0
man's,man's,s,PersonProperty,0
friends,friends,s,StandardsPos,0
rich,rich,c,Positivity,0
?,?,s,Question,0
Will,will,s,PredictedFuture,0
they,they,s,,0
lard,lard,s,SenseObject,0
us,us,s,Inclusive,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
fat,fat,s,SenseProperty,0
pension,pension,c,AbstractConcepts,0
?,?,nnn,Question,0
His,his,s,Biographical_Time,0
father's,father's,s,Biographical_Time,1
but,but,s,Resistance,0
a,a,s,SenseProperty,0
plain,plain,s,SenseProperty,1
Farmer,farmer,c,PersonProperty,0
;,;,s,Resistance,0
but,but,s,Resistance,1
he,he,s,Updates,0
is,is,s,Updates,1
called,called,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
rich,rich,s,Positivity,0
Chuff^,chuff^,c,UNRECOGNIZED,0
.,.,s,,0
He,he,s,Neutral_Attribution,0
keeps,keeps,n,Neutral_Attribution,1
three,three,s,Numbers,0
ploughes,ploughes,c,Motions,0
",",",",s,,0
and,and,s,,0
fourteen,fourteen,s,Numbers,0
yoke,yoke,s,SenseObject,0
of,of,s,,0
Oxen,oxen,nnn,SenseObject,0
But,but,s,Resistance,0
will,will,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
Oxen,oxen,s,SenseObject,0
give,give,s,,0
down,down,s,,0
their,their,s,PersonPronoun,0
milk,milk,c,SenseObject,0
?,?,nnn,Question,0
^,^,c,UNRECOGNIZED,0
aith,aith,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
m^ther,m^ther,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
stroke,stroke,s,Motions,0
hard,hard,s,Negativity,0
for,for,s,Negativity,1
it,it,c,,0
.,.,s,,0
She,she,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
gentlewoman,gentlewoman,s,PersonProperty,0
ot'h,ot'h,s,UNRECOGNIZED,0
left,left,n,SpaceRelation,0
side,side,c,SpaceRelation,1
.,.,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,s,Updates,0
her,her,s,SubjectivePercept,0
say,say,c,SubjectivePercept,1
",",",",s,,0
that,that,s,,0
she,she,s,Biographical_Time,0
would,would,s,Biographical_Time,1
like,like,s,SubjectivePercept,0
her,her,s,PersonPronoun,0
son,son,s,PersonProperty,0
better,better,s,Comparison,0
in,in,s,,0
a,a,s,,0
scarce,scarce,n,Negativity,0
and,and,s,,0
ruffled,ruffled,s,ReportingEvents,0
boots,boots,c,SenseObject,0
",",",",s,,0
then,then,s,,0
in,in,s,,0
a,a,s,SenseObject,0
gown,gown,s,SenseObject,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
^,^,c,UNRECOGNIZED,0
ardell,ardell,s,UNRECOGNIZED,0
of,of,s,,0
books,books,nnn,SenseObject,0
Well,well,s,SenseObject,0
said,said,c,Citations,0
",",",",s,,0
enough,enough,c,SubjectivePercept,0
.,.,s,,0
You,you,s,DirectAddress,0
young,young,s,PersonProperty,0
man,man,c,PersonProperty,1
.,.,s,,0
My,my,s,FirstPer,0
servant,servant,s,PersonProperty,0
has,has,s,,0
entreated,entreated,s,Request,0
hard,hard,s,Negativity,0
for,for,s,Negativity,1
you,you,c,DirectAddress,0
.,.,s,,0
I,i,s,SelfDisclosure,0
am,am,n,SelfDisclosure,1
content,content,s,Positivity,0
to,to,s,Positivity,1
entertain,entertain,s,Positivity,0
you,you,s,DirectAddress,0
upon,upon,s,,0
probation,probation,nnn,Negativity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
ouerioyed,ouerioyed,c,UNRECOGNIZED,0
",",",",s,,0
ouetioyed,ouetioyed,c,UNRECOGNIZED,0
.,.,nnn,,0
Ouerioyed,ouerioyed,c,UNRECOGNIZED,0
?,?,s,Question,0
What,what,s,,0
a,a,s,SenseProperty,0
plain,plain,s,SenseProperty,1
packes^affe,packes^affe,s,UNRECOGNIZED,0
phrase,phrase,s,LangRef,0
is,is,s,ReportingStates,0
that,that,c,ReportingStates,1
?,?,s,Question,0
you,you,s,Insist,0
must,must,s,Insist,1
sublimate,sublimate,s,SubjectivePercept,0
your,your,n,DirectAddress,0
joy,joy,s,Positivity,0
in,in,s,Positivity,0
triumph,triumph,s,Positivity,1
thus,thus,c,ReasonForward,0
.,.,s,Imperative,0
Hold,hold,s,Imperative,1
me,me,s,FirstPer,0
down,down,s,SpaceRelation,0
left,left,s,SpaceRelation,1
I,i,s,FirstPer,0
hit,hit,s,Negativity,0
my,my,s,Negativity,1
head,head,s,SenseObject,0
against,against,s,Resistance,0
a,a,s,Resistance,1
cloud,cloud,nnn,SenseObject,0
Hold,hold,s,,0
me,me,s,FirstPer,0
down,down,s,,0
lest,lest,s,Negativity,0
I,i,s,FirstPer,0
hit,hit,s,Negativity,0
my,my,s,Negativity,1
head,head,s,SenseObject,0
against,against,s,Resistance,0
a,a,s,Resistance,1
cloud,cloud,c,SenseObject,0
.,.,s,,0
O,o,s,LangRef,0
what,what,s,,0
a,a,s,,0
brane,brane,s,UNRECOGNIZED,0
world,world,s,AbstractConcepts,0
is,is,n,ReportingStates,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
all,all,s,,0
made,made,s,Specifiers,0
of,of,s,Specifiers,1
oa^meale,oa^meale,c,UNRECOGNIZED,0
:,:,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
now,now,s,Updates,0
in,in,s,Updates,1
the,the,s,Specifiers,0
way,way,s,Specifiers,1
of,of,s,Specifiers,2
preferment,preferment,s,Positivity,0
and,and,s,,0
gallantry,gallantry,c,StandardsPos,0
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
presently,presently,s,TimeShift,0
run,run,s,SceneShift,0
to,to,s,SceneShift,1
my,my,s,Autobio,0
mother,mother,s,Autobio,1
for,for,s,Specifiers,0
some,some,s,Specifiers,1
cash,cash,s,AbstractConcepts,0
for,for,s,,0
my,my,s,FirstPer,0
entrance,entrance,c,SpaceRelation,0
.,.,s,,0
I,i,s,Generalization,0
Am,am,s,Generalization,1
all,all,s,Generalization,2
now,now,n,Immediacy,0
for,for,s,,0
Maskes,maskes,c,UNRECOGNIZED,0
",",",",s,,0
Revels,revels,c,Positivity,0
",",",",s,,0
Court,court,c,AbstractConcepts,0
.,.,s,,0
sh^p,sh^p,c,UNRECOGNIZED,0
.,.,s,,0
Poor,poor,s,Negativity,0
Apollo,apollo,s,UNRECOGNIZED,0
farewell,farewell,c,SceneShift,0
.,.,nnn,,0
Sir,sir,s,PersonProperty,0
Imp,imp,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
I,i,s,FirstPer,0
honor,honor,s,StandardsPos,0
thee,thee,s,DirectAddress,0
with,with,s,Acknowledge,0
thanks,thanks,c,Acknowledge,1
",",",",s,,0
a,a,s,Specifiers,0
whole,whole,s,Specifiers,1
bushel,bushel,c,SenseObject,0
",",",",s,,0
heap,heap,s,SenseObject,0
measure,measure,c,AbstractConcepts,0
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
light,light,s,SenseProperty,0
come,come,s,ReportingEvents,0
and,and,s,,0
husks,husks,s,SenseObject,0
am,am,s,Question,0
I,i,s,Question,1
sed,sed,c,,0
.,.,nnn,,0
I,i,s,FirstPer,0
enrich,enrich,s,StandardsPos,0
thee,thee,s,DirectAddress,0
with,with,s,Acknowledge,0
thanks,thanks,c,Acknowledge,1
.,.,s,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
brought,brought,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
pretty,pretty,s,SubjectivePercept,0
fat,fat,s,SenseProperty,0
foul,foul,s,Negativity,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
net,net,c,SenseObject,0
.,.,nnn,,0
We,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
make,make,s,ReportingEvents,0
him,him,s,ReportingEvents,1
a,a,s,ReportingEvents,2
flat,flat,s,SenseProperty,0
fool,fool,c,Negativity,0
.,.,nnn,,0
Is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
the,the,s,TimeDuration,0
hour,hour,s,TimeDuration,1
come,come,s,ReportingEvents,0
appointed,appointed,s,CommonAuthorities,0
by,by,s,Cause,0
me,me,s,Cause,1
to,to,s,,0
give,give,s,,0
access,access,s,StandardsPos,0
and,and,s,,0
interviw,interviw,s,UNRECOGNIZED,0
to,to,s,,0
Sir,sir,n,PersonProperty,0
Orgolio,orgolio,nnn,UNRECOGNIZED,0
Yes,yes,s,OralCues,0
sir,sir,c,OralCues,1
",",",",s,,0
the,the,s,SenseObject,0
sun,sun,s,SenseObject,1
and,and,s,,0
clock,clock,s,SenseObject,0
says,says,s,Citations,0
so,so,c,Intensity,0
.,.,s,Intensity,1
(,(,c,Aside,0
And,and,s,Aside,1
my,my,s,FirstPer,0
clock,clock,s,SenseObject,0
tells,tells,s,Citations,0
me,me,s,Citations,1
it,it,s,,0
is,is,n,ReportingStates,0
breakefast,breakefast,s,UNRECOGNIZED,0
time,time,c,,0
.,.,s,,0
If,if,s,Contingency,0
I,i,s,Contingency,1
could,could,s,Contingency,2
tell,tell,s,,0
where,where,s,Curiosity,0
to,to,s,Curiosity,1
lunch,lunch,c,GenericEvents,0
.,.,nnn,Question,0
Why,why,s,Question,1
then,then,s,,0
Vamos,vamos,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,FirstPer,0
set,set,s,ReportingEvents,0
my,my,s,FirstPer,0
legs,legs,s,SenseObject,0
in,in,s,ProjectAhead,0
due,due,s,ProjectAhead,1
array,array,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
march,march,s,AbstractConcepts,0
on,on,s,Motions,0
foot,foot,s,Motions,1
down,down,s,SceneShift,0
to,to,s,SceneShift,1
the,the,n,SceneShift,2
plain,plain,nnn,SenseProperty,0
So,so,s,DirectAddress,0
you,you,s,DirectAddress,1
had,had,s,ProjectBack,0
need,need,c,Insist,0
.,.,s,,0
For,for,s,DirectAddress,0
all,all,s,DirectAddress,1
your,your,s,DirectAddress,2
horses,horses,s,SenseObject,0
have,have,s,,0
ten,ten,s,Numbers,0
toes,toes,c,SenseObject,0
.,.,nnn,,0
OR,or,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
or,or,s,,0
that,that,c,,0
.,.,s,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
my,my,s,Responsibility,0
duty,duty,c,Responsibility,1
.,.,s,ReasonForward,0
So,so,c,ReasonForward,1
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
though,though,s,Concessive,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
yet,yet,s,Resistance,0
why,why,s,Question,0
not,not,s,Question,1
rather,rather,s,Resistance,0
that,that,c,,0
?,?,n,Question,0
I,i,s,FirstPer,0
o,o,s,LangRef,0
that,that,s,,0
mine,mine,s,FirstPer,0
inclination,inclination,s,PrivateThinking,0
draws,draws,s,Motions,0
me,me,c,FirstPer,0
.,.,s,,0
O,o,s,LangRef,0
strange,strange,s,SubjectivePercept,0
Monster,monster,c,Negativity,0
",",",",s,Negativity,0
worse,worse,s,Negativity,1
then,then,s,,0
ever,ever,s,Biographical_Time,0
nature,nature,n,AbstractConcepts,0
did,did,s,ReportingEvents,0
bring,bring,s,Transformation,0
forth,forth,c,Transformation,1
.,.,s,,0
A,a,s,PersonProperty,0
man,man,s,PersonProperty,1
in,in,s,,0
whom,whom,s,PersonProperty,0
the,the,s,PersonProperty,1
light,light,s,SenseProperty,0
of,of,s,StandardsPos,0
reason,reason,s,StandardsPos,1
shines,shines,c,SenseProperty,0
",",",",s,,0
to,to,s,,0
walk,walk,s,Motions,0
in,in,s,,0
the,the,n,,0
cloudy,cloudy,s,SenseProperty,0
night,night,s,,0
of,of,s,,0
tempestuous,tempestuous,s,Negativity,0
passions,passions,c,SubjectivePercept,0
",",",",s,,0
to,to,s,,0
live,live,s,SpaceRelation,0
at,at,s,SpaceRelation,1
once,once,s,TimeShift,0
in,in,s,Specifiers,0
two,two,s,Specifiers,1
contrary,contrary,s,Resistance,0
elements,elements,c,AbstractConcepts,0
.,.,n,,0
Glorious,glorious,s,Positivity,0
Apollo,apollo,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
feign,feign,s,SubjectivePercept,0
would,would,s,ProjectBack,0
still,still,s,Updates,0
rrmaine,rrmaine,s,UNRECOGNIZED,0
chine,chine,c,SenseObject,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
yet,yet,c,SubjectiveTime,0
.,.,s,SubjectiveTime,1
And,and,s,Resistance,0
yet,yet,s,Resistance,1
sweet,sweet,n,SenseProperty,0
Hedo^e,hedo^e,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
divorce,divorce,s,Negative_Relation,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
from,from,s,,0
thee,thee,nnn,DirectAddress,0
PArnassus,parnassus,s,AbstractConcepts,0
plains,plains,c,SenseObject,0
.,.,s,,0
I,i,s,FirstPer,0
he,he,s,PersonPronoun,0
banks,banks,s,SenseObject,0
of,of,s,,0
Hippocrene,hippocrene,c,UNRECOGNIZED,0
",",",",s,,0
The,the,s,,0
laurel,laurel,s,StandardsPos,0
grove,grove,c,SenseObject,0
",",",",s,Generalization,0
all,all,s,Generalization,1
walked,walked,c,ReportingStates,0
",",",",n,ReportingStates,1
all,all,s,,0
searched,searched,s,ReportingEvents,0
by,by,s,Cause,0
me,me,c,Cause,1
:,:,s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,SelfDisclosure,0
find,find,s,SelfDisclosure,1
him,him,s,SelfDisclosure,2
not,not,c,DenyDisclaim,0
.,.,s,,0
O,o,s,LangRef,0
here,here,s,SpaceRelation,0
not,not,s,DenyDisclaim,0
hoped,hoped,c,ReportingStates,0
",",",",s,ReportingStates,1
yet,yet,s,Resistance,0
now,now,s,Immediacy,0
found,found,c,ReportingStates,0
.,.,n,ReportingStates,1
Found,found,c,ReportingEvents,0
?,?,s,Question,0
Is,is,s,ReportingStates,0
this,this,s,,0
he,he,c,PersonPronoun,0
?,?,s,Question,0
Is,is,s,ReportingStates,0
this,this,s,,0
my,my,s,FirstPer,0
Amphibius,amphibius,c,UNRECOGNIZED,0
?,?,s,Question,0
Where,where,s,,0
a^t,a^t,s,UNRECOGNIZED,0
thou,thou,c,DirectAddress,0
?,?,s,Question,0
Who,who,s,,0
art,art,s,AbstractConcepts,0
thou,thou,c,DirectAddress,0
?,?,s,Question,0
Look,look,s,SpaceRelation,0
up,up,n,SpaceRelation,1
and,and,s,,0
show,show,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
friendly,friendly,s,Positivity,0
brow,brow,c,SenseObject,0
.,.,s,,0
I,i,s,SelfDisclosure,0
Hope,hope,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
distaste,distaste,s,Negativity,0
estrangeth,estrangeth,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
^,^,c,UNRECOGNIZED,0
om,om,s,,0
thy,thy,n,DirectAddress,0
Philoponus,philoponus,c,UNRECOGNIZED,0
.,.,s,Question,0
What,what,s,Question,1
have,have,s,Question,0
we,we,s,Question,1
here,here,c,SpaceRelation,0
:,:,s,,0
The,the,s,,0
walking,walking,s,Motions,0
ghost,ghost,s,SenseProperty,0
of,of,s,,0
Amphibius,amphibius,c,UNRECOGNIZED,0
?,?,s,Question,0
Where,where,s,Question,0
is,is,s,Question,1
his,his,n,Question,2
soul,soul,c,Disclosure,0
",",",",s,,0
his,his,s,Biographical_Time,0
life,life,c,Biographical_Time,1
",",",",s,,0
his,his,s,PersonPronoun,0
look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
his,his,s,PersonPronoun,0
speech,speech,nnn,LangRef,0
A,a,s,SceneShift,0
wandering,wandering,s,SceneShift,1
soul,soul,c,Disclosure,0
.,.,nnn,,0
Wandering,wandering,c,Motions,0
?,?,s,Question,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
no,no,s,DenyDisclaim,0
by,by,s,,0
way,way,s,AbstractConcepts,0
can,can,s,Contingency,0
call,call,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
off,off,s,,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,s,,0
These,these,s,Immediacy,0
groves,groves,c,SenseObject,0
",",",",s,,0
these,these,n,Immediacy,0
banks,banks,c,SenseObject,0
",",",",s,,0
and,and,s,,0
shades,shades,c,SenseProperty,0
",",",",s,,0
O,o,s,LangRef,0
^,^,c,UNRECOGNIZED,0
ow,ow,s,Negativity,0
often,often,s,RecurringEvents,0
have,have,s,Question,0
they,they,s,Question,1
bin,bin,s,SenseObject,0
companions,companions,s,Positivity,0
and,and,s,,0
witnesses,witnesses,s,PersonProperty,0
of,of,s,Inclusive,0
our,our,n,Inclusive,1
friendship,friendship,c,Positivity,0
",",",",s,,0
and,and,s,,0
discourses,discourses,s,AbstractConcepts,0
of,of,s,,0
earth,earth,c,SpaceRelation,0
",",",",s,,0
of,of,s,,0
sea,sea,c,SenseObject,0
",",",",s,,0
of,of,s,,0
stars,stars,c,SenseObject,0
",",",",s,,0
of,of,s,,0
spheres,spheres,c,SenseObject,0
",",",",s,,0
of,of,n,,0
motions,motions,c,Motions,0
",",",",s,,0
of,of,s,,0
rest,rest,c,,0
",",",",s,,0
of,of,s,,0
beasts,beasts,c,Negativity,0
",",",",s,,0
of,of,s,AbstractConcepts,0
plants,plants,c,AbstractConcepts,1
",",",",s,,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
Dame,dame,s,SenseObject,0
natures,natures,s,AbstractConcepts,0
works,works,c,ReportingEvents,0
",",",",s,,0
and,and,n,,0
wondrous,wondrous,s,Curiosity,0
art,art,c,AbstractConcepts,0
",",",",s,,0
by,by,s,Specifiers,0
which,which,s,Specifiers,1
this,this,s,,0
All,all,s,,0
stands,stands,s,,0
thus,thus,s,ReasonForward,0
composed,composed,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
framed,framed,s,ReportingEvents,0
in,in,s,,0
most,most,s,Comparison,0
exact,exact,n,ReportingEvents,0
proportion,proportion,c,Comparison,0
.,.,s,,0
Awake,awake,s,SenseProperty,0
I,i,s,FirstPer,0
say,say,c,Citations,0
",",",",s,,0
the,the,s,CommonAuthorities,0
Muses,muses,s,CommonAuthorities,1
call,call,s,ReportingEvents,0
us,us,s,Inclusive,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
task,task,nnn,AbstractConcepts,0
Worthy,worthy,s,StandardsPos,0
Philoponus,philoponus,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
