O,o,s,LangRef,0
you,you,s,DirectAddress,0
see,see,s,DirectAddress,1
not,not,s,DenyDisclaim,0
what,what,s,DenyDisclaim,1
he,he,n,PersonPronoun,0
bears,bears,nnn,SenseObject,0
A,a,s,SenseObject,0
Kings,kings,s,SenseObject,1
estate,estate,s,AbstractConcepts,0
is,is,s,ReportingStates,0
miserable,miserable,c,StandardsNeg,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
stand,stand,s,StandardsPos,0
in,in,s,StandardsPos,1
awe,awe,s,StandardsPos,2
of,of,s,StandardsPos,3
those,those,s,AbstractConcepts,0
that,that,s,AbstractConcepts,1
are,are,s,ReportingStates,0
in,in,s,,0
misery,misery,c,StandardsNeg,0
.,.,nnn,,0
If,if,s,Contingency,0
a,a,s,Contingency,1
King,king,s,PersonProperty,0
through,through,s,,0
fond,fond,s,Positivity,0
security,security,s,StandardsPos,0
become,become,s,Transformation,0
a,a,s,Transformation,1
prey,prey,c,SenseObject,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
most,most,s,Comparison,0
miserable,miserable,c,StandardsNeg,0
.,.,nnn,Curiosity,0
How,how,s,Curiosity,1
then,then,s,Curiosity,2
may,may,s,Request,0
a,a,s,Request,1
King,king,s,PersonProperty,0
remain,remain,s,TimeDuration,0
in,in,s,StandardsPos,0
safety,safety,c,StandardsPos,1
?,?,nnn,Question,0
What,what,s,,0
withstands,withstands,s,Resistance,0
his,his,s,PersonPronoun,0
pleasant,pleasant,s,Positivity,0
queit,queit,c,UNRECOGNIZED,0
",",",",s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
soon,soon,s,ProjectAhead,0
extirp,extirp,c,UNRECOGNIZED,0
.,.,nnn,,0
Surely,surely,s,Confidence,0
a,a,s,,0
Tyrant,tyrant,s,Negative_Relation,0
and,and,s,,0
a,a,s,SenseObject,0
King,king,s,SenseObject,1
that's,that's,s,Reinforce,0
good,good,c,Reinforce,1
",",",",s,,0
differ,differ,s,Comparison,0
in,in,s,,0
this,this,c,Immediacy,0
;,;,s,Immediacy,1
the,the,s,Specifiers,0
one,one,s,Specifiers,1
his,his,s,PersonPronoun,0
foes,foes,n,Negative_Relation,0
preserves,preserves,c,ProjectAhead,0
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
foe,foe,s,Negative_Relation,0
to,to,s,,0
them,them,s,,0
he,he,s,Neutral_Attribution,0
Rules,rules,nnn,Neutral_Attribution,1
Either,either,s,Metadiscourse,0
is,is,s,ReportingStates,0
hard,hard,c,,0
",",",",s,,0
to,to,s,,0
perish,perish,s,Negativity,0
or,or,s,,0
destroy,destroy,c,Negativity,0
;,;,s,Resistance,0
but,but,s,Resistance,1
it,it,s,,0
is,is,s,Positivity,0
better,better,c,Positivity,1
",",",",s,,0
if,if,s,Contingency,0
make,make,s,ReportingEvents,0
choice,choice,s,SubjectivePercept,0
he,he,n,Insist,0
must,must,c,Insist,1
",",",",s,,0
an,an,s,Negative_Relation,0
enemy,enemy,s,Negative_Relation,1
to,to,s,,0
destroy,destroy,nnn,Negativity,0
Where,where,s,,0
no,no,s,DenyDisclaim,0
necessity,necessity,s,Insist,0
the,the,s,Specifiers,0
one,one,s,Specifiers,1
requires,requires,c,CommonAuthorities,0
",",",",s,,0
either,either,s,Metadiscourse,0
is,is,s,ReportingStates,0
miserable,miserable,c,StandardsNeg,0
.,.,nnn,Confront,0
Should,should,s,Confront,1
you,you,s,Confront,2
in,in,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
tumult,tumult,s,Negativity,0
use,use,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
rigor,rigor,c,StandardsPos,0
",",",",s,,0
the,the,s,,0
wavering,wavering,s,Uncertainty,0
vulgars,vulgars,s,AbstractConcepts,0
fury,fury,s,Anger,0
being,being,n,ReportingStates,0
raised,raised,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Princes,princes,c,PersonProperty,0
",",",",s,,0
Laws,laws,c,AbstractConcepts,0
",",",",s,,0
Religion,religion,c,AbstractConcepts,0
",",",",s,,0
Power,power,s,AbstractConcepts,0
contemned,contemned,c,Negativity,0
",",",",s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
the,the,s,,0
base,base,s,AbstractConcepts,0
Plebeans,plebeans,n,UNRECOGNIZED,0
made,made,s,ReportingEvents,0
a,a,s,,0
scorn,scorn,c,Negative_Relation,0
;,;,s,,0
Take,take,s,SubjectivePercept,0
heed,heed,c,SubjectivePercept,1
",",",",s,,0
that,that,s,,0
lenities,lenities,s,SubjectivePercept,0
deceitful,deceitful,s,Anger,0
looks,looks,s,ReportingEvents,0
draw,draw,s,Motions,0
not,not,s,DenyDisclaim,0
your,your,s,DirectAddress,0
mind,mind,n,DirectAddress,1
from,from,s,,0
equity,equity,c,StandardsPos,0
",",",",s,,0
what,what,s,SubjectivePercept,0
seems,seems,s,SubjectivePercept,1
a,a,s,SpaceRelation,0
far,far,s,SpaceRelation,1
off,off,s,,0
mildness,mildness,c,Positivity,0
",",",",s,,0
to,to,s,,0
one,one,s,Numbers,0
near,near,s,SpaceRelation,0
at,at,s,SpaceRelation,1
hand,hand,s,SpaceRelation,2
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
the,the,n,PredictedFuture,2
greatest,greatest,s,Comparison,0
wildness,wildness,c,AbstractConcepts,0
;,;,s,,0
while,while,s,TimeDuration,0
you,you,s,DirectAddress,0
spare,spare,s,SenseProperty,0
one,one,s,Numbers,0
Factious,factious,s,StandardsNeg,0
man,man,s,PersonProperty,0
that's,that's,s,ReportingStates,0
desperately,desperately,s,Intensity,0
bad,bad,c,Negativity,0
",",",",s,,0
you,you,n,DirectAddress,0
seek,seek,s,ProjectAhead,0
to,to,s,ProjectAhead,1
ruin,ruin,s,Negativity,0
all,all,c,,0
:,:,s,,0
whom,whom,s,PersonProperty,0
he,he,s,PersonProperty,1
to,to,s,,0
arm,arm,s,SenseObject,0
against,against,s,,0
your,your,s,DirectAddress,0
life,life,s,DirectAddress,1
endeavors,endeavors,s,ProjectAhead,0
day,day,s,RecurringEvents,0
and,and,s,RecurringEvents,1
night,night,c,RecurringEvents,2
",",",",n,,0
what,what,s,,0
needs,needs,s,Insist,0
must,must,s,Insist,1
be,be,s,SpaceRelation,0
at,at,s,SpaceRelation,1
length,length,s,AbstractConcepts,0
feign,feign,s,SubjectivePercept,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
done,done,c,ReportingStates,0
;,;,s,ReportingStates,1
that,that,s,,0
the,the,s,,0
inconstant,inconstant,s,StandardsNeg,0
people,people,s,PersonProperty,0
are,are,n,ReportingStates,0
stirred,stirred,s,Motions,0
up,up,s,Motions,1
to,to,s,,0
arms,arms,c,SenseObject,0
",",",",s,,0
that,that,s,,0
every,every,s,Generalization,0
where,where,s,SpaceRelation,0
they,they,s,SpaceRelation,1
all,all,s,SubjectivePercept,0
things,things,s,SubjectivePercept,1
burn,burn,c,,0
",",",",s,,0
with,with,s,,0
woeful,woeful,s,Sad,0
War,war,c,GenericEvents,0
",",",",s,,0
and,and,n,,0
Villages,villages,s,SenseObject,0
left,left,s,SceneShift,0
wasted,wasted,c,Negativity,0
",",",",s,Negativity,1
our,our,s,Inclusive,0
Virgins,virgins,s,PersonProperty,0
ravished,ravished,s,Intensity,0
and,and,s,,0
our,our,s,Inclusive,0
Cities,cities,s,Inclusive,1
fire,fire,c,SenseObject,0
",",",",s,,0
and,and,s,,0
with,with,n,,0
ambigous,ambigous,s,UNRECOGNIZED,0
fortune,fortune,s,ProjectAhead,0
Armies,armies,s,PersonProperty,0
joined,joined,c,ReportingStates,0
.,.,s,ReportingStates,1
When,when,s,,0
Liberty,liberty,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
burst,burst,s,Motions,0
the,the,s,,0
reins,reins,s,SenseObject,0
of,of,s,,0
Laws,laws,c,AbstractConcepts,0
",",",",n,,0
that,that,s,,0
clemency,clemency,s,Positivity,0
too,too,s,Negativity,0
late,late,s,Negativity,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
then,then,s,PredictedFuture,1
condemn,condemn,c,Negative_Relation,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
here,here,s,SpaceRelation,0
behold,behold,s,SpaceRelation,0
that,that,s,,0
plague,plague,s,Negativity,0
and,and,n,,0
mischiefs,mischiefs,s,StandardsNeg,0
head,head,c,SenseObject,0
",",",",s,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
that,that,s,,0
high,high,s,,0
Reformer,reformer,c,CommonAuthorities,0
",",",",s,,0
question,question,s,Resistance,0
him,him,c,Resistance,1
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
err,err,c,StandardsNeg,0
",",",",n,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
hear,hear,s,ReportingEvents,0
from,from,s,ReportingEvents,1
him,him,s,PersonPronoun,0
much,much,s,Comparison,0
more,more,s,Comparison,1
than,than,s,Comparison,2
fame,fame,s,StandardsPos,0
has,has,s,,0
publis^t,publis^t,c,UNRECOGNIZED,0
:,:,s,,0
nor,nor,s,DenyDisclaim,0
do,do,s,Question,0
I,i,s,Question,1
mervaile,mervaile,n,UNRECOGNIZED,0
that,that,s,,0
there,there,s,Contingency,0
can,can,s,Contingency,1
be,be,s,Contingency,2
some,some,s,Uncertainty,0
that,that,s,,0
scorn,scorn,s,Negative_Relation,0
your,your,s,DirectAddress,0
Government,government,c,CommonAuthorities,0
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
the,the,n,Negativity,0
wicked,wicked,s,Negativity,1
sort,sort,s,ReportingEvents,0
through,through,s,ReportingEvents,1
lenity,lenity,s,SubjectivePercept,0
provoke,provoke,nnn,SubjectivePercept,0
When,when,s,,0
a,a,s,Positivity,0
good,good,s,Positivity,1
King,king,s,PersonProperty,0
is,is,s,Positivity,0
able,able,s,Positivity,1
to,to,s,,0
do,do,s,Intensity,0
much,much,c,Intensity,0
",",",",s,,0
his,his,s,PersonPronoun,0
power,power,s,AbstractConcepts,0
he,he,s,Insist,0
ought,ought,s,Insist,1
to,to,s,Insist,2
moderate,moderate,c,ReportingEvents,0
.,.,nnn,Imperative,0
Say,say,s,Imperative,1
you,you,s,DirectAddress,0
so,so,c,DirectAddress,1
?,?,s,Question,0
This,this,s,,0
upstart,upstart,s,Negativity,0
now,now,s,Updates,0
will,will,s,Updates,1
moderate,moderate,s,ReportingEvents,0
your,your,s,DirectAddress,0
Scepter,scepter,c,SenseObject,0
",",",",s,,0
and,and,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
rule,rule,n,AbstractConcepts,0
according,according,s,Citations,0
to,to,s,Citations,1
his,his,s,Citations,2
will,will,c,PredictedFuture,0
",",",",s,Resistance,0
but,but,s,Resistance,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
the,the,s,DirectAddress,2
spirit,spirit,s,SubjectivePercept,0
of,of,s,,0
a,a,s,SenseObject,0
King,king,s,SenseObject,1
--,--,nnn,,0
But,but,s,Resistance,0
get,get,s,,0
thee,thee,s,DirectAddress,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
leave,leave,s,,0
these,these,s,Immediacy,0
things,things,s,Uncertainty,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nnn,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
",",",",s,,0
lest,lest,s,Negativity,0
you,you,s,DirectAddress,0
rail,rail,s,Negative_Relation,0
at,at,s,Negative_Relation,1
me,me,s,FirstPer,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
did,did,s,ReportingEvents,0
before,before,c,Sequence,0
:,:,s,,0
when,when,s,,0
Queens,queens,s,PersonProperty,0
yield,yield,s,ReportingEvents,0
much,much,n,Intensity,0
to,to,s,,0
men,men,s,PersonProperty,0
of,of,s,PersonProperty,1
basest,basest,s,Negativity,0
kind,kind,c,Positivity,0
",",",",s,,0
what,what,s,,0
hope,hope,s,ProjectAhead,0
of,of,s,ProjectAhead,1
equity,equity,s,StandardsPos,0
will,will,s,PredictedFuture,0
cherish,cherish,s,Positivity,0
others,others,nnn,Uncertainty,0
is,is,s,Question,0
she,she,s,Question,1
gone,gone,c,ReportingEvents,0
?,?,s,Question,0
she,she,s,Updates,0
is,is,c,Updates,1
",",",",s,,0
now,now,s,Metadiscourse,0
let,let,s,Metadiscourse,1
me,me,s,FirstPer,0
tell,tell,s,,0
thee,thee,c,DirectAddress,0
;,;,s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
that,that,s,Uncertainty,0
may,may,s,Uncertainty,1
move,move,n,Motions,0
thee,thee,c,DirectAddress,0
",",",",s,,0
or,or,s,,0
that,that,s,,0
strange,strange,s,SubjectivePercept,0
thou,thou,s,DirectAddress,0
may,may,s,Contingency,0
conceive,conceive,c,PrivateThinking,0
",",",",s,,0
if,if,s,Contingency,0
an,an,s,Contingency,1
offended,offended,s,Anger,0
woman,woman,c,PersonProperty,0
",",",",s,,0
rich,rich,c,Positivity,0
",",",",s,,0
noble,noble,c,StandardsPos,0
",",",",n,,0
potent,potent,c,StandardsPos,0
",",",",s,,0
finally,finally,s,Updates,0
a,a,s,,0
Queen,queen,c,PersonProperty,0
",",",",s,,0
do,do,s,Intensity,0
entertain,entertain,s,Positivity,0
more,more,s,Comparison,0
anger,anger,s,Anger,0
then,then,s,Sequence,0
is,is,s,Sequence,1
meet,meet,c,ReportingEvents,0
.,.,s,Intensity,0
Even,even,s,Intensity,1
thou,thou,s,DirectAddress,0
thy,thy,n,DirectAddress,0
self,self,s,SubjectivePercept,0
may,may,s,Contingency,0
witness,witness,s,PersonProperty,0
it,it,s,,0
the,the,s,Positivity,0
best,best,s,Positivity,1
how,how,s,OpenQuery,0
much,much,s,OpenQuery,1
thy,thy,s,DirectAddress,0
welfare,welfare,s,AbstractConcepts,0
I,i,s,Autobio,0
have,have,s,Autobio,1
still,still,s,Autobio,2
regarded,regarded,c,ReportingStates,0
;,;,n,ReportingStates,1
for,for,s,Specifiers,0
all,all,s,Specifiers,1
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
hate,hate,s,Negativity,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
require,require,s,CommonAuthorities,0
thee,thee,s,DirectAddress,0
as,as,s,,0
guilty,guilty,s,Negative_Relation,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
punshed,punshed,c,UNRECOGNIZED,0
",",",",s,,0
our,our,n,Inclusive,0
Priests,priests,s,PersonProperty,0
murmur,murmur,c,SenseProperty,0
",",",",s,,0
our,our,s,Inclusive,0
Nobles,nobles,s,PersonProperty,0
grieve,grieve,c,Sad,0
",",",",s,,0
and,and,s,,0
surely,surely,s,Confidence,0
what,what,s,Curiosity,0
it,it,s,Curiosity,1
is,is,s,Curiosity,2
that,that,s,Curiosity,3
may,may,s,Contingency,0
increase,increase,s,Transformation,0
the,the,n,Transformation,1
common,common,s,AbstractConcepts,0
sorts,sorts,s,AbstractConcepts,0
complaint,complaint,c,Negative_Relation,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,Positivity,0
relate,relate,s,Positivity,1
in,in,s,Specifiers,0
brief,brief,c,Specifiers,1
:,:,s,,0
In,in,s,,0
thy,thy,s,DirectAddress,0
Orations,orations,c,AbstractConcepts,0
",",",",s,,0
thou,thou,s,DirectAddress,0
all,all,s,Generalization,0
the,the,n,Generalization,1
Orders,orders,s,CommonAuthorities,0
openly,openly,s,Disclosure,0
revilest,revilest,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
vulgar,vulgar,s,StandardsNeg,0
sort,sort,s,AbstractConcepts,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
old,old,s,SenseProperty,0
Laws,laws,s,AbstractConcepts,0
unskilled,unskilled,c,StandardsNeg,0
",",",",s,,0
thou,thou,n,DirectAddress,0
cunningly,cunningly,s,SubjectivePercept,0
receivest,receivest,s,UNRECOGNIZED,0
the,the,s,,0
deadly,deadly,s,Negativity,0
venime,venime,s,UNRECOGNIZED,0
of,of,s,,0
a,a,s,Updates,0
new,new,s,Updates,1
Sect,sect,s,PersonProperty,0
dispersing,dispersing,c,Transformation,0
",",",",s,,0
and,and,s,,0
impairest,impairest,n,UNRECOGNIZED,0
with,with,s,,0
speeches,speeches,s,LangRef,0
turbulent,turbulent,c,Negativity,0
",",",",s,,0
our,our,s,Inclusive,0
regal,regal,s,CommonAuthorities,0
State,state,c,,0
",",",",s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Republic,republic,s,CommonAuthorities,0
peace,peace,c,StandardsPos,0
",",",",n,,0
prohibiting,prohibiting,s,Resistance,0
our,our,s,Inclusive,0
men,men,s,PersonProperty,0
of,of,s,PersonProperty,1
War,war,s,GenericEvents,0
their,their,s,PersonPronoun,0
Captain,captain,s,PersonProperty,0
to,to,s,,0
obey,obey,c,CommonAuthorities,0
",",",",s,,0
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
Caesar,caesar,c,,0
",",",",s,,0
while,while,s,TimeDuration,0
thou,thou,n,DirectAddress,0
promisest,promisest,s,UNRECOGNIZED,0
new,new,s,,0
Kingdoms,kingdoms,s,CommonAuthorities,0
to,to,s,,0
the,the,s,,0
vulgar,vulgar,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
free,free,s,StandardsPos,0
them,them,s,StandardsPos,1
of,of,s,StandardsPos,2
their,their,s,PersonPronoun,0
newforraign,newforraign,n,UNRECOGNIZED,0
yok,yok,c,UNRECOGNIZED,0
",",",",s,,0
andstir'st,andstir'st,s,UNRECOGNIZED,0
them,them,s,,0
up,up,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
vain,vain,s,Negativity,0
confidence,confidence,c,StandardsPos,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
do,do,s,Intensity,0
permit,permit,s,CommonAuthorities,0
this,this,s,,0
our,our,n,Inclusive,0
Rebellious,rebellious,s,Resistance,0
Nation,nation,s,CommonAuthorities,0
to,to,s,,0
rest,rest,c,,0
:,:,s,,0
And,and,s,,0
madmen,madmen,s,Anger,0
like,like,s,SubjectivePercept,0
us,us,c,Inclusive,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
we,we,s,ProjectBack,0
had,had,s,ProjectBack,1
endured,endured,s,Resistance,0
but,but,s,Resistance,0
small,small,n,SenseProperty,0
calamity,calamity,c,Negativity,0
",",",",s,,0
thou,thou,s,DirectAddress,0
reinsittest,reinsittest,s,UNRECOGNIZED,0
the,the,s,,0
Romans,romans,s,,0
a,a,s,Updates,0
new,new,s,Updates,1
War,war,s,Negativity,0
against,against,s,Negativity,1
us,us,s,Inclusive,0
to,to,s,,0
make,make,c,ReportingEvents,0
;,;,s,Specifiers,0
Nor,nor,s,Specifiers,1
doubt,doubt,n,Uncertainty,0
I,i,s,FirstPer,0
what,what,s,,0
thou,thou,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
do,do,s,Intensity,0
being,being,s,ReportingStates,0
absent,absent,c,Negativity,0
",",",",s,,0
seeing,seeing,s,,0
thou,thou,s,DirectAddress,0
openly,openly,s,Disclosure,0
do,do,s,Intensity,0
me,me,s,FirstPer,0
upbraid,upbraid,s,Negative_Relation,0
with,with,s,Specifiers,0
an,an,n,Specifiers,1
unlawful,unlawful,s,StandardsNeg,0
marriage,marriage,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
would,would,s,ProjectBack,0
heap,heap,s,SpaceRelation,0
the,the,s,SpaceRelation,1
peoples,peoples,s,PersonProperty,0
hate,hate,s,Negativity,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
",",",",s,,0
and,and,s,,0
attempt'st,attempt'st,n,UNRECOGNIZED,0
all,all,s,Generalization,0
that,that,s,Generalization,1
thou,thou,s,DirectAddress,0
can,can,s,Contingency,0
to,to,s,,0
make,make,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
brother,brother,s,PersonProperty,0
raise,raise,s,ReportingEvents,0
unnatural,unnatural,s,StandardsNeg,0
War,war,s,Negativity,0
against,against,s,Negativity,1
me,me,c,FirstPer,0
:,:,s,,0
And,and,s,,0
as,as,n,Resemblances,0
if,if,s,Resemblances,1
thou,thou,s,DirectAddress,0
had,had,s,ProjectBack,0
done,done,s,ReportingStates,0
little,little,s,SenseProperty,0
mischief,mischief,c,StandardsNeg,0
:,:,s,,0
for,for,s,,0
the,the,s,,0
safety,safety,s,StandardsPos,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
alike,alike,s,Inclusive,0
presuming,presuming,s,Negativity,0
to,to,s,Negativity,1
do,do,n,Generalization,0
all,all,s,Generalization,1
things,things,c,Uncertainty,0
",",",",s,,0
nowagainst,nowagainst,s,UNRECOGNIZED,0
Heaven,heaven,s,Positivity,0
thou,thou,s,DirectAddress,0
preparest,preparest,s,UNRECOGNIZED,0
to,to,s,,0
fi^ht,fi^ht,c,UNRECOGNIZED,0
;,;,s,,0
those,those,s,,0
holy,holy,s,CommonAuthorities,0
Rites,rites,n,CommonAuthorities,1
attempting,attempting,s,ProjectAhead,0
to,to,s,ProjectAhead,1
abolish,abolish,c,ReportingEvents,0
",",",",s,,0
wherewith,wherewith,s,CommonAuthorities,0
this,this,s,,0
Kingdom,kingdom,s,CommonAuthorities,0
hitherto,hitherto,s,ProjectBack,0
has,has,s,ProjectBack,1
stood,stood,c,ReportingEvents,0
:,:,s,,0
These,these,s,Immediacy,0
things,things,n,Uncertainty,0
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
grudge,grudge,s,Negative_Relation,0
at,at,c,,0
",",",",s,,0
and,and,s,,0
complain,complain,s,Negative_Relation,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
flow,flow,s,Motions,0
to,to,s,,0
vindicate,vindicate,s,StandardsPos,0
and,and,s,,0
right,right,s,,0
their,their,n,PersonPronoun,0
Countries,countries,s,AbstractConcepts,0
Laws,laws,c,AbstractConcepts,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
have,have,s,Question,0
I,i,s,Question,1
shown,shown,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
in,in,s,,0
nothing,nothing,s,DenyDisclaim,0
harsh,harsh,s,Negativity,0
to,to,s,,0
thee,thee,c,DirectAddress,0
",",",",s,Resistance,0
but,but,s,Resistance,1
all,all,s,Generalization,0
the,the,n,Generalization,1
favor,favor,s,Positivity,0
that,that,s,,0
a,a,s,,0
benevolent,benevolent,s,Positivity,0
and,and,s,,0
friendly,friendly,s,Positivity,0
Judge,judge,s,PrivateThinking,0
can,can,s,Confidence,0
show,show,s,Confidence,1
thee,thee,c,DirectAddress,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shallt,shallt,n,UNRECOGNIZED,0
plenteously,plenteously,s,StandardsPos,0
receive,receive,c,ReportingEvents,0
;,;,s,,0
For,for,s,,0
no,no,s,DenyDisclaim,0
Assyrian,assyrian,s,UNRECOGNIZED,0
or,or,s,,0
Egyptian,egyptian,s,,0
Father,father,s,PersonProperty,0
has,has,s,Cause,0
me,me,s,Cause,1
begotten,begotten,s,Transformation,0
a,a,n,,0
blood-thirsty,blood-thirsty,s,UNRECOGNIZED,0
Tyrant,tyrant,c,Negative_Relation,0
",",",",s,,0
who,who,s,ProjectBack,0
had,had,s,ProjectBack,1
with,with,s,DirectAddress,0
you,you,s,DirectAddress,1
own,own,s,DirectAddress,2
Country,country,c,AbstractConcepts,0
",",",",s,,0
parent,parent,c,PersonProperty,0
",",",",s,,0
nurse,nurse,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
the,the,n,,0
spacious,spacious,s,SenseProperty,0
Earth,earth,c,SpaceRelation,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
that,that,s,,0
as,as,s,RecurringEvents,0
often,often,s,RecurringEvents,1
as,as,s,RecurringEvents,2
any,any,s,Specifiers,0
of,of,s,Specifiers,1
the,the,s,Specifiers,2
meanest,meanest,s,Negativity,0
People,people,s,PersonProperty,0
perish,perish,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
lose,lose,s,Negativity,0
me,me,n,FirstPer,0
thinks,thinks,s,Citations,0
a,a,s,Citations,1
member,member,s,AbstractConcepts,0
of,of,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
even,even,s,SubjectivePercept,0
from,from,s,SubjectivePercept,1
this,this,s,,0
body,body,s,SenseObject,0
torn,torn,c,ReportingStates,0
;,;,s,ReportingStates,1
Nor,nor,s,DenyDisclaim,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
find,find,s,,0
of,of,n,,0
Herod,herod,s,,0
an,an,s,StandardsPos,0
upright,upright,s,StandardsPos,1
and,and,s,,0
gentle,gentle,s,Positivity,0
Judge,judge,c,PrivateThinking,0
:,:,s,,0
If,if,s,Contingency,0
thou,thou,s,DirectAddress,0
be,be,s,StandardsPos,0
able,able,s,StandardsPos,1
falsely,falsely,s,StandardsNeg,0
to,to,s,,0
con^ute,con^ute,s,UNRECOGNIZED,0
what,what,s,,0
other,other,n,Specifiers,0
things,things,s,Uncertainty,0
are,are,s,ReportingStates,0
laid,laid,s,ReportingEvents,0
unto,unto,s,CommonAuthorities,0
thy,thy,s,DirectAddress,0
charge,charge,c,AbstractConcepts,0
",",",",s,Generalization,0
All,all,s,Generalization,1
thou,thou,s,DirectAddress,0
have,have,s,,0
uttered,uttered,s,ReportingEvents,0
against,against,s,Resistance,0
me,me,s,Resistance,1
and,and,s,,0
mine,mine,s,FirstPer,0
I,i,n,SelfDisclosure,0
freely,freely,s,SelfDisclosure,1
pardon,pardon,c,Positivity,0
",",",",s,,0
heartily,heartily,s,Positivity,0
remit,remit,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
understand,understand,s,PrivateThinking,0
that,that,s,PrivateThinking,1
I,i,s,FirstPer,0
neglect,neglect,s,Negativity,0
mine,mine,n,FirstPer,0
own,own,s,ReportingEvents,0
and,and,s,,0
prosecute,prosecute,s,Negativity,0
the,the,s,Negativity,1
public,public,s,CommonAuthorities,0
wrong,wrong,c,StandardsNeg,0
",",",",s,,0
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
being,being,s,ReportingStates,0
witness,witness,c,PersonProperty,0
:,:,s,,0
and,and,s,,0
I,i,s,FirstPer,0
wish,wish,n,SubjectivePercept,0
thou,thou,s,DirectAddress,0
may,may,s,Contingency,0
so,so,s,Confidence,0
clear,clear,s,Confidence,1
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
of,of,s,,0
other,other,s,Specifiers,0
crimes,crimes,c,StandardsNeg,0
",",",",s,,0
that,that,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
occasion,occasion,s,AbstractConcepts,0
of,of,s,,0
severity,severity,s,Negativity,0
be,be,n,ReportingStates,0
left,left,s,SceneShift,0
me,me,s,FirstPer,0
through,through,s,,0
thy,thy,s,DirectAddress,0
innocence,innocence,nnn,Disclosure,0
