Heaven,heaven,s,Positivity,0
feet,feet,s,DirectAddress,2
as,as,s,,0
a,a,s,,0
Sacrifice,sacrifice,s,StandardsPos,0
for,for,n,Specifiers,0
all,all,s,Specifiers,1
the,the,s,,0
ills,ills,s,StandardsNeg,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
done,done,s,ReportingStates,0
you,you,nnn,DirectAddress,0
How,how,s,,0
strangely,strangely,s,Uncertainty,0
am,am,s,Question,0
I,i,s,Question,1
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
hear,hear,s,SpaceRelation,0
him,him,s,PersonPronoun,0
talk,talk,nnn,ReportingEvents,0
Se^ernia,se^ernia,s,UNRECOGNIZED,0
see,see,s,,0
--,--,s,,0
the,the,s,,0
Dancers,dancers,s,PersonProperty,0
do,do,s,Intensity,0
appear,appear,c,SubjectivePercept,0
;,;,nn,,0
Sir,sir,s,PersonProperty,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
seat,seat,c,SenseObject,0
?,?,nnn,Question,0
Curse,curse,s,Negativity,0
on,on,s,,0
his,his,s,PersonPronoun,0
sports,sports,s,SenseProperty,0
that,that,s,,0
interrupted,interrupted,s,SubjectiveTime,0
me,me,c,SubjectiveTime,1
",",",",s,,0
My,my,s,FirstPer,0
very,very,s,Intensity,0
soul,soul,s,Disclosure,0
was,was,s,ProjectBack,0
hovering,hovering,s,Motions,0
at,at,s,,0
my,my,s,FirstPer,0
Lip,lip,c,SenseObject,0
",",",",n,,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
have,have,s,,0
discovered,discovered,s,Curiosity,0
all,all,s,Generalization,0
its,its,s,Generalization,1
secrets,secrets,c,Disclosure,0
.,.,s,Resistance,0
But,but,s,Resistance,1
oh,oh,c,OralCues,0
!,!,s,,0
I,i,s,FirstPer,0
dread,dread,s,Fear,0
to,to,s,,0
tell,tell,s,,0
her,her,s,PersonPronoun,0
of,of,s,,0
my,my,n,FirstPer,0
pain,pain,c,Negativity,0
",",",",s,TimeDuration,0
And,and,s,TimeDuration,1
when,when,s,TimeDuration,2
I,i,s,SelfDisclosure,0
would,would,c,SelfDisclosure,1
",",",",s,,0
an,an,s,,0
Awful,awful,s,Negativity,0
trembling,trembling,s,Motions,0
seizes,seizes,s,Intensity,0
me,me,c,FirstPer,0
",",",",s,,0
And,and,s,,0
she,she,s,SubjectivePercept,0
can,can,s,SubjectivePercept,1
only,only,s,SubjectivePercept,2
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),n,,0
my,my,s,FirstPer,0
dying,dying,s,Negativity,0
eyes,eyes,c,SenseObject,0
",",",",s,,0
read,read,s,ReportingEvents,0
all,all,s,Generalization,0
the,the,s,Generalization,1
Sentiments,sentiments,s,Positivity,0
of,of,s,,0
my,my,s,FirstPer,0
Captive,captive,s,SubjectivePercept,0
heart,heart,nnn,SenseObject,0
The,the,s,Comparison,0
more,more,s,Comparison,1
I,i,s,FirstPer,0
gaze,gaze,s,SpaceRelation,0
upon,upon,s,SpaceRelation,1
this,this,s,,0
English,english,s,AbstractConcepts,0
Stranger,stranger,c,PersonProperty,0
",",",",s,,0
the,the,s,Comparison,0
more,more,s,Comparison,1
Confusion,confusion,s,Negativity,0
struggles,struggles,s,Resistance,0
in,in,s,,0
my,my,n,SelfDisclosure,0
Soul,soul,c,SelfDisclosure,1
",",",",s,,0
Often,often,s,RecurringEvents,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,s,Updates,0
of,of,s,StandardsPos,0
Love,love,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
often,often,s,RecurringEvents,0
this,this,s,,0
Gallant,gallant,s,StandardsPos,0
Man,man,s,PersonProperty,0
(,(,c,,0
When,when,s,,0
Peace,peace,s,StandardsPos,0
had,had,s,ProjectBack,0
made,made,n,Cause,0
him,him,s,Cause,1
pay,pay,s,ReportingEvents,0
his,his,s,PersonPronoun,0
idle,idle,s,SenseProperty,0
Visits,visits,c,SceneShift,0
),),s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
told,told,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
thousand,thousand,s,Numbers,0
tales,tales,s,LangRef,0
of,of,s,LangRef,1
dying,dying,s,Negativity,0
Maids,maids,c,PersonProperty,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
ever,ever,n,Biographical_Time,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
spoke,spoke,c,ReportingStates,0
",",",",s,ReportingStates,1
my,my,s,FirstPer,0
panting,panting,s,Motions,0
heart,heart,c,SenseObject,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Prophetic,prophetic,s,ProjectAhead,0
fear,fear,s,Fear,0
in,in,s,Fear,1
sighs,sighs,s,Motions,0
replied,replied,c,Repair_Citation,0
",",",",s,,0
I,i,n,Metadiscourse,0
shall,shall,s,Metadiscourse,1
fall,fall,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Victim,victim,s,Negativity,0
to,to,s,,0
his,his,s,PersonPronoun,0
Eyes,eyes,nnn,SenseObject,0
Sir,sir,s,PersonProperty,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
a,a,s,DirectAddress,2
Messenger,messenger,s,PersonProperty,0
from,from,s,,0
the,the,s,,0
English,english,s,AbstractConcepts,0
Council,council,nn,CommonAuthorities,0
Desires,desires,s,Positivity,0
admittance,admittance,s,SceneShift,0
to,to,s,,0
the,the,s,CommonAuthorities,0
General,general,c,CommonAuthorities,1
.,.,nnn,,0
With,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Permission,permission,s,CommonAuthorities,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
advance,advance,c,ReportingEvents,0
.,.,nnn,,0
All,all,s,,0
health,health,s,StandardsPos,0
and,and,s,,0
Happyness,happyness,s,UNRECOGNIZED,0
attend,attend,s,SpaceRelation,0
your,your,s,SpaceRelation,1
honor,honor,c,StandardsPos,0
",",",",s,,0
This,this,s,,0
from,from,s,,0
the,the,s,CommonAuthorities,0
Honorable,honorable,s,CommonAuthorities,1
Council,council,c,CommonAuthorities,0
:,:,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
leave,leave,s,,0
you,you,s,DirectAddress,0
till,till,s,AbstractConcepts,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
dispatched,dispatched,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
M^ger,m^ger,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
expect,expect,s,ProjectAhead,0
your,your,n,DirectAddress,0
precense,precense,s,UNRECOGNIZED,0
in,in,s,,0
the,the,s,,0
Royal,royal,s,CommonAuthorities,0
Tent,tent,nnn,SenseObject,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
",",",",s,,0
read,read,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Letter,letter,nnn,ReportingEvents,2
SIR,sir,c,PersonProperty,0
",",",",s,,0
the,the,s,CommonAuthorities,0
necessity,necessity,s,CommonAuthorities,1
of,of,s,Curiosity,0
what,what,s,Curiosity,1
you,you,s,DirectAddress,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
makes,makes,s,ReportingEvents,0
it,it,s,ReportingEvents,1
pardona^,pardona^,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
we,we,s,Contingency,0
could,could,n,Contingency,1
wish,wish,s,SubjectivePercept,0
we,we,s,ProjectBack,0
had,had,s,ProjectBack,1
done,done,s,ReportingStates,0
the,the,s,,0
Country,country,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
our,our,s,Inclusive,0
selves,selves,s,SubjectivePercept,0
so,so,s,Intensity,0
much,much,s,Intensity,1
Justice,justice,s,StandardsPos,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
to,to,s,,0
have,have,n,,0
given,given,s,ReportingStates,0
you,you,s,DirectAddress,0
that,that,s,,0
Commission,commission,s,CommonAuthorities,0
you,you,s,DirectAddress,0
desired,desired,s,Positivity,0
--,--,s,,0
We,we,s,,0
now,now,s,Immediacy,0
find,find,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
reason^ble,reason^ble,s,UNRECOGNIZED,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
raise,raise,n,ReportingEvents,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
forces,forces,c,,0
",",",",s,,0
to,to,s,,0
appose,appose,s,SpaceRelation,0
these,these,s,Immediacy,0
Insolences,insolences,c,StandardsNeg,0
",",",",s,Aside,0
which,which,s,Aside,1
possible,possible,s,Contingency,0
yours,yours,s,DirectAddress,0
may,may,s,DirectAddress,1
be,be,s,ReportingStates,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),n,,0
weak,weak,s,Negativity,0
to,to,s,ProjectAhead,0
accomplish,accomplish,c,ProjectAhead,1
",",",",s,,0
to,to,s,,0
which,which,s,,0
end,end,s,TimeShift,0
the,the,s,TimeShift,1
Council,council,s,CommonAuthorities,0
is,is,s,ReportingStates,0
ordered,ordered,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
meet,meet,s,ReportingEvents,0
this,this,s,Immediacy,0
Evening,evening,c,Immediacy,1
",",",",n,,0
and,and,s,,0
destring,destring,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
come,come,s,PredictedFuture,1
and,and,s,,0
take,take,s,DirectAddress,0
your,your,s,DirectAddress,1
place,place,s,DirectAddress,2
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
be,be,s,ReportingStates,0
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
accept,accept,n,StandardsPos,0
from,from,s,,0
us,us,s,Inclusive,0
a,a,s,,0
Commission,commission,s,CommonAuthorities,0
to,to,s,,0
Command,command,s,CommonAuthorities,0
in,in,s,CommonAuthorities,0
Chief,chief,s,CommonAuthorities,1
in,in,s,,0
this,this,s,,0
War,war,s,GenericEvents,0
--,--,s,,0
Therefore,therefore,s,ReasonForward,0
send,send,s,ReportingEvents,0
those,those,n,,0
Soldiers,soldiers,s,PersonProperty,0
under,under,s,DirectAddress,0
your,your,s,DirectAddress,1
Command,command,s,DirectAddress,2
to,to,s,,0
their,their,s,PersonPronoun,0
respective,respective,s,Metadiscourse,0
houses,houses,c,SenseObject,0
",",",",s,,0
and,and,s,,0
have,have,c,,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
to,to,s,DirectAddress,0
your,your,n,DirectAddress,1
affectionate,affectionate,s,Positivity,0
Friends,friends,s,StandardsPos,0
--,--,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
the,the,s,SenseObject,0
hearts,hearts,s,SenseObject,1
and,and,s,,0
Pen,pen,s,SenseObject,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
agree,agree,s,StandardsPos,0
when,when,s,Curiosity,0
this,this,s,Curiosity,1
was,was,s,ProjectBack,0
writ,writ,nnn,CommonAuthorities,0
A,a,s,Negativity,0
plague,plague,s,Negativity,1
upon,upon,s,Negativity,2
their,their,s,PersonPronoun,0
shallow,shallow,s,SenseProperty,0
Politics,politics,c,AbstractConcepts,0
!,!,s,,0
Do,do,s,Question,0
they,they,s,Question,1
think,think,s,ProjectAhead,0
to,to,s,ProjectAhead,1
play,play,s,ReportingEvents,0
the,the,s,,0
old,old,s,SenseProperty,0
game,game,n,AbstractConcepts,0
twice,twice,s,RecurringEvents,0
with,with,s,Inclusive,0
us,us,nnn,Inclusive,1
Away,away,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
wrong,wrong,s,StandardsNeg,0
the,the,s,,0
Council,council,c,CommonAuthorities,0
",",",",s,,0
who,who,s,DirectAddress,0
of,of,s,DirectAddress,1
themselves,themselves,s,PersonPronoun,0
are,are,s,ReportingStates,0
Honorable,honorable,s,StandardsPos,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,Resistance,0
but,but,n,Resistance,1
the,the,s,,0
base,base,s,AbstractConcepts,0
Coward,coward,s,Anger,0
fear,fear,s,Fear,0
of,of,s,Fear,1
some,some,s,Specifiers,0
of,of,s,Specifiers,1
them,them,c,Specifiers,2
",",",",s,,0
puts,puts,s,,0
the,the,s,,0
rest,rest,s,ReportingEvents,0
on,on,s,ReportingEvents,1
tricks,tricks,s,SubjectivePercept,0
that,that,s,,0
suit,suit,s,SenseObject,0
not,not,n,DenyDisclaim,0
with,with,s,,0
their,their,s,PersonPronoun,0
nature,nature,nnn,AbstractConcepts,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,ProjectAhead,0
For,for,s,ProjectAhead,1
noble,noble,s,StandardsPos,0
ends,ends,s,Sequence,0
you're,you're,s,DirectAddress,0
sent,sent,s,ProjectAhead,0
for,for,c,ProjectAhead,1
",",",",s,,0
and,and,s,,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
safety,safety,s,StandardsPos,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
engage,engage,s,ReportingEvents,0
my,my,n,Autobio,0
life,life,nnn,Autobio,1
By,by,s,,0
Heaven,heaven,s,Positivity,0
and,and,s,ReasonForward,0
so,so,s,ReasonForward,1
you,you,s,Insist,0
shall,shall,s,Insist,1
--,--,s,,0
and,and,s,,0
pay,pay,s,ReportingEvents,0
it,it,s,,0
too,too,s,,0
with,with,s,Generalization,0
all,all,s,Generalization,1
the,the,s,Specifiers,0
rest,rest,s,Specifiers,1
of,of,s,Specifiers,2
your,your,n,DirectAddress,0
wise-headed,wise-headed,s,StandardsPos,0
Council,council,nnn,CommonAuthorities,0
Your,your,s,DirectAddress,0
zeal,zeal,s,StandardsPos,0
is,is,s,Negativity,0
too,too,s,Negativity,1
Officious,officious,s,Anger,0
now,now,c,Immediacy,0
:,:,s,,0
I,i,s,FirstPer,0
see,see,s,,0
no,no,s,DenyDisclaim,0
Treachery,treachery,c,Anger,0
",",",",s,,0
and,and,s,,0
can,can,s,Contingency,0
fear,fear,s,Fear,0
no,no,s,DenyDisclaim,0
danger,danger,c,Fear,0
.,.,nnn,,0
Treachery,treachery,c,Anger,0
!,!,s,,0
now,now,s,Immediacy,0
Heavens,heavens,s,Positivity,0
forbid,forbid,c,Resistance,0
",",",",s,,0
are,are,s,Question,0
we,we,s,Question,1
not,not,s,DenyDisclaim,0
Christians,christians,s,PersonProperty,0
Sir,sir,c,PersonProperty,0
",",",",s,Generalization,0
All,all,s,Generalization,1
Friends,friends,s,StandardsPos,0
and,and,n,,0
Countrymen,countrymen,c,PersonProperty,0
!,!,s,,0
believe,believe,s,PrivateThinking,0
me,me,s,FirstPer,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
Honor,honor,s,StandardsPos,0
calls,calls,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,ProjectAhead,0
increase,increase,s,ProjectAhead,1
your,your,s,DirectAddress,0
fame,fame,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
he,he,n,CommonAuthorities,0
who,who,s,CommonAuthorities,1
would,would,s,ProjectBack,0
dissuade,dissuade,s,SubjectivePercept,0
you,you,s,DirectAddress,0
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
Enemy,enemy,nnn,Negativity,0
Go,go,s,ReportingEvents,0
Cant,cant,c,Negativity,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
to,to,s,,0
the,the,s,SenseProperty,0
Rabble,rabble,s,SenseProperty,1
--,--,s,,0
for,for,s,Inclusive,0
us,us,s,Inclusive,1
--,--,s,,0
we,we,s,,0
know,know,s,Confidence,0
you,you,c,DirectAddress,0
.,.,nnn,,0
You,you,s,DirectAddress,0
wrong,wrong,s,StandardsNeg,0
me,me,s,FirstPer,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
but,but,s,Resistance,0
suspect,suspect,s,Negativity,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
that,that,s,,0
acts,acts,s,ReportingEvents,0
dishonourably,dishonourably,n,UNRECOGNIZED,0
fear,fear,c,Fear,0
.,.,s,,0
My,my,s,FirstPer,0
Innocence,innocence,c,Disclosure,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
good,good,s,,0
sword's,sword's,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
guard,guard,nnn,Resistance,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
resolve,resolve,s,Promise,0
to,to,s,Promise,1
go,go,c,ReportingEvents,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
attend,attend,s,SpaceRelation,0
you,you,c,SpaceRelation,1
.,.,nnn,Question,0
What,what,s,Question,1
go,go,s,Resemblances,0
like,like,s,Resemblances,1
an,an,s,,0
Invader,invader,c,PersonProperty,0
?,?,s,Question,0
No,no,s,DenyDisclaim,0
Daring,daring,c,SubjectivePercept,0
",",",",s,,0
the,the,s,,0
Invitation's,invitation's,s,UNRECOGNIZED,0
friendly,friendly,c,Positivity,0
",",",",s,,0
and,and,s,,0
as,as,s,CommonAuthorities,0
a,a,n,CommonAuthorities,1
friend,friend,c,CommonAuthorities,2
",",",",s,,0
attended,attended,s,ReportingEvents,0
only,only,s,Exceptions,0
by,by,s,Exceptions,1
my,my,s,FirstPer,0
menial,menial,s,Negativity,0
Servants,servants,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
wait,wait,s,ProjectAhead,0
upon,upon,s,,0
the,the,s,,0
Council,council,c,CommonAuthorities,0
",",",",s,,0
that,that,n,,0
they,they,s,,0
may,may,s,Contingency,0
see,see,s,Confidence,0
that,that,s,Confidence,1
when,when,s,Contingency,0
I,i,s,Contingency,1
could,could,s,Contingency,2
Command,command,s,CommonAuthorities,0
it,it,s,,0
I,i,s,FirstPer,0
came,came,s,Narrative_Verbs,0
an,an,s,Narrative_Verbs,1
humble,humble,s,SubjectivePercept,0
Suppliant,suppliant,s,SubjectivePercept,0
for,for,s,,0
their,their,n,PersonPronoun,0
favor,favor,s,Positivity,0
--,--,s,,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
return,return,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
tell,tell,s,,0
',',c,,0
em,em,s,SpaceRelation,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
attend,attend,nnn,SpaceRelation,0
I,i,s,FirstPer,0
kiss,kiss,s,Positivity,0
your,your,s,DirectAddress,0
Honor's,honor's,s,UNRECOGNIZED,0
hand,hand,c,SenseObject,0
*,*,s,,0
--,--,nnn,,0
',',c,,0
Sdeath,sdeath,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
trust,trust,s,Confidence,0
the,the,s,,0
saithless,saithless,s,UNRECOGNIZED,0
Council,council,s,CommonAuthorities,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
who,who,s,Question,0
have,have,s,Question,1
so,so,s,SubjectiveTime,0
long,long,s,SubjectiveTime,1
h^ld,h^ld,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
in,in,n,SpaceRelation,0
hand,hand,s,SpaceRelation,1
with,with,s,,0
promises,promises,c,ProjectAhead,0
",",",",s,,0
That,that,s,,0
curse,curse,s,Negativity,0
of,of,s,,0
Statesmen,statesmen,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
unlucky,unlucky,s,Negativity,0
vice,vice,s,AbstractConcepts,0
that,that,s,,0
renders,renders,n,ReportingEvents,0
even,even,s,SubjectivePercept,0
Nobility,nobility,s,StandardsPos,0
despised,despised,nnn,Negative_Relation,0
Perhaps,perhaps,s,Uncertainty,0
the,the,s,,0
Council,council,s,CommonAuthorities,0
thought,thought,s,PrivateThinking,0
me,me,s,Intensity,0
too,too,s,Intensity,1
aspiring,aspiring,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
would,would,s,Contingency,0
not,not,s,Contingency,1
add,add,s,ReportingEvents,0
Wings,wings,s,SenseObject,0
to,to,s,SelfDisclosure,0
my,my,n,SelfDisclosure,1
Ambitious,ambitious,s,ProjectAhead,0
flight,flight,nnn,SenseProperty,0
A,a,s,,0
pox,pox,s,StandardsNeg,0
of,of,s,,0
their,their,s,PersonPronoun,0
considering,considering,s,Curiosity,0
caps,caps,c,SenseObject,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
they,they,s,,0
find,find,s,Confidence,0
that,that,s,Confidence,1
you,you,s,DirectAddress,0
can,can,s,Contingency,0
^,^,c,UNRECOGNIZED,0
ar,ar,s,,0
alone,alone,c,SpaceRelation,0
",",",",n,,0
they,they,s,,0
send,send,s,ProjectAhead,0
for,for,s,ProjectAhead,1
you,you,s,DirectAddress,0
to,to,s,,0
knip,knip,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
spreading,spreading,s,Transformation,0
wings,wings,nn,SenseObject,0
Now,now,s,Sequence,0
by,by,s,Sequence,1
my,my,s,SelfDisclosure,0
soul,soul,s,SelfDisclosure,1
you,you,s,Insist,0
shall,shall,s,Insist,1
not,not,s,DenyDisclaim,0
go,go,s,ReportingEvents,0
alone,alone,c,SpaceRelation,0
.,.,nnn,,0
Forbear,forbear,c,Reluctance,0
",",",",s,,0
lest,lest,s,Negativity,0
I,i,s,FirstPer,0
suspect,suspect,s,Negativity,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
a,a,s,,0
mutineer,mutineer,c,Negativity,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
resolved,resolved,s,Promise,0
to,to,s,Promise,1
go,go,c,ReportingEvents,0
.,.,nnn,Question,0
What,what,c,Question,1
",",",",s,Question,2
and,and,s,,0
send,send,s,ReportingEvents,0
your,your,s,DirectAddress,0
Army,army,s,CommonAuthorities,0
home,home,c,SpaceRelation,0
?,?,s,Question,0
a,a,s,SubjectivePercept,0
pretty,pretty,s,SubjectivePercept,1
fetch,fetch,c,Motions,0
:,:,nnn,,0
By,by,s,,0
Heaven,heaven,s,Positivity,0
we,we,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
disband,disband,s,SceneShift,0
--,--,s,,0
not,not,s,DenyDisclaim,0
till,till,s,TimeShift,0
we,we,s,TimeShift,1
see,see,s,Curiosity,0
how,how,s,Curiosity,1
fairly,fairly,s,StandardsPos,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
dealt,dealt,s,ReportingEvents,0
with,with,c,ReportingEvents,1
:,:,n,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
Commission,commission,s,CommonAuthorities,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
General,general,c,AbstractConcepts,0
",",",",s,,0
here,here,s,Inclusive,0
we,we,s,Inclusive,1
are,are,s,Inclusive,2
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
receive,receive,s,ReportingEvents,0
new,new,n,,0
orders,orders,c,CommonAuthorities,0
:,:,s,,0
If,if,s,Contingency,0
no,no,s,DenyDisclaim,0
--,--,s,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
ring,ring,s,SenseObject,0
',',c,,0
em,em,s,SpaceRelation,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Thundering,thundering,s,SenseProperty,0
Peal,peal,s,SenseProperty,0
shall,shall,s,ProjectAhead,0
beat,beat,s,Negativity,0
the,the,s,,0
Town,town,s,SpaceRelation,0
about,about,n,,0
their,their,s,PersonPronoun,0
Treacherous,treacherous,s,Anger,0
Ears,ears,nnn,SenseObject,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
Command,command,s,CommonAuthorities,0
you,you,s,DirectAddress,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
stir,stir,s,Motions,0
a,a,s,PersonProperty,0
man,man,c,PersonProperty,1
",",",",s,,0
Till,till,s,AbstractConcepts,0
you're,you're,s,DirectAddress,0
informed,informed,s,ReportingEvents,0
how,how,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
treated,treated,s,ReportingEvents,0
by,by,n,,0
',',c,,0
em,em,c,SpaceRelation,0
:,:,s,,0
--,--,s,,0
leave,leave,s,,0
me,me,s,FirstPer,0
all,all,s,,0
--,--,nnn,,0
Now,now,s,Immediacy,0
while,while,s,TimeDuration,0
my,my,s,FirstPer,0
Lord's,lord's,s,CommonAuthorities,0
asleep,asleep,s,SenseProperty,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Pavi^ion,pavi^ion,s,UNRECOGNIZED,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
try,try,s,Metadiscourse,2
my,my,s,FirstPer,0
power,power,s,AbstractConcepts,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
General,general,c,AbstractConcepts,0
",",",",n,ReasonForward,0
for,for,s,ReasonForward,1
an,an,s,,0
Accommodation,accommodation,s,StandardsPos,0
of,of,s,,0
a,a,s,,0
Peace,peace,c,StandardsPos,0
:,:,s,,0
the,the,s,Intensity,0
very,very,s,Intensity,1
dreams,dreams,s,Positivity,0
of,of,s,Positivity,1
war,war,s,GenericEvents,0
fright,fright,s,Negativity,0
my,my,s,FirstPer,0
soft,soft,s,SenseProperty,0
slumbers,slumbers,n,Motions,0
that,that,s,,0
used,used,s,ProjectBack,0
to,to,s,ProjectBack,1
be,be,s,ProjectBack,2
employed,employed,s,ReportingEvents,0
in,in,s,,0
kinder,kinder,s,Comparison,0
Business,business,nnn,AbstractConcepts,0
Ha,ha,c,OralCues,0
!,!,s,,0
--,--,s,,0
The,the,s,,0
Queen,queen,s,PersonProperty,0
--,--,s,,0
What,what,s,,0
happyness,happyness,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
this,this,s,,0
presents,presents,s,ReportingEvents,0
it,it,s,ReportingEvents,1
self,self,s,SubjectivePercept,0
which,which,s,,0
all,all,s,Generalization,0
my,my,n,Generalization,1
Industry,industry,s,CommonAuthorities,0
could,could,s,Contingency,0
never,never,s,DenyDisclaim,0
gain,gain,nnn,,0
Sir,sir,s,PersonProperty,0
--,--,nnn,,0
Pressed,pressed,s,ReportingEvents,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
great,great,s,Intensity,0
Extremes,extremes,s,Negativity,0
of,of,s,Negativity,1
Joy,joy,s,Positivity,0
and,and,s,,0
Fear,fear,s,Fear,0
I,i,s,FirstPer,0
trembling,trembling,s,Motions,0
stand,stand,c,AbstractConcepts,0
",",",",s,,0
unable,unable,s,Negativity,0
to,to,n,Negativity,1
approach,approach,s,SpaceRelation,0
her,her,nnn,SpaceRelation,1
I,i,s,DirectAddress,0
hope,hope,s,DirectAddress,1
you,you,s,DirectAddress,2
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
think,think,s,PrivateThinking,0
it,it,s,,0
fear,fear,s,Fear,0
in,in,s,Fear,1
me,me,c,FirstPer,0
",",",",s,Concessive,0
though,though,s,Concessive,1
timorous,timorous,s,Negativity,0
as,as,s,,0
a,a,s,SenseObject,0
Dove,dove,c,SenseObject,1
",",",",s,,0
by,by,s,Specifiers,0
