BEfore,before,s,Sequence,0
--,--,s,,0
and,and,s,Sequence,0
then,then,c,Sequence,1
.,.,s,,0
--,--,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
at,at,s,Immediacy,0
this,this,s,Immediacy,1
time,time,s,Immediacy,2
^,^,c,UNRECOGNIZED,0
here's,here's,s,Immediacy,0
enough,enough,c,SubjectivePercept,0
.,.,nnn,,0
For,for,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
--,--,s,,0
But,but,s,Resistance,0
it,it,s,Resistance,1
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
enough,enough,s,SubjectivePercept,0
for,for,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
then,then,c,,0
:,:,n,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
command,command,s,CommonAuthorities,0
us,us,c,Inclusive,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
you,you,c,DirectAddress,0
?,?,nn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
angry,angry,s,DenyDisclaim,1
Sister,sister,c,PersonProperty,0
:,:,n,,0
It,it,s,,0
Is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
command,command,c,CommonAuthorities,0
",",",",s,Resistance,0
but,but,s,Resistance,1
my,my,s,FirstPer,0
entreat,entreat,c,Request,0
:,:,s,,0
--,--,s,,0
Good,good,s,,0
Sister,sister,c,PersonProperty,0
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
since,since,s,,0
you,you,s,DirectAddress,0
entreat,entreat,s,Request,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
seem,seem,s,Uncertainty,0
to,to,s,,0
know,know,s,Confidence,0
your,your,s,DirectAddress,0
betters,betters,c,DirectAddress,1
",",",",s,,0
--,--,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
have,have,n,DirectAddress,0
your,your,s,DirectAddress,1
will,will,c,DirectAddress,2
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
once,once,c,TimeShift,0
.,.,s,,0
--,--,s,,0
Fid,fid,c,SenseObject,0
.,.,s,Imperative,0
lead,lead,s,Imperative,1
the,the,s,Specifiers,0
way,way,c,Specifiers,1
;,;,s,,0
--,--,s,,0
and,and,s,,0
Wenches,wenches,s,PersonProperty,0
follow,follow,s,DirectAddress,0
your,your,s,DirectAddress,1
Leader,leader,nnn,PersonProperty,0
Leader,leader,c,PersonProperty,0
.,.,s,,0
--,--,s,,0
An,an,s,,0
scolding,scolding,s,Negative_Relation,0
were,were,s,ProjectBack,0
fighting,fighting,c,Resistance,0
",",",",s,,0
what,what,s,,0
a,a,s,StandardsPos,0
Leader,leader,s,StandardsPos,1
would,would,s,ProjectBack,0
thou,thou,s,DirectAddress,0
be,be,s,ReportingStates,0
Gillian,gillian,c,UNRECOGNIZED,0
?,?,n,Question,0
--,--,s,,0
Thoudst,thoudst,s,UNRECOGNIZED,0
bring,bring,s,,0
',',c,,0
em,em,s,SpaceRelation,0
on,on,c,,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
powder,powder,c,SenseObject,0
.,.,s,,0
O,o,s,LangRef,0
Father,father,c,PersonProperty,0
",",",",s,,0
Father,father,nnn,PersonProperty,0
Never,never,s,DenyDisclaim,0
a,a,s,StandardsPos,0
wise,wise,s,StandardsPos,1
word,word,c,LangRef,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
a,a,s,,0
wager,wager,c,AbstractConcepts,0
.,.,s,,0
--,--,s,,0
Sir,sir,s,PersonProperty,0
Robert's,robert's,s,UNRECOGNIZED,0
gone,gone,s,ReportingEvents,0
I,i,s,OralCues,0
see,see,c,OralCues,1
.,.,nnn,OralCues,2
Yes,yes,s,OralCues,0
Sir,sir,c,OralCues,1
",",",",s,,0
he,he,s,Updates,0
is,is,c,Updates,1
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
how,how,s,Question,0
do,do,s,Question,1
find,find,s,,0
him,him,s,PersonPronoun,0
Girl,girl,c,PersonProperty,0
?,?,s,Question,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
think,think,n,Citations,0
The,the,s,Citations,1
man,man,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
thy,thy,s,DirectAddress,0
suspicion,suspicion,s,Negativity,0
seemed,seemed,s,PrivateThinking,0
to,to,s,PrivateThinking,1
make,make,s,Cause,0
him,him,c,Cause,1
.,.,nn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
good,good,s,StandardsPos,0
opinion,opinion,s,StandardsPos,1
of,of,s,,0
him,him,s,PersonPronoun,0
Father,father,c,PersonProperty,0
",",",",n,,0
And,and,c,,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stand,stand,s,ProjectAhead,0
to,to,s,ProjectAhead,1
cross,cross,s,SpaceRelation,0
it,it,c,,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
nay,nay,c,OralCues,0
",",",",s,,0
come,come,c,ReportingEvents,0
;,;,n,,0
In,in,s,Specifiers,0
plain,plain,s,Specifiers,1
terms,terms,c,Specifiers,2
",",",",s,,0
tell,tell,s,Citations,0
me,me,c,Citations,1
*,*,s,,0
how,how,s,Question,0
did,did,s,Question,1
find,find,s,,0
him,him,c,PersonPronoun,0
?,?,s,Question,0
--,--,s,,0
ha,ha,c,OralCues,0
?,?,nn,Question,0
As,as,s,,0
good,good,s,,0
conceal't,conceal't,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
languish,languish,c,Negativity,0
",",",",s,,0
as,as,s,,0
reveal't,reveal't,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
find,find,s,,0
no,no,s,DenyDisclaim,0
comfort,comfort,c,Positivity,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
Art,art,s,AbstractConcepts,0
a,a,s,,0
pertish,pertish,s,UNRECOGNIZED,0
thing,thing,c,Uncertainty,0
:,:,n,,0
And,and,s,,0
--,--,s,,0
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,c,Fear,2
",",",",s,,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
distasteful,distasteful,s,StandardsNeg,0
to,to,s,PersonPronoun,0
him,him,c,PersonPronoun,1
:,:,n,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
half,half,s,Numbers,0
afraid,afraid,s,Fear,0
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
Girl,girl,c,PersonProperty,0
:,:,s,,0
--,--,s,,0
we,we,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
wise,wise,c,StandardsPos,0
;,;,n,,0
By's,by's,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
own,own,s,ReportingEvents,0
we,we,s,,0
fall,fall,s,,0
Wench,wench,c,PersonProperty,0
;,;,s,,0
by,by,s,,0
his,his,s,PersonPronoun,0
favors,favors,s,Positivity,0
rise,rise,c,Motions,0
.,.,nn,,0
Distilling,distilling,s,Transformation,0
still,still,c,Updates,0
",",",",s,,0
salt,salt,s,SenseObject,0
water,water,s,SenseObject,1
to,to,s,,0
deface,deface,n,Negativity,0
That,that,s,,0
Masterpiece,masterpiece,s,StandardsPos,0
of,of,s,,0
Nature,nature,c,AbstractConcepts,0
?,?,s,Question,0
--,--,s,,0
Can,can,s,Question,0
the,the,s,Question,1
heart,heart,n,SenseObject,0
Thus,thus,s,ReasonForward,0
feast,feast,s,SenseObject,0
it,it,s,,0
self,self,c,SubjectivePercept,0
",",",",s,,0
upon,upon,s,,0
the,the,s,,0
Baine,baine,s,UNRECOGNIZED,0
of,of,s,,0
hearts,hearts,c,SenseObject,0
?,?,n,Question,0
For,for,s,Specifiers,0
such,such,s,Specifiers,1
is,is,s,ReportingStates,0
grief,grief,s,Sad,0
sweet,sweet,s,SenseProperty,0
Lady,lady,c,PersonProperty,0
.,.,nn,,0
Good,good,s,StandardsPos,0
enough,enough,c,StandardsPos,1
*,*,n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
this,this,s,,0
flesh,flesh,s,SenseObject,0
as,as,s,,0
my,my,s,FirstPer,0
dead,dead,s,Negativity,0
Husbands,husbands,s,PersonProperty,0
is,is,c,ReportingStates,0
",",",",n,,0
A,a,s,,0
banquet,banquet,s,Positivity,0
to,to,s,,0
corruption,corruption,c,StandardsNeg,0
.,.,nn,,0
Still,still,s,Updates,0
that,that,s,,0
Note,note,c,SenseObject,0
?,?,n,Question,0
Touch,touch,s,Motions,0
only,only,s,SubjectivePercept,0
that,that,s,,0
dull,dull,s,SenseProperty,0
string,string,s,SenseObject,0
of,of,s,,0
death,death,c,Negativity,0
?,?,nn,Question,0
When,when,s,,0
life,life,n,AbstractConcepts,0
Would,would,s,ProjectBack,0
willingly,willingly,s,SubjectivePercept,0
exchange,exchange,s,Substitution,0
it,it,s,,0
self,self,s,SubjectivePercept,0
with,with,s,Fear,0
Death,death,c,Fear,1
",",",",n,,0
What,what,s,,0
Music,music,s,SenseProperty,0
sweeter,sweeter,c,Positivity,0
?,?,nn,Question,0
I,i,s,Insist,0
must,must,s,Insist,1
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
Lady,lady,c,PersonProperty,0
",",",",n,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
the,the,s,,0
Music,music,s,SenseProperty,0
of,of,s,SenseProperty,1
your,your,s,DirectAddress,0
Husbands,husbands,s,PersonProperty,0
end,end,c,Sequence,0
",",",",n,,0
Those,those,s,,0
heavenly,heavenly,s,Positivity,0
Notes,notes,s,SenseObject,0
he,he,s,PersonPronoun,0
entertained,entertained,s,Positivity,0
it,it,s,,0
with,with,c,,0
",",",",n,,0
Taught,taught,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
by,by,s,,0
Angels,angels,c,SenseObject,0
",",",",s,,0
had,had,s,ProjectBack,0
instructed,instructed,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",n,,0
To,to,s,,0
look,look,s,SubjectivePercept,0
upon,upon,s,SubjectivePercept,1
that,that,s,ReportingStates,0
Being,being,s,ReportingStates,1
that,that,s,Updates,0
he,he,s,Updates,1
has,has,c,Updates,2
",",",",n,,0
As,as,s,TimeDuration,0
he,he,s,TimeDuration,1
is,is,s,TimeDuration,2
a,a,s,,0
glorious,glorious,s,Positivity,0
Chorister,chorister,s,PersonProperty,0
with,with,s,,0
them,them,c,,0
!,!,n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
upon,upon,s,,0
that,that,s,,0
Burden,burden,s,Negativity,0
of,of,s,,0
the,the,s,SenseObject,0
flesh,flesh,n,SenseObject,1
Left,left,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,SenseObject,0
Grave,grave,s,SenseObject,1
behind,behind,s,SpaceRelation,0
him,him,c,SpaceRelation,1
.,.,s,,0
--,--,s,,0
Or,or,s,Metadiscourse,0
at,at,s,Metadiscourse,1
least,least,c,Metadiscourse,2
",",",",n,,0
Not,not,s,Resistance,0
so,so,c,Resistance,1
",",",",s,,0
to,to,s,,0
look,look,s,SubjectivePercept,0
upon,upon,s,SubjectivePercept,1
your,your,s,DirectAddress,0
Husband,husband,s,PersonProperty,0
dead,dead,c,Negativity,0
",",",",n,,0
As,as,s,,0
thus,thus,c,ReasonForward,0
",",",",s,,0
to,to,s,,0
dye,dye,s,SenseObject,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
.,.,s,,0
For,for,s,DirectAddress,0
what,what,s,DirectAddress,1
is,is,s,DirectAddress,2
it,it,c,,0
",",",",s,,0
while,while,n,TimeDuration,0
Of,of,s,CommonAuthorities,0
Life's,life's,s,CommonAuthorities,1
best,best,s,Comparison,0
hopes,hopes,c,Positivity,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
your,your,s,DirectAddress,0
Life,life,s,DirectAddress,1
deprive,deprive,c,StandardsNeg,0
",",",",n,Resistance,0
But,but,s,Resistance,1
what,what,s,,0
I,i,s,FirstPer,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,s,Question,0
--,--,s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
dead,dead,c,Negativity,0
",",",",s,,0
alive,alive,c,Positivity,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,c,FirstPer,0
",",",",s,,0
pray,pray,s,Intensity,0
leave,leave,s,,0
me,me,c,FirstPer,0
.,.,nnn,,0
Only,only,s,SubjectivePercept,0
so,so,c,SubjectivePercept,1
?,?,s,Question,0
--,--,s,,0
Out-ryvald,out-ryvald,s,UNRECOGNIZED,0
by,by,s,,0
the,the,s,Negativity,0
dead,dead,c,Negativity,1
.,.,nnn,SelfDisclosure,0
To,to,s,SelfDisclosure,1
me,me,s,SelfDisclosure,2
he,he,s,Neutral_Attribution,0
lives,lives,c,Neutral_Attribution,1
:,:,n,,0
And,and,s,,0
in,in,s,,0
so,so,s,,0
vive,vive,s,Positivity,0
a,a,s,,0
figure,figure,c,SenseObject,0
",",",",s,,0
every,every,s,Generalization,0
houre's,houre's,n,UNRECOGNIZED,0
Presented,presented,s,SpaceRelation,0
to,to,s,SpaceRelation,1
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
feel,feel,s,SelfDisclosure,1
no,no,s,Comparison,0
less,less,n,Comparison,1
Command,command,s,CommonAuthorities,0
o*re,o*re,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
^,^,c,UNRECOGNIZED,0
ffections,ffections,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
shape,shape,c,AbstractConcepts,0
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
less,less,s,Comparison,0
Attraction,attraction,s,Positivity,0
of,of,s,,0
my,my,s,Responsibility,0
duty,duty,s,Responsibility,1
to,to,s,,0
it,it,c,,0
",",",",n,,0
Then,then,s,ReasonForward,0
when,when,s,ReasonForward,1
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
that,that,s,,0
hear,hear,c,SpaceRelation,0
",",",",s,,0
gave,gave,s,ReportingEvents,0
all,all,s,Generalization,0
those,those,s,Generalization,1
parts,parts,c,AbstractConcepts,0
",",",",n,,0
That,that,s,Immediacy,0
now,now,s,Immediacy,1
ly^,ly^,s,UNRECOGNIZED,0
useless,useless,c,StandardsNeg,0
",",",",s,,0
their,their,s,PersonPronoun,0
peculiar,peculiar,s,Exceptions,0
motion,motion,c,Motions,0
.,.,n,,0
Nay,nay,c,OralCues,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
that,that,s,,0
shape*s,shape*s,s,UNRECOGNIZED,0
impressed,impressed,s,Insist,0
upon,upon,s,Insist,1
my,my,s,SelfDisclosure,0
soul,soul,c,SelfDisclosure,1
",",",",n,,0
That,that,s,,0
he,he,s,PersonPronoun,0
appears,appears,s,SubjectivePercept,0
so,so,s,,0
really,really,s,Intensity,0
mine,mine,s,FirstPer,0
own,own,c,ReportingEvents,0
",",",",n,,0
As,as,c,,0
",",",",s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
embraces,embraces,s,Positivity,0
of,of,s,Sequence,0
a,a,s,Sequence,1
second,second,s,Sequence,2
March,march,n,AbstractConcepts,0
Would,would,s,ProjectBack,0
^,^,c,UNRECOGNIZED,0
ick,ick,s,UNRECOGNIZED,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
",",",",s,,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
leaprous,leaprous,s,UNRECOGNIZED,0
stains,stains,n,SenseObject,0
Of,of,s,,0
Lust,lust,c,Intensity,0
",",",",s,,0
and,and,s,,0
base,base,s,AbstractConcepts,0
Adultry,adultry,c,UNRECOGNIZED,0
.,.,s,,0
In,in,s,Specifiers,0
a,a,s,Specifiers,1
word,word,c,Specifiers,2
*,*,n,,0
That,that,s,,0
figure,figure,s,SenseObject,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
his,his,s,PersonPronoun,0
bosom,bosom,c,SenseProperty,0
:,:,s,,0
--,--,s,,0
And,and,s,,0
in,in,s,,0
this,this,n,,0
Pray,pray,s,Intensity,0
understand,understand,s,PrivateThinking,0
the,the,s,PrivateThinking,1
vainenesse,vainenesse,s,UNRECOGNIZED,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
suit,suit,c,SenseObject,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,c,ReasonForward,2
*,*,s,,0
conclude,conclude,s,Sequence,0
it,it,c,,0
.,.,nn,,0
This,this,s,,0
command,command,s,CommonAuthorities,0
upon,upon,s,,0
it,it,c,,0
",",",",n,,0
It,it,s,,0
dies,dies,c,,0
",",",",s,Concessive,0
though,though,s,Concessive,1
I,i,s,FirstPer,0
dye,dye,s,SenseObject,0
with,with,s,AbstractConcepts,0
it,it,c,AbstractConcepts,1
.,.,s,,0
--,--,s,,0
Yet,yet,s,Resistance,0
thus,thus,s,ReasonForward,0
much,much,s,Intensity,0
Lady,lady,c,PersonProperty,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,c,DenyDisclaim,0
",",",",s,,0
in,in,s,,0
this,this,s,,0
eagerness,eagerness,s,Positivity,0
of,of,s,,0
Suit,suit,c,SenseObject,0
",",",",n,,0
Pu^sued,pu^sued,c,UNRECOGNIZED,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
yours,yours,c,DirectAddress,0
",",",",s,Resistance,0
But,but,s,Resistance,1
you,you,c,DirectAddress,0
.,.,s,,0
--,--,s,,0
The,the,s,,0
gifts,gifts,s,Positive_Attribution,0
of,of,s,Positive_Attribution,1
Fortune,fortune,c,ProjectAhead,0
;,;,n,,0
The,the,s,,0
state,state,s,,0
your,your,s,DirectAddress,0
birth,birth,s,AbstractConcepts,0
allowed,allowed,s,Positivity,0
you,you,c,Positivity,1
*,*,s,,0
or,or,s,,0
th'addition,th'addition,c,UNRECOGNIZED,0
",",",",n,,0
By,by,s,DirectAddress,0
your,your,s,DirectAddress,1
lost,lost,s,Negativity,0
husband,husband,c,PersonProperty,0
",",",",s,,0
left,left,s,SceneShift,0
you,you,c,DirectAddress,0
;,;,s,Resistance,0
But,but,s,Resistance,1
the,the,s,,0
indowments,indowments,n,UNRECOGNIZED,0
Of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
fair,fair,s,StandardsPos,0
soul,soul,c,Disclosure,0
",",",",s,,0
--,--,s,,0
your,your,s,DirectAddress,0
virtues,virtues,c,StandardsPos,0
",",",",s,,0
--,--,s,,0
And,and,s,,0
of,of,s,,0
those,those,n,,0
The,the,s,,0
ampl^st,ampl^st,s,UNRECOGNIZED,0
Dower,dower,c,AbstractConcepts,0
",",",",s,,0
(,(,c,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
slatter,slatter,s,UNRECOGNIZED,0
here,here,c,SpaceRelation,0
),),n,,0
Beauty,beauty,s,StandardsPos,0
was,was,s,ProjectBack,0
ever,ever,s,Biographical_Time,0
blessed,blessed,s,StandardsPos,0
withal,withal,c,Metadiscourse,0
!,!,s,,0
These,these,s,Immediacy,0
Lady,lady,n,PersonProperty,0
Have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
the,the,s,Metadiscourse,0
object,object,s,Metadiscourse,1
of,of,s,Metadiscourse,2
my,my,s,Metadiscourse,3
Love,love,c,Positivity,0
.,.,nn,,0
A,a,s,,0
Love,love,c,Positivity,0
",",",",n,,0
That,that,c,,0
",",",",s,,0
could,could,s,Contingency,0
I,i,s,FirstPer,0
love,love,c,Positivity,0
",",",",s,,0
I,i,s,Insist,0
should,should,s,Insist,1
even,even,s,SubjectivePercept,0
dote,dote,s,Positivity,0
upon,upon,c,Positivity,1
;,;,n,,0
And,and,s,,0
in,in,s,Citations,0
a,a,s,Citations,1
Title,title,c,Citations,2
",",",",s,,0
far,far,s,SpaceRelation,0
beneath,beneath,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,c,ReportingEvents,0
",",",",n,,0
Prefer^t,prefer^t,c,UNRECOGNIZED,0
",",",",s,,0
above,above,s,Intensity,0
all,all,s,Intensity,1
Title,title,c,LangRef,0
;,;,s,,0
though,though,s,Concessive,0
it,it,s,,0
came,came,n,ReportingEvents,0
Roab^d,roab^d,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
state,state,s,Specifiers,2
of,of,s,,0
Princes,princes,c,PersonProperty,0
.,.,s,,0
--,--,s,,0
But,but,s,Resistance,0
--,--,nn,,0
No,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
.,.,n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
my,my,s,FirstPer,0
answer,answer,c,Specifiers,0
",",",",s,,0
and,and,s,,0
am,am,s,FirstPer,0
married,married,c,ReportingStates,0
.,.,nn,ReportingStates,1
Married,married,c,Biographical_Time,0
!,!,nnn,,0
As,as,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,ReportingStates,0
Madam,madam,c,PersonProperty,0
;,;,s,,0
never,never,s,Biographical_Time,0
to,to,s,Biographical_Time,1
be,be,s,Biographical_Time,2
married,married,c,Biographical_Time,0
:,:,n,,0
Be,be,s,ReportingStates,0
that,that,s,,0
the,the,s,PersonProperty,0
witness,witness,s,PersonProperty,1
of,of,s,,0
my,my,s,Positivity,0
Love,love,c,Positivity,1
.,.,nn,,0
Admired,admired,c,StandardsPos,0
!,!,n,,0
I,i,s,Insist,0
should,should,s,Insist,1
not,not,s,Insist,2
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
woman,woman,c,PersonProperty,0
",",",",s,Future_Question,0
should,should,s,Future_Question,1
I,i,s,FirstPer,0
not,not,n,DenyDisclaim,0
Love,love,s,Positivity,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Love,love,s,Positivity,0
as,as,s,Comparison,0
this,this,s,Comparison,1
is,is,c,Comparison,2
!,!,nn,,0
Do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
Lady,lady,c,PersonProperty,0
?,?,n,Question,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
I,i,s,FirstPer,0
revoke,revoke,s,StandardsNeg,0
that,that,s,,0
Vow,vow,c,Intensity,0
",",",",s,,0
and,and,s,,0
dare,dare,s,SubjectivePercept,0
embrace,embrace,s,Positivity,0
you,you,c,DirectAddress,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
understand,understand,s,PrivateThinking,0
me,me,s,FirstPer,0
Sir,sir,c,PersonProperty,0
*,*,s,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
your,your,s,DirectAddress,0
Love,love,c,Positivity,0
:,:,n,,0
And,and,s,,0
--,--,s,,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",s,,0
have,have,s,,0
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
speak,speak,s,Citations,0
of,of,s,Citations,1
me,me,n,FirstPer,0
Those,those,s,,0
singular,singular,s,Exceptions,0
Virtues,virtues,c,StandardsPos,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
built,built,s,ReportingEvents,0
upon,upon,c,ReportingEvents,1
*,*,n,,0
That,that,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
fixed,fixed,s,PrivateThinking,0
on,on,c,PrivateThinking,1
;,;,s,,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
estimate,estimate,c,Uncertainty,0
",",",",n,,0
That,that,c,,0
",",",",s,,0
next,next,s,Sequence,0
the,the,s,PrivateThinking,0
memory,memory,s,PrivateThinking,1
of,of,s,,0
my,my,s,FirstPer,0
dead,dead,s,Negativity,0
husband,husband,c,PersonProperty,0
",",",",n,,0
I^,i^,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
my,my,s,FirstPer,0
best,best,s,Comparison,0
comfort,comfort,c,Positivity,0
.,.,s,,0
--,--,s,,0
Thus,thus,s,ReasonForward,0
I,i,s,Positivity,0
love,love,s,Positivity,1
you,you,c,Positivity,2
;,;,n,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
must,must,s,Insist,0
not,not,s,Insist,1
marrye,marrye,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
done,done,c,ReportingStates,0
.,.,s,ReportingStates,1
--,--,s,,0
Yet,yet,s,Resistance,0
Lady,lady,n,PersonProperty,0
In,in,s,,0
this,this,c,Immediacy,0
;,;,s,Immediacy,1
--,--,s,,0
this,this,s,,0
purest,purest,c,StandardsPos,0
",",",",s,,0
Imateriall,imateriall,s,UNRECOGNIZED,0
things,things,n,Uncertainty,0
There,there,s,Uncertainty,0
may,may,s,Uncertainty,1
be,be,s,Uncertainty,2
made,made,s,ReportingEvents,0
a,a,s,,0
contract,contract,c,ReportingEvents,0
;,;,s,,0
and,and,s,,0
the,the,s,Positivity,0
assurance,assurance,n,Positivity,1
Of,of,s,Positivity,2
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Love,love,c,Positivity,0
",",",",s,,0
as,as,s,Comparison,0
this,this,s,Comparison,1
is,is,c,Comparison,2
",",",",s,,0
Interchang'd,interchang'd,n,UNRECOGNIZED,0
And,and,s,,0
fairelie,fairelie,s,UNRECOGNIZED,0
sealed,sealed,s,ReportingEvents,0
between,between,s,Inclusive,0
us,us,c,Inclusive,1
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
how,how,s,,0
mean,mean,s,,0
you,you,c,DirectAddress,0
?,?,nnn,Question,0
Fairest,fairest,c,Comparison,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
vowed,vowed,s,ReportingEvents,0
your,your,s,DirectAddress,0
widowhood,widowhood,s,TimeDuration,0
to,to,s,Negativity,0
the,the,s,Negativity,1
grave,grave,c,Negativity,2
",",",",n,,0
At,at,s,SubjectivePercept,0
least,least,c,SubjectivePercept,1
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
so,so,s,,0
protested,protested,c,ReportingEvents,0
:,:,s,,0
yet,yet,s,Resistance,0
because,because,n,ReasonBackward,0
Our,our,s,Inclusive,0
hearts,hearts,c,SenseObject,0
",",",",s,,0
and,and,s,,0
purposes,purposes,c,ProjectAhead,0
",",",",s,,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
our,our,s,Inclusive,0
own,own,c,Inclusive,1
;,;,n,Specifiers,0
And,and,c,Specifiers,1
",",",",s,Specifiers,2
that,that,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
Bosom,bosom,s,SenseProperty,0
has,has,s,,0
that,that,s,,0
Constancy,constancy,c,StandardsPos,0
",",",",n,Resistance,0
But,but,s,Resistance,1
Heavens,heavens,s,Positivity,0
may,may,s,Contingency,0
alter,alter,c,ReportingEvents,0
",",",",s,,0
the,the,s,StandardsPos,0
resolve,resolve,s,StandardsPos,1
it,it,s,Updates,0
has,has,c,Updates,1
",",",",n,,0
And,and,s,,0
make,make,s,ReportingEvents,0
it,it,s,ReportingEvents,1
