INstruct,instruct,s,ReportingEvents,0
",",",",s,,0
with,with,s,Specifiers,0
which,which,s,Specifiers,1
he,he,s,PersonPronoun,0
counts,counts,s,ReportingEvents,0
his,his,s,ReportingEvents,1
hours,hours,c,TimeDuration,0
",",",",n,,0
He,he,s,Neutral_Attribution,0
makes,makes,s,Neutral_Attribution,1
void,void,s,StandardsNeg,0
Minutes,minutes,c,,0
.,.,s,,0
Thus,thus,s,ReasonForward,0
he,he,s,PersonPronoun,0
pines,pines,s,Sad,0
away,away,c,Sad,1
",",",",n,,0
And,and,s,,0
in,in,s,,0
a,a,s,,0
Sullen,sullen,s,Negative_Relation,0
grief,grief,s,Sad,0
has,has,s,,0
lost,lost,s,SubjectivePercept,0
himself,himself,n,SubjectivePercept,1
Only,only,s,SubjectivePercept,0
for,for,s,SubjectivePercept,1
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
you,you,c,DirectAddress,0
.,.,nn,Question,0
How,how,s,Question,1
well,well,s,SenseObject,0
that,that,s,,0
tongue,tongue,n,SenseObject,0
Has,has,s,,0
learnt,learnt,s,StandardsPos,0
to,to,s,,0
woo,woo,c,Positivity,0
!,!,s,,0
He,he,s,PersonPronoun,0
need,need,s,Insist,0
not,not,s,Insist,1
fear,fear,s,Fear,0
repulse,repulse,c,Resistance,0
",",",",n,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
could,could,s,Contingency,2
spend,spend,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Suite,suite,s,SenseObject,0
in,in,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
Name,name,c,LangRef,0
",",",",n,,0
Smoothed,smoothed,s,ReportingEvents,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
language,language,s,LangRef,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
tender,tender,s,Positivity,0
ears,ears,c,SenseObject,0
.,.,nn,Metadiscourse,0
Alas,alas,s,Metadiscourse,1
I,i,s,FirstPer,0
pity,pity,s,Sad,0
the,the,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
Gentleman,gentleman,c,Positivity,0
;,;,n,,0
Bid,bid,s,ReportingEvents,0
him,him,s,ReportingEvents,1
rise,rise,s,Motions,0
early,early,c,SubjectiveTime,0
",",",",s,,0
use,use,s,ReportingEvents,0
good,good,s,StandardsPos,0
Company,company,c,StandardsPos,1
",",",",n,,0
And,and,s,,0
know,know,s,Confidence,0
no,no,s,Exceptions,0
other,other,s,Exceptions,1
moisture,moisture,s,SenseObject,0
but,but,s,Resistance,0
of,of,s,SenseProperty,0
wine,wine,c,SenseProperty,1
",",",",n,,0
',',c,,0
Twill,twill,s,SenseObject,0
cure,cure,s,StandardsPos,0
his,his,s,StandardsPos,1
Melancholy,melancholy,c,Sad,0
.,.,nn,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
return,return,n,RecurringEvents,0
But,but,s,Resistance,0
this,this,s,,0
slight,slight,s,SenseProperty,0
Answer,answer,c,Specifiers,0
",",",",s,,0
know,know,s,Confidence,0
you,you,s,Sequence,0
then,then,s,Sequence,1
will,will,s,PredictedFuture,0
draw,draw,n,Motions,0
A,a,s,Updates,0
new,new,s,Updates,1
disease,disease,s,StandardsNeg,0
upon,upon,s,Immediacy,0
him,him,c,Immediacy,1
",",",",s,,0
and,and,s,,0
your,your,s,DirectAddress,0
Cure,cure,n,Positivity,0
Will,will,s,PredictedFuture,0
only,only,s,SubjectivePercept,0
thus,thus,s,ReasonForward,0
grow,grow,s,Transformation,0
to,to,s,Transformation,1
a,a,s,,0
deeper,deeper,s,Comparison,0
wound,wound,c,Negativity,0
",",",",n,,0
Whilst,whilst,s,TimeDuration,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
die,die,s,Biographical_Time,0
with,with,s,Biographical_Time,1
Physic,physic,c,AbstractConcepts,0
.,.,nn,,0
Still,still,s,Updates,0
he,he,s,PersonPronoun,0
moves,moves,n,Motions,0
Like,like,s,SubjectivePercept,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
knew,knew,s,Confidence,0
the,the,s,Confidence,1
Conquering,conquering,s,ReportingEvents,0
Art,art,s,AbstractConcepts,0
to,to,s,,0
plead,plead,n,Intensity,0
For,for,s,Intensity,1
any,any,s,,0
but,but,s,Resistance,0
himself,himself,c,PersonPronoun,0
",",",",nn,,0
Indeed,indeed,s,Intensity,0
you,you,s,DirectAddress,0
urge,urge,n,Intensity,0
His,his,s,PersonPronoun,0
suit,suit,s,SenseObject,0
so,so,s,Intensity,0
full,full,c,Intensity,1
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
bequeathed,bequeathed,n,Narrative_Verbs,0
His,his,s,Narrative_Verbs,1
soul,soul,s,Disclosure,0
into,into,s,DirectAddress,0
your,your,s,DirectAddress,1
bosom,bosom,c,SenseProperty,0
;,;,s,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,n,DirectAddress,0
Discourse,discourse,s,AbstractConcepts,0
it,it,s,,0
coolely,coolely,c,UNRECOGNIZED,0
;,;,s,Future_Question,0
should,should,s,Future_Question,1
I,i,s,FirstPer,0
give,give,s,,0
my,my,s,FirstPer,0
self,self,n,SubjectivePercept,0
To,to,s,,0
every,every,s,Generalization,0
one,one,s,Generalization,1
that,that,s,,0
this,this,s,Immediacy,0
way,way,s,Immediacy,1
would,would,s,ProjectBack,0
deserve,deserve,s,StandardsPos,0
me,me,n,FirstPer,0
I,i,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
married,married,s,Biographical_Time,0
to,to,s,Biographical_Time,1
a,a,s,PersonProperty,0
Troop,troop,s,PersonProperty,1
of,of,s,PersonProperty,2
Men,men,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
grow,grow,s,ReportingEvents,0
a,a,s,,0
Lawful,lawful,s,StandardsPos,0
Strumpet,strumpet,c,Negativity,0
;,;,s,,0
For,for,s,,0
my,my,s,FirstPer,0
Face,face,n,SenseObject,0
Is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
of,of,s,Specifiers,0
that,that,s,Specifiers,1
poor,poor,s,Negativity,0
Clay,clay,c,SenseObject,0
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
be,be,s,ReportingStates,0
courted,courted,n,Positivity,0
With,with,s,,0
one,one,s,Numbers,0
Flame,flame,s,SenseObject,0
only,only,c,SubjectivePercept,0
",",",",s,,0
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
more,more,s,Comparison,0
desires,desires,n,Positivity,0
Chained,chained,s,Negativity,0
to,to,s,Negativity,1
my,my,s,FirstPer,0
eyes,eyes,s,SenseObject,0
then,then,s,,0
his,his,c,PersonPronoun,0
.,.,nn,,0
There,there,s,Uncertainty,0
may,may,s,Uncertainty,1
be,be,s,Uncertainty,2
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
And,and,s,,0
that,that,s,,0
Face,face,s,SenseObject,0
does,does,s,ReportingEvents,0
deserve,deserve,s,StandardsPos,0
it,it,c,,0
*,*,nn,,0
Pray,pray,s,Intensity,0
heaven,heaven,s,Positivity,0
himself,himself,n,PersonPronoun,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
increase,increase,s,Transformation,0
the,the,s,Transformation,1
Number,number,c,AbstractConcepts,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
in,in,s,Generalization,0
all,all,n,Generalization,1
That,that,s,,0
heap,heap,s,SenseObject,0
of,of,s,,0
Suitors,suitors,c,PersonProperty,0
",",",",s,,0
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
few,few,s,SubjectivePercept,0
can,can,s,Contingency,0
boast,boast,n,Contingency,1
A,a,s,SenseObject,0
Flame,flame,s,SenseObject,1
so,so,s,,0
vigorous,vigorous,c,StandardsPos,0
",",",",s,,0
as,as,s,,0
Theocles's,theocles's,c,UNRECOGNIZED,0
;,;,n,,0
All,all,s,,0
do,do,s,Resistance,0
not,not,s,Resistance,1
testify,testify,s,Resistance,2
their,their,s,PersonPronoun,0
rude,rude,s,Negative_Relation,0
Affections,affections,n,Positivity,0
With,with,s,Specifiers,0
that,that,s,Specifiers,1
best,best,s,Comparison,0
Complement,complement,s,Comparison,0
of,of,s,Comparison,1
Gaudie,gaudie,s,UNRECOGNIZED,0
Presents,presents,c,,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
woo,woo,s,Positivity,0
in,in,s,,0
the,the,s,,0
costly,costly,s,StandardsNeg,0
language,language,s,LangRef,0
of,of,s,,0
rich,rich,s,Positivity,0
gifts,gifts,c,Positivity,0
:,:,n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,,0
style,style,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Theocles,theocles,s,UNRECOGNIZED,0
firm,firm,s,,0
love,love,n,Positivity,0
Printed,printed,s,ReportingEvents,0
in,in,s,,0
Gold,gold,c,SenseObject,0
.,.,nn,,0
I,i,s,FirstPer,0
grant,grant,s,CommonAuthorities,0
indeed,indeed,s,Intensity,0
he,he,s,Neutral_Attribution,0
sent,sent,c,Neutral_Attribution,1
*,*,n,,0
Full,full,s,,0
choice,choice,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
Presents,presents,c,,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
finest,finest,s,StandardsPos,0
toys,toys,n,SenseObject,0
As,as,s,Contingency,0
I,i,s,Contingency,1
could,could,s,Contingency,2
wish,wish,c,SubjectivePercept,0
:,:,s,,0
But,but,s,Resistance,0
I,i,s,FirstPer,0
returned,returned,s,ReportingEvents,0
my,my,s,FirstPer,0
thanks,thanks,c,Acknowledge,0
",",",",n,,0
And,and,s,,0
paid,paid,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
still,still,s,Updates,0
in,in,s,Updates,1
a,a,s,Updates,2
Civilitie,civilitie,c,UNRECOGNIZED,0
:,:,n,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
expect,expect,s,ProjectAhead,0
more,more,c,Comparison,0
",",",",s,,0
I,i,s,Autobio,0
recall,recall,s,Autobio,1
that,that,s,,0
too,too,c,,0
:,:,n,,0
Else,else,c,Contingency,0
",",",",s,Imperative,0
call,call,s,Imperative,1
it,it,s,,0
what,what,s,PredictedFuture,0
he,he,s,PredictedFuture,1
will,will,c,PredictedFuture,2
",",",",s,,0
he,he,s,Neutral_Attribution,0
sends,sends,s,Neutral_Attribution,1
but,but,s,Resistance,0
wares,wares,c,SenseObject,0
",",",",n,,0
And,and,s,,0
cheats,cheats,s,Negative_Relation,0
my,my,s,FirstPer,0
Cabinet,cabinet,s,SenseObject,0
with,with,s,,0
Merchandise,merchandise,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
I,i,s,FirstPer,0
forsooth,forsooth,s,OralCues,0
must,must,s,Insist,0
think,think,s,Insist,1
filled,filled,s,SenseProperty,0
with,with,s,SenseProperty,1
his,his,s,PersonPronoun,0
love,love,c,Positivity,0
",",",",n,,0
And,and,s,,0
in,in,s,Specifiers,0
Reward,reward,c,Specifiers,1
",",",",s,,0
bestow,bestow,s,StandardsPos,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
:,:,s,,0
alas,alas,n,Negativity,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
price,price,s,AbstractConcepts,0
set,set,s,Confidence,0
on,on,s,Confidence,1
me,me,c,FirstPer,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
am,am,s,FirstPer,0
sold,sold,n,ReportingEvents,0
At,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
cheap,cheap,s,SubjectivePercept,0
rate,rate,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Jewels,jewels,c,SenseObject,0
:,:,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
pass,pass,n,ReportingEvents,0
My,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
away,away,s,,0
by,by,s,,0
bargain,bargain,c,AbstractConcepts,0
.,.,nn,,0
Lady,lady,s,PersonProperty,0
he,he,s,PersonPronoun,0
scorns,scorns,n,Negative_Relation,0
To,to,s,Negative_Relation,1
chaffer,chaffer,s,SubjectivePercept,0
for,for,s,,0
affection,affection,c,Positivity,0
:,:,s,,0
He,he,s,PersonPronoun,0
desires,desires,n,PrivateThinking,0
That,that,s,PrivateThinking,1
you,you,s,Insist,0
should,should,s,Insist,1
recompense,recompense,s,RecurringEvents,0
his,his,s,PersonPronoun,0
Faith,faith,s,StandardsPos,0
with,with,s,DirectAddress,0
yours,yours,c,DirectAddress,1
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
his,his,s,PersonPronoun,0
Gifts,gifts,c,Positivity,0
:,:,s,,0
when,when,s,,0
e're,e're,s,SubjectivePercept,0
he,he,s,Neutral_Attribution,0
sends,sends,s,Neutral_Attribution,1
a,a,s,SenseObject,0
Jewel,jewel,n,SenseObject,1
Carved,carved,s,ReportingEvents,0
out,out,s,,0
into,into,s,Transformation,0
a,a,s,Transformation,1
heart,heart,c,SenseObject,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
his,his,s,ReportingStates,1
own,own,s,ReportingEvents,0
heart,heart,n,SenseObject,0
Wounded,wounded,s,ReportingEvents,0
and,and,s,,0
cut,cut,s,ReportingEvents,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
Disdain,disdain,c,Negative_Relation,0
;,;,s,,0
each,each,s,Specifiers,0
present,present,n,,0
Carries,carries,s,Motions,0
a,a,s,,0
part,part,s,,0
of,of,s,,0
him,him,s,PersonPronoun,0
that,that,s,,0
sent,sent,s,ReportingEvents,0
it,it,s,,0
too,too,c,Metadiscourse,0
.,.,n,Metadiscourse,1
His,his,s,PersonPronoun,0
Love,love,s,Positivity,0
is,is,s,ReportingStates,0
weaved,weaved,s,SpaceRelation,0
through,through,s,SpaceRelation,1
all,all,s,Generalization,0
his,his,s,Generalization,1
Gifts,gifts,c,Positivity,0
:,:,s,Question,0
Did,did,s,Question,1
he,he,n,PersonPronoun,0
Know,know,s,Confidence,0
that,that,s,Confidence,1
base,base,s,AbstractConcepts,0
Art,art,s,AbstractConcepts,0
how,how,s,Curiosity,0
to,to,s,Curiosity,1
send,send,s,ReportingEvents,0
any,any,s,Specifiers,0
thing,thing,n,Specifiers,1
And,and,s,,0
leave,leave,s,SubjectivePercept,0
himself,himself,s,SubjectivePercept,1
out,out,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
might,might,s,DirectAddress,1
easily,easily,s,Confidence,0
then,then,n,,0
Slight,slight,s,Negativity,0
the,the,s,Negativity,1
poor,poor,s,Negativity,0
single,single,s,AbstractConcepts,0
offer,offer,c,ReportingEvents,0
.,.,s,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
is,is,s,Question,0
he,he,s,Question,1
armed,armed,n,SpaceRelation,0
Only,only,s,Exceptions,0
with,with,s,Exceptions,1
Gifts,gifts,c,Positivity,0
",",",",s,,0
he,he,s,PersonPronoun,0
dare,dare,s,SubjectivePercept,0
even,even,s,SubjectivePercept,0
challenge,challenge,s,Resistance,0
dangers,dangers,n,Fear,0
And,and,s,,0
provoke,provoke,s,SubjectivePercept,0
death,death,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
might,might,s,Contingency,0
thus,thus,s,ReasonForward,0
avoid,avoid,n,Resistance,0
The,the,s,,0
fate,fate,s,SubjectivePercept,0
which,which,s,,0
he,he,s,PersonPronoun,0
more,more,s,Comparison,0
fears,fears,s,Fear,0
of,of,s,Fear,1
your,your,s,DirectAddress,0
Displeasure,displeasure,c,Negativity,0
.,.,n,,0
He,he,s,PersonPronoun,0
dares,dares,s,SubjectivePercept,0
fight,fight,s,Resistance,0
for,for,s,Resistance,1
you,you,s,DirectAddress,0
and,and,s,,0
maintain,maintain,s,TimeDuration,0
your,your,s,DirectAddress,0
Beauty,beauty,c,StandardsPos,0
",",",",n,,0
Whilst,whilst,s,TimeDuration,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
lose,lose,s,Negativity,0
his,his,s,Negativity,1
own,own,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
paint,paint,s,SenseObject,0
your,your,s,DirectAddress,0
face,face,n,SenseObject,0
Fresh,fresh,s,SenseProperty,0
with,with,s,,0
his,his,s,PersonPronoun,0
blood,blood,c,SenseObject,0
.,.,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
a,a,s,DirectAddress,2
way,way,s,AbstractConcepts,0
indeed,indeed,c,Intensity,0
",",",",n,,0
A,a,s,Positivity,0
fine,fine,s,Positivity,1
device,device,s,SenseObject,0
thus,thus,s,ReasonForward,0
to,to,s,ReasonForward,1
defend,defend,s,Resistance,0
my,my,s,FirstPer,0
beauty,beauty,n,StandardsPos,0
That,that,s,,0
he,he,s,PersonPronoun,0
might,might,s,Contingency,0
ruin,ruin,s,Negativity,0
it,it,c,,0
.,.,s,,0
That,that,s,,0
Ladies,ladies,s,PersonProperty,0
name,name,n,LangRef,0
Whose,whose,s,PersonPronoun,0
worth,worth,s,AbstractConcepts,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
decided,decided,s,ReportingEvents,0
by,by,s,,0
the,the,s,SenseObject,0
Sword,sword,c,SenseObject,1
",",",",n,,0
Suffers,suffers,s,Negativity,0
though,though,s,Concessive,0
in,in,s,,0
a,a,s,GenericEvents,0
Conquest,conquest,c,GenericEvents,1
;,;,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
stain,stain,n,SenseObject,0
To,to,s,,0
honor,honor,c,StandardsPos,0
",",",",s,,0
whilst,whilst,s,TimeDuration,0
it,it,s,,0
wants,wants,s,PrivateThinking,0
another,another,s,Specifiers,0
force,force,n,,0
Then,then,s,,0
its,its,s,,0
own,own,s,ReportingEvents,0
Innocence,innocence,s,Disclosure,0
to,to,s,,0
guard,guard,s,Resistance,0
it,it,c,,0
.,.,nn,,0
Lady,lady,c,PersonProperty,0
",",",",n,,0
You,you,s,DirectAddress,0
Are,are,s,DirectAddress,1
too,too,s,Negativity,0
severe,severe,s,Negativity,1
thus,thus,s,ReasonForward,0
to,to,s,ReasonForward,1
despise,despise,s,Negative_Relation,0
all,all,s,,0
ways,ways,n,AbstractConcepts,0
That,that,s,,0
render,render,s,ReportingEvents,0
Suitors,suitors,s,PersonProperty,0
lovely,lovely,c,Positivity,0
:,:,s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
doubt,doubt,n,Uncertainty,0
His,his,s,PersonPronoun,0
Constancy,constancy,c,StandardsPos,0
",",",",s,,0
invent,invent,s,StandardsPos,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
a,a,s,,0
Trial,trial,c,AbstractConcepts,0
;,;,n,,0
Impose,impose,s,Resistance,0
some,some,s,Uncertainty,0
harder,harder,s,Comparison,0
task,task,c,AbstractConcepts,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
cruel,cruel,s,Anger,0
weight,weight,n,AbstractConcepts,0
Might,might,s,Contingency,0
shake,shake,s,Motions,0
a,a,s,CommonAuthorities,0
faith,faith,s,CommonAuthorities,1
which,which,s,,0
was,was,s,ProjectBack,0
as,as,s,,0
firm,firm,s,,0
as,as,s,,0
Rock,rock,c,SenseObject,0
",",",",n,Concessive,0
Though,though,s,Concessive,1
more,more,s,Comparison,0
relenting,relenting,c,Negativity,0
.,.,s,,0
If,if,s,Contingency,0
gifts,gifts,s,Positivity,0
fraught,fraught,s,Negativity,0
with,with,s,Negativity,1
love,love,n,Positivity,0
Cannot,cannot,s,DenyDisclaim,0
prevail,prevail,c,ReportingEvents,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Judgment,judgment,s,PrivateThinking,0
of,of,s,,0
a,a,s,,0
Duel,duel,c,Negativity,0
",",",",n,,0
Then,then,s,Sequence,0
find,find,s,Sequence,1
out,out,s,,0
something,something,s,Uncertainty,0
heavier,heavier,s,Comparison,0
then,then,s,Sequence,0
war,war,c,Sequence,1
",",",",n,,0
Enjoin,enjoin,s,CommonAuthorities,0
his,his,s,PersonPronoun,0
absence,absence,c,Negativity,0
",",",",s,,0
and,and,s,,0
impose,impose,s,Resistance,0
some,some,s,TimeDuration,0
years,years,n,TimeDuration,1
Of,of,s,,0
tedious,tedious,s,Negativity,0
Pilgrimage,pilgrimage,c,SceneShift,0
",",",",s,Aside,0
which,which,s,Aside,1
only,only,s,SubjectivePercept,0
thu^,thu^,n,UNRECOGNIZED,0
Shall,shall,s,ProjectAhead,0
grow,grow,s,ReportingEvents,0
a,a,s,,0
Sport,sport,s,AbstractConcepts,0
and,and,s,,0
Recreation,recreation,c,RecurringEvents,0
",",",",n,,0
',',c,,0
Cause,cause,s,Cause,0
your,your,s,DirectAddress,0
Command,command,c,CommonAuthorities,0
.,.,nn,,0
Sister,sister,s,PersonProperty,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
too,too,s,,0
heavy,heavy,c,SenseProperty,0
",",",",n,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
be,be,s,ReportingStates,0
more,more,s,Comparison,0
cheerful,cheerful,c,Positivity,0
.,.,nn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
a,a,s,,0
Contempt,contempt,n,Anger,0
Worse,worse,s,Negativity,0
then,then,s,,0
the,the,s,,0
rest,rest,c,,0
",",",",s,Future_Question,0
will,will,s,Future_Question,1
she,she,s,Future_Question,2
not,not,s,DenyDisclaim,0
give,give,s,DenyDisclaim,1
an,an,s,,0
Answer,answer,c,Specifiers,0
?,?,s,Question,0
--,--,n,,0
O,o,s,LangRef,0
the,the,s,StandardsPos,0
proud,proud,s,StandardsPos,1
Insolence,insolence,s,StandardsNeg,0
of,of,s,,0
a,a,s,,0
coy,coy,s,SubjectivePercept,0
Lady,lady,c,PersonProperty,0
!,!,n,,0
But,but,s,Resistance,0
if,if,s,Contingency,0
that,that,s,Contingency,1
be,be,s,ReportingStates,0
the,the,s,ReportingStates,1
way,way,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
follow,follow,c,,0
",",",",n,,0
And,and,s,,0
shape,shape,s,AbstractConcepts,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
to,to,s,,0
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
to,to,s,,0
produce,produce,n,ReportingEvents,0
A,a,s,ReportingEvents,1
Comfort,comfort,s,Positivity,0
for,for,s,,0
my,my,s,FirstPer,0
friend,friend,c,StandardsPos,0
:,:,s,,0
Panareta,panareta,n,UNRECOGNIZED,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
entreat,entreat,s,Request,0
your,your,s,DirectAddress,0
help,help,c,Positivity,0
.,.,nn,,0
O,o,s,LangRef,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
wrong,wrong,n,StandardsNeg,0
The,the,s,,0
power,power,s,AbstractConcepts,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
in,in,s,,0
me,me,s,FirstPer,0
to,to,s,,0
entreat,entreat,s,Request,0
any,any,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",n,Contingency,0
Be,be,s,Contingency,1
It,it,s,Contingency,2
a,a,s,Contingency,3
command,command,c,CommonAuthorities,0
",",",",s,,0
and,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
already,already,s,ProjectBack,0
done,done,c,ProjectBack,1
.,.,n,,0
Lys,lys,c,,0
.,.,s,Question,0
What,what,s,Question,1
sweetness,sweetness,s,SenseObject,0
dwells,dwells,s,ReportingEvents,0
in,in,s,ReportingEvents,1
all,all,s,Generalization,0
her,her,s,Generalization,1
Answers,answers,c,Specifiers,0
?,?,s,Question,0
now,now,n,Immediacy,0
I,i,s,Contingency,0
could,could,s,Contingency,1
forget,forget,s,Negativity,0
my,my,s,FirstPer,0
friend,friend,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
almost,almost,s,SubjectivePercept,0
urge,urge,n,Intensity,0
A,a,s,,0
suit,suit,s,SenseObject,0
might,might,s,Contingency,0
bless,bless,s,StandardsPos,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
;,;,s,Resistance,0
But,but,s,Resistance,1
I,i,s,Insist,0
must,must,s,Insist,1
through't,through't,c,UNRECOGNIZED,0
:,:,n,,0
My,my,s,FirstPer,0
request,request,s,Request,0
is,is,c,ReportingStates,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
would,would,s,ProjectBack,0
win,win,s,ReportingEvents,0
your,your,s,DirectAddress,0
Sister,sister,n,PersonProperty,0
To,to,s,,0
glance,glance,s,Motions,0
some,some,s,Uncertainty,0
favors,favors,s,Positivity,0
upon,upon,s,,0
Theocles,theocles,c,UNRECOGNIZED,0
.,.,n,,0
She,she,s,Exceptions,0
is,is,s,Exceptions,1
all,all,s,Exceptions,2
stone,stone,s,SenseObject,0
yet,yet,c,Resistance,0
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,n,PredictedFuture,1
Be,be,s,PredictedFuture,2
won,won,s,Positivity,0
upon,upon,s,,0
by,by,s,,0
tears,tears,c,Sad,0
;,;,s,,0
No,no,s,DenyDisclaim,0
softness,softness,s,SenseProperty,0
can,can,n,Contingency,0
Supple,supple,s,SenseProperty,0
her,her,s,PersonPronoun,0
harder,harder,s,Comparison,0
Bosom,bosom,c,SenseProperty,0
.,.,nn,,0
A,a,s,Positivity,0
good,good,s,Positivity,1
Character,character,c,LangRef,0
.,.,nnn,,0
Ah,ah,s,OralCues,0
Lysander,lysander,c,UNRECOGNIZED,0
!,!,s,,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
hope,hope,s,Positivity,0
you,you,s,DirectAddress,0
would,would,n,DirectAddress,1
Have,have,s,,0
urged,urged,s,Intensity,0
a,a,s,Positivity,0
glad,glad,s,Positivity,1
Suit,suit,s,SenseObject,0
of,of,s,,0
Another,another,s,Negativity,0
strain,strain,n,Negativity,1
When,when,s,Autobio,0
I,i,s,Autobio,1
did,did,s,ReportingEvents,0
yield,yield,s,ReportingEvents,0
so,so,s,Updates,0
far,far,c,Updates,1
:,:,s,,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
believe,believe,n,PrivateThinking,0
(,(,c,,0
How,how,s,,0
Credulous,credulous,s,StandardsNeg,0
Love,love,s,Positivity,0
is,is,c,ReportingStates,0
),),s,,0
',',c,,0
twas,twas,s,ProjectBack,0
me,me,s,FirstPer,0
you,you,s,DirectAddress,0
aimed,aimed,s,ProjectAhead,0
at,at,c,ProjectAhead,1
.,.,nn,Question,0
Did,did,s,Question,1
I,i,s,FirstPer,0
forsake,forsake,s,Resistance,0
one,one,s,Numbers,0
shelve,shelve,s,ReportingEvents,0
to,to,s,,0
split,split,s,ReportingEvents,0
my,my,s,FirstPer,0
hopes,hopes,n,Positivity,0
Upon,upon,s,,0
a,a,s,Updates,0
New,new,c,Updates,1
?,?,s,Question,0
I,i,s,Insist,0
must,must,s,Insist,1
still,still,s,Updates,0
try,try,s,ProjectAhead,0
Ethusa,ethusa,c,UNRECOGNIZED,0
",",",",n,ReasonForward,0
